Frame;Time;HeadPosition_x;HeadPosition_y;HeadPosition_z;HeadRotation_x;HeadRotation_y;HeadRotation_z;HandDetected;HighConfidence;RHandPosition_x;RHandPosition_y;RHandPosition_z;RHandRotation_x;RHandRotation_y;RHandRotation_z;RHandVelocity_x;RHandVelocity_y;RHandVelocity_z;RWristTwist;LHandPosition_x;LHandPosition_y;LHandPosition_z;LHandRotation_x;LHandRotation_y;LHandRotation_z;LHandVelocity_x;LHandVelocity_y;LHandVelocity_z;LWristTwist
135590;0,2999999;14,8209;1,3425;0,1264;12,7250;290,2494;352,5039;True;True;0,3277;1,0870;-0,1708;329,5650;68,3115;9,3493;2,9545;0,4030;-0,5249;0,0000;-0,1389;1,0615;-0,1708;304,5834;285,9595;354,5569;2,2351;-0,2468;-0,0442;0,0000;
135595;0,3249998;14,8274;1,3531;0,1708;7,8720;301,1266;353,0154;True;True;0,4048;1,1932;-0,2435;322,2038;96,7407;348,5860;2,4294;8,8840;-5,4652;0,0000;-0,0412;1,1018;-0,1394;311,9586;278,9283;6,5700;6,9176;6,2827;1,9878;0,0000;
135600;0,3499998;14,8776;1,3381;0,1839;14,1542;302,3162;353,7280;True;True;0,3440;1,4482;-0,2821;313,2394;159,5559;286,2658;-3,8536;12,7903;3,4310;0,0000;0,1839;1,3580;-0,2485;323,9279;224,9331;117,6200;4,9288;10,7798;-7,9173;0,0000;
135605;0,3749998;14,9412;1,3109;0,1757;10,3567;301,3979;355,7481;True;True;0,2648;1,5004;0,1034;307,5647;13,3225;105,2400;2,3174;1,0508;10,5931;0,0000;0,2473;1,6567;-0,0424;315,6989;279,4567;31,8503;2,2944;5,4612;6,7134;0,0000;
135610;0,3999998;14,9460;1,3315;0,1749;1,0514;303,1785;350,6955;True;True;0,2062;1,5000;-0,0225;305,0063;64,3076;30,9196;-0,3936;-0,0110;-0,4982;0,0000;0,1550;1,6541;-0,0488;355,6563;311,1343;1,0840;-0,6967;7,5210;-15,8103;0,0000;
135615;0,4249997;14,9547;1,3291;0,1587;11,5017;302,2625;347,5883;True;True;0,1774;1,5060;-0,0393;294,1440;53,0626;54,4799;-1,3093;0,7894;-2,1407;0,0000;0,2289;1,6044;-0,0814;298,8809;286,8584;25,3827;-1,9452;-1,3288;4,7737;0,0000;
135620;0,4499997;14,9450;1,3421;0,1361;10,8225;299,2961;353,1305;True;True;0,1820;1,4278;-0,0241;309,7471;40,7226;62,7951;-0,3770;-2,7501;-0,0754;0,0000;0,1793;1,5859;-0,1097;302,4441;273,8437;40,4640;-1,9710;-2,4214;-2,7056;0,0000;
135625;0,4749997;14,9317;1,3503;0,0949;13,3685;289,4248;353,4133;True;True;0,1627;1,3615;-0,0416;302,7784;32,8985;63,1693;0,4327;-1,5384;0,7760;0,0000;0,0957;1,5033;-0,1653;296,0661;267,3629;56,3216;-4,2327;-3,9789;-2,5731;0,0000;
135630;0,4999997;14,9142;1,3602;0,0470;14,1038;276,8873;351,9916;True;True;0,1209;1,2562;-0,0977;306,8834;24,1650;57,7618;-2,3796;-5,3766;-3,1350;0,0000;-0,0506;1,3732;-0,2172;297,5684;269,1046;56,3909;-8,3297;-7,2576;-2,4262;0,0000;
135635;0,5249997;14,8873;1,3741;-0,0033;12,8505;263,4614;351,7030;True;True;0,0760;1,1717;-0,1228;312,3191;19,4481;55,3958;-1,2190;-2,2483;-0,0512;0,0000;-0,1496;1,2544;-0,2240;305,1312;278,2221;30,4272;-2,3887;-4,5349;-0,2399;0,0000;
135640;0,5499997;14,8692;1,3814;-0,0350;13,7701;257,1606;350,5785;True;True;0,0389;1,1316;-0,1275;319,4943;22,2822;43,3406;-0,9872;-0,8001;0,1701;0,0000;-0,2222;1,1885;-0,2172;319,5925;289,7626;0,4363;-1,8534;-1,1028;-0,2183;0,0000;
135645;0,5749996;14,8600;1,3801;-0,0532;14,2646;255,8486;351,4784;True;True;0,0257;1,1343;-0,1242;321,6788;29,7000;32,0314;-0,4580;0,6899;0,3689;0,0000;-0,2435;1,1786;-0,2333;311,9873;280,1378;3,0201;-0,4914;0,2986;-0,1361;0,0000;
135650;0,5999996;14,8549;1,3761;-0,0646;14,5088;254,6704;353,5868;True;True;0,0102;1,1509;-0,1242;315,0641;29,7996;27,4651;-0,2649;0,6217;-0,0069;0,0000;-0,2636;1,1753;-0,2440;307,6024;265,9439;12,4103;-0,9602;-0,1211;-0,1795;0,0000;
135655;0,6249996;14,8481;1,3781;-0,0752;14,9155;252,6101;353,5282;True;True;-0,0090;1,1603;-0,1180;314,4875;22,7866;29,3036;-0,7095;0,2264;0,0095;0,0000;-0,2853;1,1721;-0,2492;311,9030;264,3448;8,6047;-0,4644;-0,1945;-0,5722;0,0000;
135660;0,6499996;14,8432;1,3753;-0,0832;14,8441;251,5293;353,8557;True;True;-0,0313;1,1585;-0,1175;313,2639;16,0117;31,3435;-1,1639;-0,3407;0,0781;0,0000;-0,2972;1,1644;-0,2546;311,9391;264,0930;7,7810;-0,4383;-0,5067;-0,1064;0,0000;
135665;0,6749995;14,8413;1,3748;-0,0864;15,6371;252,1645;353,7135;True;True;-0,0457;1,1466;-0,1187;315,8159;12,3600;33,8157;-0,6303;-0,6466;-0,2389;0,0000;-0,3023;1,1581;-0,2571;310,6873;265,0995;5,1429;-0,4874;-0,3111;-0,2005;0,0000;
135670;0,6999995;14,8399;1,3761;-0,0848;14,8841;255,8387;354,2241;True;True;-0,0477;1,1376;-0,1236;318,2445;12,2423;33,3307;-0,1735;-0,3263;-0,2342;0,0000;-0,3031;1,1517;-0,2572;308,3635;264,9757;3,9778;0,0264;-0,1909;0,1895;0,0000;
135675;0,7249995;14,8396;1,3746;-0,0826;15,2121;256,0819;355,3008;True;True;-0,0435;1,1351;-0,1262;317,8116;10,7579;34,1174;0,3680;0,0642;0,0762;0,0000;-0,3098;1,1477;-0,2602;310,5884;263,6259;4,3975;-0,2408;-0,1385;-0,0324;0,0000;
135680;0,7499995;14,8394;1,3738;-0,0832;16,1663;254,1210;355,2483;True;True;-0,0364;1,1351;-0,1228;317,5297;13,2604;34,5070;0,3533;0,1411;0,0653;0,0000;-0,3068;1,1426;-0,2588;308,7162;264,0165;1,5640;0,1797;-0,1240;-0,0071;0,0000;
135685;0,7749994;14,8390;1,3751;-0,0921;14,3319;248,5507;355,6580;True;True;-0,0408;1,1328;-0,1206;319,0714;12,0324;34,1876;-0,6857;-0,2636;-0,0682;0,0000;-0,3068;1,1404;-0,2612;306,7903;262,9171;0,9120;-0,1453;-0,0618;-0,2524;0,0000;
135690;0,7999994;14,8369;1,3783;-0,0915;15,1028;247,7527;354,2687;True;True;-0,0477;1,1283;-0,1172;321,0113;8,7924;35,1489;-0,0181;-0,1043;0,1619;0,0000;-0,3094;1,1380;-0,2607;309,5309;262,4249;1,2101;0,2193;-0,1277;0,2770;0,0000;
135695;0,8249994;14,8291;1,3815;-0,0675;11,3999;268,0999;354,0033;True;True;-0,0281;1,1375;-0,1219;319,9572;15,7415;31,7796;0,9487;0,2985;-0,0386;0,0000;-0,3108;1,1305;-0,2540;310,4163;263,5421;3,0217;-0,1249;-0,5005;0,6608;0,0000;
135700;0,8499994;14,8305;1,3793;-0,0518;12,6053;277,7255;355,7096;True;True;-0,0034;1,1402;-0,1246;318,4770;21,2048;32,8307;0,9720;0,1055;-0,1382;0,0000;-0,3152;1,1181;-0,2294;309,1355;269,6687;355,8317;-0,1036;-0,2374;0,6888;0,0000;
135705;0,8749993;14,8276;1,3813;-0,0427;13,0886;277,2852;354,4363;True;True;0,0224;1,1405;-0,1260;318,1088;24,1916;34,2100;1,0954;0,1084;0,0336;0,0000;-0,3048;1,1231;-0,2203;307,7248;269,2529;358,0430;0,5925;0,3696;0,2174;0,0000;
135710;0,8999993;14,8257;1,3806;-0,0309;12,6280;278,6952;353,9372;True;True;0,0578;1,1453;-0,1288;316,4566;32,4581;32,5283;1,1666;0,1085;-0,0987;0,0000;-0,2872;1,1268;-0,2066;310,0789;271,8733;0,5406;0,7521;-0,1283;0,8061;0,0000;
135715;0,9249993;14,8248;1,3697;-0,0161;11,4059;276,2514;355,4431;True;True;0,0865;1,1427;-0,1340;317,9961;36,6131;26,2244;0,6200;-0,4424;0,0998;0,0000;-0,2577;1,1214;-0,1848;303,5790;274,2008;359,4311;1,4576;-0,1191;0,6850;0,0000;
135720;0,9499993;14,8267;1,3675;0,0040;10,4484;274,0142;355,6481;True;True;0,1077;1,1307;-0,1221;316,8499;32,8558;27,5592;0,8510;-0,3921;0,9056;0,0000;-0,2262;1,1223;-0,1930;299,9694;263,1492;11,1282;0,5531;-0,0902;-0,0895;0,0000;
135725;0,9749992;14,8277;1,3757;0,0200;12,1816;273,2599;356,1262;True;True;0,1212;1,1360;-0,1164;320,6480;30,8779;29,9598;0,4474;0,9951;-0,4626;0,0000;-0,2089;1,1261;-0,1925;310,7771;272,8138;1,5520;0,6601;0,3289;-0,5885;0,0000;
135730;0,9999992;14,8298;1,3777;0,0249;11,8538;268,6057;356,8115;True;True;0,1151;1,1568;-0,1177;316,4428;28,7080;29,3232;-0,1601;1,1591;0,0328;0,0000;-0,1895;1,1347;-0,2024;303,6064;268,6478;4,7560;0,5931;0,4252;-0,4453;0,0000;
135735;1,024999;14,8375;1,3755;0,0202;14,1416;258,8100;356,6620;True;True;0,0996;1,1621;-0,1150;313,7346;26,4011;29,0794;-0,6591;-0,0411;0,1359;0,0000;-0,1931;1,1410;-0,2075;304,5607;265,7705;6,9183;-0,3003;0,2241;-0,0192;0,0000;
135740;1,049999;14,8423;1,3766;0,0172;14,0039;254,2010;354,8109;True;True;0,0887;1,1659;-0,1239;311,9033;24,4739;29,6402;0,0061;0,1183;-0,4501;0,0000;-0,1944;1,1501;-0,2194;304,4628;261,1667;11,2476;-0,0507;0,2949;-0,3781;0,0000;
135745;1,074999;14,8408;1,3799;0,0293;12,6126;262,6912;353,0593;True;True;0,1217;1,1716;-0,1342;313,2870;33,3453;25,5070;1,9204;0,1399;-0,4675;0,0000;-0,1931;1,1535;-0,2162;309,8148;263,8376;12,6385;0,2710;-0,1479;0,6659;0,0000;
135750;1,099999;14,8415;1,3777;0,0590;11,4502;285,3419;353,5027;True;True;0,2001;1,1777;-0,1650;311,4280;56,0716;20,4072;4,6285;0,3260;-2,1622;0,0000;-0,1277;1,1426;-0,1670;309,4821;280,1547;11,7166;4,6549;-0,5718;3,3097;0,0000;
135755;1,124999;14,8526;1,3692;0,1063;8,6115;301,9305;354,9522;True;True;0,2940;1,1815;-0,2139;306,8478;74,5782;17,7517;4,3802;0,9313;-1,9644;0,0000;0,0270;1,1389;-0,1283;299,6466;300,7943;11,0439;7,4264;0,8025;0,7639;0,0000;
135760;1,149999;14,8632;1,3449;0,1585;7,1713;301,5425;355,0430;True;True;0,3931;1,2217;-0,2936;306,7374;124,5898;338,6229;1,4600;0,5178;-1,9386;0,0000;0,1751;1,1718;-0,1576;295,5855;274,3008;51,7128;3,7959;0,6567;-1,1788;0,0000;
135765;1,174999;14,8581;1,3281;0,2075;10,9578;290,9464;358,1814;True;True;0,4210;1,1884;-0,2591;309,2515;126,3800;329,8501;-1,2859;-1,8209;4,2132;0,0000;0,1742;1,1604;-0,1162;304,4615;265,4005;40,0367;-4,4402;-0,2068;2,4804;0,0000;
135770;1,199999;14,8437;1,2696;0,2308;12,8472;281,7635;359,1370;True;True;0,3206;1,1243;-0,1274;288,6464;129,9941;294,5218;-4,8772;-2,6653;6,4459;0,0000;0,1106;1,0980;-0,1101;320,8204;241,2726;41,5804;-0,7660;-1,3361;1,2798;0,0000;
135775;1,224999;14,8273;1,2374;0,2246;17,1854;269,7060;354,7684;True;True;0,1913;1,1143;0,0079;289,4753;86,5723;323,5648;-10,9633;-0,8936;7,5264;0,0000;0,1226;1,0968;-0,0871;305,3048;202,7810;72,0373;-5,3815;2,1227;2,2219;0,0000;
135780;1,249999;14,8091;1,2125;0,1758;13,1995;264,6180;352,7262;True;True;0,0765;0,9582;0,3324;313,9114;11,6514;79,7012;-1,4136;-11,2712;14,4110;0,0000;0,0359;1,0951;0,1909;309,3489;276,2598;353,3163;-2,1229;-5,4597;13,6716;0,0000;
135785;1,274999;14,7900;1,1985;0,1133;9,5829;257,2138;354,3864;True;True;0,0367;0,9295;0,2893;345,6713;34,0261;49,5255;-8,6277;9,3032;-4,9005;0,0000;-0,0029;1,0432;0,2329;313,5467;306,4646;307,9211;-3,1995;9,4293;-5,5933;0,0000;
135790;1,299999;14,7826;1,2153;0,0570;12,6425;251,8469;356,5474;True;True;-0,0583;1,0452;0,0881;321,7926;39,4883;11,8643;-4,8440;1,4002;-4,5053;0,0000;-0,1253;1,1496;0,0306;338,0919;272,7770;20,6006;-6,0535;1,1679;-10,5202;0,0000;
135795;1,324999;14,7760;1,2486;0,0190;14,0638;246,2064;355,0104;True;True;-0,1024;1,0742;0,0648;312,1100;26,0239;14,5486;-3,8279;1,3687;1,1441;0,0000;-0,2745;1,2234;0,0144;309,6709;237,1646;29,9702;-8,6613;3,9240;5,1457;0,0000;
135800;1,349999;14,7759;1,2882;-0,0118;15,1319;245,1643;352,8236;True;True;-0,1823;1,1479;0,0494;314,3883;24,3616;10,0562;-3,2943;4,2835;-0,8788;0,0000;-0,4820;1,3828;0,0052;306,9189;200,7235;27,2825;-8,9904;6,9767;-0,8995;0,0000;
135805;1,374999;14,7768;1,3208;-0,0364;16,5844;243,8405;353,0569;True;True;-0,2169;1,1905;0,0116;308,7287;19,6564;12,4338;-1,1017;2,1149;-2,0774;0,0000;-0,5243;1,4410;-0,0795;323,9269;212,3251;21,9431;-0,7901;2,7952;-3,6777;0,0000;
135810;1,399999;14,7770;1,3501;-0,0530;15,2866;243,5090;354,0828;True;True;-0,2111;1,1832;-0,0237;307,0503;4,9317;26,8411;1,4061;-0,5982;-1,7568;0,0000;-0,4876;1,4259;-0,1138;309,5457;211,5307;32,2904;2,5410;-1,7630;-2,3949;0,0000;
135815;1,424999;14,7811;1,3666;-0,0654;14,5911;242,3170;354,8807;True;True;-0,1761;1,1544;-0,0345;312,5353;358,6861;32,7201;1,8279;-1,7984;-0,6761;0,0000;-0,4443;1,3515;-0,1692;310,2718;225,6107;32,1034;3,0871;-4,7836;-3,1864;0,0000;
135820;1,449999;14,7844;1,3716;-0,0723;14,0292;239,7801;354,3055;True;True;-0,1470;1,1207;-0,0448;315,6890;358,2712;34,9382;1,5703;-2,0881;-0,6520;0,0000;-0,3886;1,2568;-0,1984;309,1423;238,1876;22,7758;3,3870;-6,0421;-1,8541;0,0000;
135825;1,474999;14,7898;1,3694;-0,0707;16,0951;236,6497;355,7606;True;True;-0,1347;1,0907;-0,0613;318,1007;353,3788;39,3013;1,2219;-1,5295;-0,9043;0,0000;-0,3229;1,1748;-0,2088;309,7385;251,4085;8,3810;3,5224;-4,8612;-0,6676;0,0000;
135830;1,499999;14,7893;1,3727;-0,0641;15,1376;237,1455;354,3495;True;True;-0,1131;1,0754;-0,0613;326,4850;354,8298;37,4448;1,1530;-0,0023;-0,0424;0,0000;-0,2954;1,1270;-0,2113;325,6759;263,9384;358,8654;1,0288;-1,1067;0,0297;0,0000;
135835;1,524999;14,7895;1,3741;-0,0538;15,9936;241,2685;355,2924;True;True;-0,0771;1,0817;-0,0604;328,5515;2,8643;31,7793;1,1551;0,2532;0,0358;0,0000;-0,2716;1,1070;-0,2041;331,6814;267,7877;358,0562;0,7367;-0,2264;0,4675;0,0000;
135840;1,549999;14,7899;1,3765;-0,0394;17,1070;244,2661;356,0821;True;True;-0,0455;1,0916;-0,0602;326,0675;6,7431;31,5331;1,0938;0,4139;0,0927;0,0000;-0,2371;1,1068;-0,1835;320,3825;273,1105;353,7985;0,6431;0,0696;0,8539;0,0000;
135845;1,574999;14,7915;1,3771;-0,0279;16,5900;245,4619;354,5920;True;True;-0,0193;1,1038;-0,0576;323,5085;9,9506;33,2509;0,8545;0,5946;-0,0338;0,0000;-0,2151;1,1128;-0,1669;320,3376;277,6597;354,5427;0,7249;0,2716;0,4190;0,0000;
135850;1,599999;14,7922;1,3802;-0,0176;16,2248;247,0855;355,4348;True;True;0,0020;1,1166;-0,0565;320,4983;14,0106;32,8469;0,5566;0,3971;0,0757;0,0000;-0,1986;1,1220;-0,1548;316,4829;277,1512;355,5845;0,3053;0,4230;0,1410;0,0000;
135855;1,624999;14,7922;1,3806;-0,0092;15,6032;248,5483;355,1661;True;True;0,0198;1,1259;-0,0581;317,2134;17,9757;31,4957;0,4535;0,1551;0,0243;0,0000;-0,1937;1,1294;-0,1502;319,3156;275,2308;0,0213;0,2586;0,1619;0,2028;0,0000;
135860;1,649999;14,7911;1,3810;-0,0013;15,5687;250,0337;354,8119;True;True;0,0335;1,1298;-0,0555;317,4179;20,0113;30,2373;0,4204;0,1455;0,0341;0,0000;-0,1892;1,1320;-0,1444;318,1127;276,0804;359,1880;0,0011;0,1004;0,1179;0,0000;
135865;1,674999;14,7901;1,3820;0,0063;15,0694;251,8499;354,5840;True;True;0,0428;1,1334;-0,0545;317,4633;20,2699;30,9935;0,3157;0,1598;-0,0127;0,0000;-0,1836;1,1339;-0,1389;315,9954;277,1566;358,2668;0,2025;0,0699;0,1978;0,0000;
135870;1,699999;14,7898;1,3825;0,0129;14,5015;254,0367;354,2105;True;True;0,0541;1,1395;-0,0561;316,4826;22,8790;29,3128;0,4370;0,2545;-0,0559;0,0000;-0,1819;1,1379;-0,1348;315,1117;277,2157;359,3250;0,0298;0,2077;0,1890;0,0000;
135875;1,724999;14,7895;1,3827;0,0177;14,2475;255,8798;354,4787;True;True;0,0690;1,1439;-0,0558;315,5613;25,3978;28,4629;0,8892;0,1636;0,0560;0,0000;-0,1804;1,1445;-0,1295;312,8628;275,6998;0,7897;-0,0235;0,3538;0,3374;0,0000;
135880;1,749999;14,7877;1,3837;0,0230;13,9625;258,0851;353,9645;True;True;0,0918;1,1464;-0,0579;315,9496;28,9978;27,0889;1,6187;0,2182;-0,1290;0,0000;-0,1781;1,1494;-0,1248;314,0941;275,8870;2,3208;0,3555;0,2517;0,4476;0,0000;
135885;1,774999;14,7824;1,3868;0,0451;11,8278;272,2344;352,5486;True;True;0,1311;1,1496;-0,0622;317,6008;36,2153;26,0982;1,6989;0,1486;-0,1871;0,0000;-0,1644;1,1467;-0,1147;312,9244;278,7828;3,0538;0,6176;-0,3923;0,5963;0,0000;
135890;1,799999;14,7854;1,3816;0,0776;12,6717;285,4976;356,1686;True;True;0,1774;1,1472;-0,0741;317,6222;42,9235;24,9930;1,6370;-0,2285;-0,4592;0,0000;-0,1277;1,1314;-0,0893;309,9182;286,0331;358,6057;1,8277;-0,5482;0,8382;0,0000;
135895;1,824998;14,7864;1,3761;0,1151;12,8066;283,6897;354,6182;True;True;0,2231;1,1353;-0,0737;317,8755;40,4035;27,8478;1,7302;-0,4027;0,3355;0,0000;-0,0821;1,1307;-0,0911;306,7740;283,0420;1,8577;1,4205;0,0354;-0,7477;0,0000;
135900;1,849998;14,7872;1,3658;0,1498;12,7225;279,2756;358,0358;True;True;0,2673;1,1313;-0,0653;318,4732;38,2855;28,2621;1,0045;0,1086;0,0816;0,0000;-0,0434;1,1219;-0,1038;304,5014;269,6718;8,6273;0,8481;-0,4023;-0,8202;0,0000;
135905;1,874998;14,7837;1,3716;0,1665;13,1401;259,6139;356,1850;True;True;0,2684;1,1268;-0,0495;318,7878;25,8354;34,4333;-0,6662;-0,2300;0,7292;0,0000;-0,0436;1,1149;-0,1214;316,4498;263,5534;6,9734;-0,3640;-0,1241;-0,6639;0,0000;
135910;1,899998;14,7829;1,3779;0,1779;12,8992;251,4633;355,5931;True;True;0,2510;1,1361;-0,0453;317,5013;17,1302;36,0327;-0,5613;0,5842;-0,0185;0,0000;-0,0380;1,1185;-0,1436;312,5007;260,8556;4,9490;0,3353;0,1955;-0,4090;0,0000;
135915;1,924998;14,7869;1,3746;0,1770;12,0186;249,5701;355,8350;True;True;0,2325;1,1534;-0,0480;314,4505;18,0012;31,2276;-1,2476;0,6452;-0,2044;0,0000;-0,0562;1,1267;-0,1528;308,6835;257,3315;5,4436;-1,3250;0,5247;-0,7266;0,0000;
135920;1,949998;14,7903;1,3720;0,1638;11,9247;248,1508;355,4326;True;True;0,2065;1,1577;-0,0533;314,6682;20,4824;25,4338;-1,9339;0,1293;-0,2423;0,0000;-0,0824;1,1337;-0,1518;308,0840;257,0786;4,2823;-1,4697;0,4959;-0,1281;0,0000;
135925;1,974998;14,7921;1,3567;0,1328;10,2386;243,1616;355,5671;True;True;0,1497;1,1473;-0,0499;311,4094;13,8993;27,6623;-2,2931;-0,8752;0,3960;0,0000;-0,1201;1,1336;-0,1687;303,3712;240,4958;16,5085;-1,6513;-0,5870;-0,8427;0,0000;
135930;1,999998;14,7916;1,3290;0,0679;10,2370;239,5648;355,8407;True;True;0,0508;1,1017;-0,0377;306,0008;11,2641;30,6672;-5,1117;-2,2932;-0,0099;0,0000;-0,2034;1,0887;-0,1928;300,2119;207,5940;39,6024;-4,8963;-2,2053;-1,2020;0,0000;
135935;2,024999;14,8049;1,2727;-0,0407;8,1653;230,6420;1,0153;True;True;-0,1457;1,0866;-0,0786;293,5071;339,5830;50,4568;-9,0823;0,7786;-3,9998;0,0000;-0,3958;1,0265;-0,2559;315,0229;204,5032;23,3674;-6,6003;-1,2127;-3,9197;0,0000;
135940;2,049999;14,8355;1,2124;-0,1999;10,2136;223,1955;0,9864;True;True;-0,4498;1,0932;-0,1911;289,2545;238,5765;135,6417;-11,5371;0,7347;-4,6689;0,0000;-0,5532;1,0562;-0,3305;313,6517;184,8183;41,3641;-6,2809;3,9756;-2,7030;0,0000;
135945;2,075;14,8727;1,2189;-0,4207;9,8584;218,1556;357,4755;True;True;-0,7612;1,1315;-0,2908;303,6786;204,3300;169,1583;-10,3611;1,5776;-2,4362;0,0000;-0,7373;1,1584;-0,3877;322,6772;184,6920;47,3746;-6,7415;2,9008;-1,1804;0,0000;
135950;2,100001;14,9122;1,1703;-0,6162;6,7382;210,6629;5,3740;True;True;-1,0438;1,1067;-0,3263;333,1390;188,1324;183,8078;-5,9971;-6,2276;0,3309;0,0000;-0,9932;1,2141;-0,3833;321,1522;171,7236;50,0515;-10,3257;1,2335;1,1829;0,0000;
135955;2,125001;14,9346;1,1090;-0,7886;356,6417;200,2764;5,2738;True;True;-1,3187;1,1348;-0,2260;321,0581;216,8688;206,7710;-9,5362;-0,5203;8,8826;0,0000;-1,3655;1,1617;-0,3274;337,8484;220,0416;355,9580;-10,9830;-3,3349;9,3667;0,0000;
135960;2,150002;14,9598;1,0772;-0,9304;9,9854;197,0687;9,3344;True;True;-1,4198;1,0168;-0,1439;327,3120;324,1494;134,5392;-7,7242;-2,3054;-10,6435;0,0000;-1,4552;1,0024;-0,3695;349,8094;237,4253;316,4149;2,1026;13,8099;-16,1269;0,0000;
135965;2,175002;14,9592;1,0651;-1,0006;18,5310;189,8582;5,1415;True;True;-1,4956;0,8866;-0,2624;329,1084;271,8833;138,7961;-0,9236;-5,1133;-2,4473;0,0000;-1,5142;0,8647;-0,4131;348,6750;242,8207;317,4395;-2,1243;-1,8947;-7,5256;0,0000;
135970;2,200003;14,9524;1,0859;-1,0464;20,6996;189,9696;2,5183;True;True;-1,4527;0,7858;-0,3581;336,3192;265,5862;110,6286;3,2795;-2,5744;-2,8290;0,0000;-1,5026;0,8113;-0,4726;356,5581;236,5136;339,5891;1,3830;-0,5941;-0,6636;0,0000;
135975;2,225003;14,9333;1,1293;-1,0580;17,2588;195,5235;0,7263;True;True;-1,3245;0,7646;-0,3766;342,5558;267,4462;86,2722;4,7053;0,1463;0,7878;0,0000;-1,4136;0,8043;-0,4853;2,4769;239,9258;351,6351;3,9553;0,4051;0,4136;0,0000;
