Frame;Time;HeadPosition_x;HeadPosition_y;HeadPosition_z;HeadRotation_x;HeadRotation_y;HeadRotation_z;HandDetected;HighConfidence;RHandPosition_x;RHandPosition_y;RHandPosition_z;RHandRotation_x;RHandRotation_y;RHandRotation_z;RHandVelocity_x;RHandVelocity_y;RHandVelocity_z;RWristTwist;LHandPosition_x;LHandPosition_y;LHandPosition_z;LHandRotation_x;LHandRotation_y;LHandRotation_z;LHandVelocity_x;LHandVelocity_y;LHandVelocity_z;LWristTwist
141255;0,9499993;14,7602;1,4042;-0,0522;18,3515;276,1500;355,5068;True;True;0,0979;1,0874;-0,0362;340,4542;31,4969;26,7888;-1,1195;-0,0324;0,7517;0,0000;-0,2765;1,0380;-0,0975;329,4096;310,4255;337,1736;-1,7116;-0,0926;-0,0692;0,0000;
141260;0,9749992;14,7499;1,4088;-0,0628;16,7172;270,4311;354,1497;True;True;0,0822;1,0861;-0,0151;341,9776;31,7053;24,7108;-1,5176;-0,2243;1,5083;0,0000;-0,3000;1,0407;-0,1079;323,7340;307,6891;333,4901;-1,4428;0,1102;-0,6439;0,0000;
141265;0,9999992;14,7436;1,4051;-0,0940;15,5508;250,6649;354,9248;True;True;0,0004;1,0798;0,0045;344,2073;14,2332;26,8311;-3,4387;-0,1615;0,0600;0,0000;-0,3392;1,0386;-0,1189;327,7758;298,2500;336,5413;-0,9337;0,0761;-0,5482;0,0000;
141270;1,024999;14,7394;1,3980;-0,1301;13,6408;238,9686;352,3197;True;True;-0,0891;1,0709;0,0039;340,9107;0,8086;29,4975;-2,7881;-0,4262;0,0350;0,0000;-0,3832;1,0380;-0,1419;323,7401;286,7384;341,1339;-2,1839;-0,3609;-0,8479;0,0000;
141275;1,049999;14,7324;1,3900;-0,1777;13,9436;234,8320;352,6179;True;True;-0,1663;1,0672;0,0083;340,4832;356,8770;29,0954;-2,6767;-0,0681;0,3645;0,0000;-0,4429;1,0195;-0,1538;325,5648;281,8481;339,4294;-2,3683;-0,6271;-0,2330;0,0000;
141280;1,074999;14,7239;1,3779;-0,2326;12,8041;234,8597;351,1176;True;True;-0,2308;1,0714;0,0216;333,8329;359,6069;27,3070;-2,0331;-0,0580;0,5761;0,0000;-0,5072;1,0173;-0,1615;323,7861;281,2289;340,4055;-2,1654;-0,0366;0,2536;0,0000;
141285;1,099999;14,7135;1,3706;-0,2740;13,1867;238,8058;351,5257;True;True;-0,2589;1,0648;0,0369;334,2539;5,7688;25,4171;0,0964;-0,1951;0,1676;0,0000;-0,5698;1,0161;-0,1503;322,7780;283,4580;337,8964;-1,9100;0,0252;0,9176;0,0000;
141290;1,124999;14,7000;1,3814;-0,2881;12,0264;247,8019;350,1093;True;True;-0,2388;1,0592;0,0439;341,8873;13,5045;21,5796;1,2443;0,0165;0,0656;0,0000;-0,5777;1,0285;-0,1272;316,9528;294,1358;331,0197;0,3726;0,5252;0,7271;0,0000;
141295;1,149999;14,6941;1,3781;-0,2728;10,0399;257,1764;351,8053;True;True;-0,1891;1,0670;0,0436;338,6725;19,0329;23,9777;2,2666;0,5699;-0,0114;0,0000;-0,5566;1,0382;-0,1015;313,4686;293,0301;334,0803;1,5653;0,1693;0,8433;0,0000;
141300;1,174999;14,6906;1,3734;-0,2382;10,7017;262,2769;351,0953;True;True;-0,1359;1,0753;0,0528;335,5340;23,2569;27,0087;1,8091;0,7044;0,2564;0,0000;-0,5031;1,0495;-0,0777;314,3887;291,0303;340,8678;2,2231;0,6439;0,3489;0,0000;
141305;1,199999;14,6870;1,3733;-0,1812;14,3705;266,7384;351,0724;True;True;-0,0527;1,1067;0,0512;331,1394;27,5550;21,3110;5,5731;1,6880;0,2767;0,0000;-0,4016;1,0623;-0,0479;311,0015;291,6176;348,7007;6,2253;0,1786;2,1920;0,0000;
141310;1,224999;14,6750;1,3601;-0,0734;12,0871;271,1796;350,3714;True;True;0,1014;1,1130;0,0380;326,5736;49,6067;9,2905;5,7239;-1,5194;-0,2972;0,0000;-0,2478;1,0367;0,0050;311,8110;298,9432;344,4637;7,4276;-1,5954;1,7265;0,0000;
141315;1,249999;14,6670;1,2861;0,0407;8,5470;269,7133;353,6525;True;True;0,1955;1,0286;0,0645;319,6934;51,6816;8,5251;2,3774;-4,3425;1,6119;0,0000;-0,0744;0,9605;0,0684;301,9339;289,0665;6,0494;4,1225;-3,0604;1,7170;0,0000;
141320;1,274999;14,6745;1,1537;0,1415;13,1698;269,4594;351,3027;True;True;0,2807;0,9318;0,1072;314,4099;57,5801;0,2462;2,7460;-1,8239;1,3130;0,0000;0,0595;0,8960;0,1144;299,6596;282,0047;17,8596;1,8105;0,1002;-0,1797;0,0000;
141325;1,299999;14,6607;1,1330;0,2421;17,3619;273,6475;349,9980;True;True;0,3892;0,9399;0,0842;319,2514;71,9971;339,5901;5,0105;1,5067;-0,0804;0,0000;0,1898;0,9137;0,1332;297,1424;265,3269;29,1063;5,0341;2,7954;-0,3726;0,0000;
141330;1,324999;14,6394;1,1859;0,3471;14,1027;271,2427;353,2489;True;True;0,4430;1,0327;0,0937;306,1843;71,5488;338,1437;1,3782;4,4435;0,1236;0,0000;0,2519;1,0212;0,1165;315,8623;259,7910;37,5939;1,9713;4,5639;-2,2809;0,0000;
141335;1,349999;14,6394;1,2279;0,4154;15,0236;271,6726;354,1481;True;True;0,4932;1,1512;0,0666;299,8378;96,1906;308,2742;1,3408;3,6335;-0,9787;0,0000;0,3354;1,1354;0,0791;317,9314;249,5085;56,2393;3,0669;3,6921;-1,1636;0,0000;
141340;1,374999;14,6432;1,2748;0,4693;13,1706;271,3768;351,9353;True;True;0,5672;1,2767;0,1057;304,8273;100,9463;297,4633;10,2711;8,5354;5,1513;0,0000;0,4127;1,2716;0,0825;335,1370;270,3620;63,9736;1,7887;8,5536;1,5119;0,0000;
141345;1,399999;14,6512;1,3232;0,5119;14,9136;272,9691;352,2852;True;True;0,5720;1,3112;0,2962;297,1499;32,9723;47,5940;-0,4025;-0,9716;6,0095;0,0000;0,4761;1,3471;0,2937;313,4898;288,8762;1,4541;4,4565;0,2166;7,2918;0,0000;
141350;1,424999;14,6466;1,3770;0,5276;14,9944;273,6550;352,0254;True;True;0,6016;1,3349;0,2125;300,7442;44,9348;24,2089;1,1099;0,7646;-4,8158;0,0000;0,4652;1,3431;0,2682;329,3372;297,5108;4,3953;0,5009;0,5898;-5,8628;0,0000;
141355;1,449999;14,6516;1,3977;0,5332;13,9088;271,9185;352,4006;True;True;0,6142;1,2855;0,1573;306,6963;33,4170;35,4018;0,0246;-2,4356;-1,8016;0,0000;0,4522;1,3008;0,1817;327,1261;301,6935;13,9100;-0,5967;-2,4799;-2,5153;0,0000;
141360;1,474999;14,6556;1,4037;0,5368;13,8953;269,6376;353,3748;True;True;0,6030;1,2064;0,1094;318,0169;21,4010;32,1376;-0,5347;-3,1669;-1,0707;0,0000;0,4442;1,2186;0,1048;320,0844;306,5254;6,3220;-0,5760;-3,5984;-2,3345;0,0000;
141365;1,499999;14,6545;1,4067;0,5316;15,4000;267,0554;352,7735;True;True;0,5757;1,0949;0,0759;335,2958;15,1073;38,9967;-1,5358;-5,8213;-1,3386;0,0000;0,4028;1,1035;0,0448;341,9854;311,2194;354,5872;-1,9578;-6,4187;-3,2193;0,0000;
141370;1,524999;14,6529;1,4075;0,5116;14,3487;266,1822;354,0095;True;True;0,5380;1,0461;0,0494;350,4309;15,2856;33,5461;-1,6375;-0,1942;-1,0703;0,0000;0,3752;1,0273;-0,0143;329,2546;316,2787;331,7057;-2,2063;-1,7852;-1,3331;0,0000;
141375;1,549999;14,6568;1,4026;0,4723;15,7010;262,5152;352,6277;True;True;0,4850;1,0427;0,0380;349,7565;16,2626;28,5668;-2,5183;0,0765;-0,3022;0,0000;0,2997;0,9882;-0,0433;343,5266;313,0728;328,2440;-2,0866;-0,6132;-1,2991;0,0000;
141380;1,574999;14,6646;1,3998;0,4104;15,3498;257,4219;352,9809;True;True;0,4057;1,0458;0,0328;344,5620;7,9988;33,3177;-2,6524;0,1589;-0,1935;0,0000;0,2350;0,9811;-0,0751;339,8429;313,8902;326,9949;-2,2996;0,0771;-1,0694;0,0000;
141385;1,599999;14,6759;1,3872;0,3278;14,4029;252,9985;353,8568;True;True;0,3245;1,0445;0,0322;343,7867;5,6980;31,5779;-3,1404;-0,2286;-0,1192;0,0000;0,1534;0,9796;-0,0930;334,1884;310,0842;327,8824;-3,5274;-0,0800;-0,4673;0,0000;
141390;1,624999;14,6883;1,3689;0,2256;13,8857;248,3268;354,6725;True;True;0,2335;1,0316;0,0311;343,1858;4,5121;29,8465;-3,4318;-0,6701;0,0924;0,0000;0,0493;0,9691;-0,0994;334,4812;302,2812;333,2964;-3,4825;-0,4562;0,0241;0,0000;
141395;1,649999;14,6971;1,3577;0,1164;13,8064;243,7776;353,3083;True;True;0,1415;1,0197;0,0276;344,6988;6,3540;28,5921;-2,8667;-0,2305;-0,2286;0,0000;-0,0495;0,9648;-0,1041;335,4699;303,9623;336,4041;-3,0091;0,0294;-0,1980;0,0000;
141400;1,674999;14,7067;1,3523;0,0224;14,0209;240,6492;350,0286;True;True;0,0659;1,0305;0,0160;344,5340;7,1928;25,9028;-1,5632;1,4076;-0,2361;0,0000;-0,1322;0,9846;-0,1175;329,9254;311,4612;335,4672;-2,6317;1,1148;-0,6958;0,0000;
141405;1,699999;14,6973;1,4070;-0,0421;13,4071;239,6123;351,7148;True;True;0,0198;1,0700;0,0171;348,7877;11,1881;25,4730;-1,1542;1,6841;0,2782;0,0000;-0,2021;1,0359;-0,1315;332,0497;307,4492;332,9859;-2,1317;1,8781;-0,2978;0,0000;
141410;1,724999;14,6897;1,4489;-0,0869;13,1256;240,9625;352,7535;True;True;-0,0204;1,1087;0,0200;348,1403;9,6459;27,7949;-1,7365;0,7965;-0,0840;0,0000;-0,2462;1,0690;-0,1356;332,9569;302,8922;333,8102;-1,1146;0,4580;-0,0867;0,0000;
141415;1,749999;14,6890;1,4486;-0,1109;10,4173;246,9364;352,4142;True;True;-0,0303;1,1321;0,0140;343,1277;11,8787;23,8991;0,5580;0,4793;-0,3406;0,0000;-0,2801;1,0611;-0,1299;334,5357;301,7417;334,4019;-1,1046;-0,7127;0,1817;0,0000;
141420;1,774999;14,6913;1,4274;-0,1061;9,7813;269,6602;352,2664;True;True;-0,0007;1,1388;-0,0100;333,8391;30,4360;19,9600;1,6714;0,0829;-1,1158;0,0000;-0,2920;1,0254;-0,1151;337,8808;306,3988;341,7896;0,2280;-1,9326;1,3003;0,0000;
141425;1,799999;14,6981;1,4197;-0,0880;15,3851;290,1427;352,0197;True;True;0,0370;1,1321;-0,0324;342,8448;39,2632;15,3129;0,8149;-0,3165;-0,4820;0,0000;-0,2606;1,0057;-0,0905;335,7028;322,4565;330,6012;1,7755;0,7715;0,1202;0,0000;
141430;1,824998;14,7046;1,4178;-0,0682;15,6783;297,0666;352,6678;True;True;0,0675;1,1326;-0,0512;337,3337;42,5584;21,1347;1,1795;-0,1215;-0,3948;0,0000;-0,2343;1,0247;-0,0856;333,6366;327,1674;339,4048;0,8639;0,1763;0,6775;0,0000;
141435;1,849998;14,7107;1,4086;-0,0446;16,2008;296,6297;353,2583;True;True;0,1111;1,1296;-0,0645;335,5831;46,7408;20,0665;1,7509;-0,1177;-0,5070;0,0000;-0,1971;1,0238;-0,0746;330,2463;329,8687;338,6290;1,3544;-0,2045;0,2502;0,0000;
141440;1,874998;14,7098;1,4021;-0,0052;14,7160;297,4370;353,4455;True;True;0,1633;1,1168;-0,0662;338,5307;47,8640;22,3359;1,8935;0,0165;-0,4310;0,0000;-0,1461;1,0120;-0,0567;332,1242;331,7647;335,4430;1,7852;-0,0270;0,1264;0,0000;
141445;1,899998;14,7083;1,3946;0,0457;15,2196;297,2562;353,3096;True;True;0,2187;1,1069;-0,0630;338,3843;47,6136;21,1986;1,8670;-0,5334;0,5419;0,0000;-0,0845;1,0088;-0,0556;327,7905;330,3277;338,4463;2,1608;-0,2642;0,1325;0,0000;
141450;1,924998;14,7026;1,3893;0,0914;14,5419;289,5417;354,9426;True;True;0,2728;1,0957;-0,0358;340,0208;44,2219;20,5806;1,9770;-0,7280;2,0617;0,0000;-0,0212;0,9993;-0,0600;327,7610;323,3094;343,4580;3,4556;-0,5417;-0,2647;0,0000;
141455;1,949998;14,6949;1,3993;0,1251;13,4488;275,1734;352,7445;True;True;0,2710;1,1027;-0,0073;343,1685;29,0722;21,2597;-0,4040;0,6535;0,5712;0,0000;0,0126;1,0098;-0,0743;332,9268;314,3345;347,5738;0,5367;0,6381;-0,6407;0,0000;
141460;1,974998;14,6939;1,4061;0,1363;14,1783;268,4411;353,9434;True;True;0,2499;1,1198;0,0010;337,4565;20,1344;27,1925;-0,6547;0,4356;0,2785;0,0000;0,0130;1,0260;-0,0935;336,6326;306,9854;349,6475;-0,7016;0,5843;-1,1528;0,0000;
141465;1,999998;14,6977;1,4028;0,1294;13,6217;259,7495;354,8250;True;True;0,2131;1,1277;0,0104;334,8382;12,1236;26,2863;-1,4424;-0,0093;0,5233;0,0000;-0,0236;1,0265;-0,1132;327,3094;299,5346;346,9289;-2,3182;-0,6008;-0,2601;0,0000;
141470;2,024999;14,6990;1,3921;0,1072;12,9199;254,9089;355,1619;True;True;0,1583;1,1184;0,0387;327,1876;9,1262;31,3983;-3,7880;-0,9357;1,7987;0,0000;-0,1012;1,0043;-0,1204;322,0829;285,7943;340,3024;-4,7623;-1,0050;-0,3936;0,0000;
141475;2,049999;14,7016;1,3515;0,0637;9,6283;252,3224;355,3453;True;True;0,0702;1,0797;0,0677;319,4582;355,4272;43,4261;-5,2625;-2,4966;1,5337;0,0000;-0,2036;0,9861;-0,1109;327,8007;271,4574;352,5380;-5,9774;-1,7038;1,2309;0,0000;
141480;2,075;14,7029;1,2905;-0,0244;12,7334;253,8054;355,4797;True;True;-0,0168;1,0247;0,0900;313,4138;351,4636;54,1369;-2,8216;-2,0577;-0,2918;0,0000;-0,2686;0,9197;-0,0686;319,9361;290,8755;332,3963;-2,1351;-1,6767;-0,3191;0,0000;
141485;2,100001;14,6897;1,3119;-0,1362;14,5822;256,6013;352,8356;True;True;-0,0991;1,0065;0,0641;322,2087;358,0921;51,6060;-3,3819;0,0355;-0,5444;0,0000;-0,3661;0,9343;-0,0770;336,0445;286,6171;352,2404;-3,3747;1,8652;-0,0003;0,0000;
141490;2,125001;14,6811;1,3320;-0,2411;12,6597;253,4475;352,7529;True;True;-0,1962;1,0295;0,0565;322,4288;3,3565;45,5488;-3,6596;0,7355;-0,0901;0,0000;-0,4471;1,0026;-0,0727;307,9539;292,4667;349,3900;-3,1073;2,4509;0,4741;0,0000;
141495;2,150002;14,6727;1,3510;-0,3283;15,1722;252,7081;351,8204;True;True;-0,2730;1,0692;0,0609;317,1961;5,8990;44,0075;-2,2712;1,6594;0,4059;0,0000;-0,5263;1,0464;-0,0628;299,9155;301,4533;347,0906;-2,6514;0,8950;0,3014;0,0000;
141500;2,175002;14,6798;1,3508;-0,4131;14,5247;253,2398;353,1349;True;True;-0,3838;1,1394;0,0699;306,6184;2,7466;46,7136;-6,4343;5,0543;0,3008;0,0000;-0,6374;1,1110;-0,0549;302,1970;269,7452;17,0277;-5,6408;4,7821;-0,2047;0,0000;
141505;2,200003;14,6915;1,3512;-0,5175;15,1815;252,4716;353,9791;True;True;-0,5228;1,2478;0,0743;288,3696;8,2678;39,7032;-9,1382;6,6754;0,7471;0,0000;-0,7445;1,2135;-0,0283;297,4597;230,7355;56,0413;-7,9661;6,7532;1,8134;0,0000;
141510;2,225003;14,7027;1,3475;-0,6537;10,6854;251,4227;353,3913;True;True;-0,6932;1,3697;0,0812;275,7868;37,6503;10,1910;-6,0691;4,2831;0,1556;0,0000;-0,8759;1,3341;0,0090;304,2836;228,0979;64,3655;-4,3269;4,1093;1,3059;0,0000;
141515;2,250004;14,7025;1,3562;-0,7564;13,3938;249,2277;352,0861;True;True;-0,8812;1,4924;0,0773;274,8015;202,1778;207,0126;-6,9793;4,2274;-1,9348;0,0000;-0,9788;1,4592;0,0025;318,8724;207,8747;75,8710;-2,1358;4,5824;-3,3531;0,0000;
