Frame;Time;HeadPosition_x;HeadPosition_y;HeadPosition_z;HeadRotation_x;HeadRotation_y;HeadRotation_z;HandDetected;HighConfidence;RHandPosition_x;RHandPosition_y;RHandPosition_z;RHandRotation_x;RHandRotation_y;RHandRotation_z;RHandVelocity_x;RHandVelocity_y;RHandVelocity_z;RWristTwist;LHandPosition_x;LHandPosition_y;LHandPosition_z;LHandRotation_x;LHandRotation_y;LHandRotation_z;LHandVelocity_x;LHandVelocity_y;LHandVelocity_z;LWristTwist
92115;0,6999995;14,7986;1,5367;-0,1889;0,9756;263,2221;4,7400;True;True;0,0652;1,6965;-0,1756;283,2690;251,7439;191,4877;-0,4461;-0,1340;0,3148;0,0000;-0,5225;1,7014;-0,2061;277,5757;95,5097;180,2540;-0,0638;-0,0383;0,3103;0,0000;
92120;0,7249995;14,7943;1,5303;-0,2027;357,7882;261,2569;2,4927;True;True;0,0481;1,6838;-0,1669;282,6536;251,0683;192,0818;-0,6403;-0,5455;0,1246;0,0000;-0,5270;1,6981;-0,1899;278,9276;74,1398;206,8676;-0,2253;-0,1667;0,6943;0,0000;
92125;0,7499995;14,7958;1,5269;-0,2191;359,7119;256,3408;2,2310;True;True;0,0298;1,6708;-0,1591;280,2037;256,2894;182,8286;-0,7662;-0,3945;0,2887;0,0000;-0,5357;1,6968;-0,1803;279,9802;66,7014;217,3859;-0,4009;0,0508;0,2214;0,0000;
92130;0,7749994;14,7970;1,5391;-0,2343;357,7649;249,9982;2,7347;True;True;0,0142;1,6709;-0,1521;285,1473;247,6213;190,9984;-0,3490;0,3992;0,4769;0,0000;-0,5458;1,7043;-0,1736;280,2870;55,1662;229,1847;-0,1836;0,4675;0,3569;0,0000;
92135;0,7999994;14,7983;1,5550;-0,2331;359,0876;249,9764;3,6167;True;True;0,0125;1,6891;-0,1469;286,0302;257,0789;182,3101;0,2852;0,8176;-0,2578;0,0000;-0,5464;1,7195;-0,1762;282,0063;63,5956;214,5115;0,0676;0,6005;-0,5425;0,0000;
92140;0,8249994;14,7974;1,5579;-0,2141;359,9270;259,3820;2,0957;True;True;0,0267;1,7099;-0,1560;284,8048;256,9995;183,7962;0,7130;0,5476;-0,4525;0,0000;-0,5346;1,7265;-0,1809;279,7960;76,0993;205,1579;0,8223;-0,3063;0,2328;0,0000;
92145;0,8499994;14,7987;1,5581;-0,1928;0,9764;273,3060;2,8998;True;True;0,0421;1,7172;-0,1698;284,3523;259,9825;180,8970;0,4392;0,2468;-0,5234;0,0000;-0,5162;1,7141;-0,1744;282,0184;72,9612;207,8676;0,6149;-0,4246;0,1748;0,0000;
92150;0,8749993;14,7998;1,5565;-0,1734;0,5881;282,6021;4,1122;True;True;0,0555;1,7240;-0,1825;285,6433;258,9374;187,0463;0,4556;0,2120;-0,3751;0,0000;-0,5028;1,7051;-0,1651;279,9257;70,9778;217,5311;0,3634;-0,1397;0,4649;0,0000;
92155;0,8999993;14,8022;1,5557;-0,1656;1,5959;284,0189;3,5585;True;True;0,0644;1,7252;-0,1971;283,7127;259,7628;186,0002;0,2171;-0,0483;-0,5211;0,0000;-0,4955;1,7070;-0,1625;279,3042;78,8155;213,4495;0,1785;0,2239;-0,0841;0,0000;
92160;0,9249993;14,8083;1,5489;-0,1700;2,3633;279,4324;3,0641;True;True;0,0676;1,7189;-0,2081;282,8076;262,6020;185,8551;-0,0134;-0,3246;-0,4096;0,0000;-0,4923;1,7180;-0,1644;280,6022;78,6999;211,3250;0,0799;0,3614;-0,1142;0,0000;
92165;0,9499993;14,8138;1,5463;-0,1742;0,8320;271,7404;2,9149;True;True;0,0717;1,7110;-0,2198;282,9854;258,6965;189,5536;0,2870;-0,4534;-0,6020;0,0000;-0,4902;1,7233;-0,1709;281,0733;76,2761;211,5246;0,1274;0,1951;-0,5582;0,0000;
92170;0,9749992;14,8226;1,5449;-0,1683;0,7160;266,9029;3,1597;True;True;0,0825;1,7050;-0,2257;283,7509;254,8042;191,6825;0,5731;-0,2398;-0,1322;0,0000;-0,4808;1,7131;-0,1793;282,3158;80,6512;203,0671;0,5617;-0,5431;-0,2853;0,0000;
92175;0,9999992;14,8318;1,5373;-0,1562;1,0513;264,2943;3,8443;True;True;0,0994;1,7002;-0,2212;283,8860;258,8374;187,5265;0,5269;-0,1409;0,1894;0,0000;-0,4632;1,6974;-0,1915;281,2898;75,7323;208,8082;0,6183;-0,5785;-0,4961;0,0000;
92180;1,024999;14,8386;1,5386;-0,1421;1,8664;262,7357;4,4955;True;True;0,1111;1,6998;-0,2183;284,1588;259,9742;182,3163;0,2995;0,0905;0,3463;0,0000;-0,4485;1,6876;-0,2026;279,6733;71,7327;216,0010;0,4248;-0,1525;-0,2160;0,0000;
92185;1,049999;14,8450;1,5390;-0,1299;2,6626;260,6565;4,1647;True;True;0,1187;1,7054;-0,2132;285,2202;263,7062;180,5272;0,1477;0,2209;-0,0922;0,0000;-0,4376;1,6874;-0,2046;279,6684;62,4311;224,3880;0,3513;0,1156;-0,0521;0,0000;
92190;1,074999;14,8503;1,5390;-0,1202;2,8452;260,0652;4,3481;True;True;0,1207;1,7088;-0,2125;285,3047;268,3443;174,0501;0,0124;0,0268;0,0018;0,0000;-0,4278;1,6907;-0,2085;279,2180;65,4734;221,4974;0,2911;0,1626;-0,1011;0,0000;
92195;1,099999;14,8539;1,5422;-0,1161;2,3513;260,8946;4,0472;True;True;0,1215;1,7082;-0,2168;285,6574;266,1562;176,7271;-0,0162;-0,0655;-0,1973;0,0000;-0,4186;1,6935;-0,2116;279,8424;65,2788;223,3144;0,2736;0,0764;-0,1153;0,0000;
92200;1,124999;14,8561;1,5432;-0,1196;1,8002;260,2376;3,7632;True;True;0,1177;1,7004;-0,2175;284,2787;268,0154;172,3228;-0,3440;-0,4201;0,2468;0,0000;-0,4174;1,6932;-0,2112;280,0122;72,5442;216,6651;-0,2801;-0,1562;0,2710;0,0000;
92205;1,149999;14,8546;1,5398;-0,1310;2,2189;258,1358;3,6780;True;True;0,1032;1,6809;-0,2078;285,0002;268,2027;171,2958;-0,9498;-1,3711;0,4916;0,0000;-0,4452;1,6690;-0,1895;274,8700;20,0375;264,3105;-1,9871;-2,1433;1,5693;0,0000;
92210;1,174999;14,8474;1,5321;-0,1508;3,9628;255,4312;3,6384;True;True;0,0812;1,6510;-0,1938;282,0360;254,2826;184,0480;-1,5834;-2,0500;0,9392;0,0000;-0,4647;1,5858;-0,1238;277,5537;161,0642;107,7678;-0,1859;-5,9218;4,9377;0,0000;
92215;1,199999;14,8386;1,5225;-0,1784;5,8244;254,5585;3,1490;True;True;0,0219;1,5795;-0,1437;280,8196;206,9669;222,0269;-4,0420;-4,3738;4,1935;0,0000;-0,4128;1,4609;0,0182;284,1348;1,2452;280,4222;4,2267;-7,7846;8,7299;0,0000;
92220;1,224999;14,8287;1,5102;-0,1958;6,6264;255,6827;2,1789;True;True;-0,0710;1,4992;0,0100;270,6810;112,7667;311,5952;-5,2595;-3,9982;10,3821;0,0000;-0,3704;1,3783;0,1419;303,0635;349,2649;307,6039;1,5074;-4,0657;7,1897;0,0000;
92225;1,249999;14,8159;1,5108;-0,1915;9,1013;257,0706;1,7328;True;True;-0,1073;1,4447;0,1806;287,6582;17,4938;53,2337;-1,0398;-3,8833;9,8334;0,0000;-0,3223;1,3480;0,2066;309,8943;335,9891;322,9391;3,7631;-1,8348;4,0536;0,0000;
92230;1,274999;14,8042;1,5123;-0,1688;11,2376;260,5448;2,5925;True;True;-0,0585;1,3574;0,2738;298,0456;17,7915;62,7225;2,9346;-5,9192;4,9261;0,0000;-0,2281;1,3161;0,2491;313,3379;348,2375;306,4261;4,7742;-2,2135;2,4888;0,0000;
92235;1,299999;14,7980;1,5084;-0,1294;13,3509;264,6145;2,3497;True;True;-0,0172;1,2481;0,2777;312,5726;14,3099;68,4175;1,7772;-6,2943;-0,2919;0,0000;-0,1417;1,2758;0,2488;317,3490;346,7760;311,6290;6,9586;-3,0075;-0,7161;0,0000;
92240;1,324999;14,7919;1,5012;-0,0804;12,2700;267,2923;2,7961;True;True;0,0536;1,2439;0,2394;312,1670;30,4439;38,1302;4,7058;1,2587;-2,8113;0,0000;-0,0771;1,2533;0,2264;315,5784;352,6440;312,3020;2,5428;0,3625;-1,6755;0,0000;
92245;1,349999;14,7823;1,5011;-0,0305;9,1896;267,0641;4,1490;True;True;0,1100;1,3123;0,1824;303,0360;43,2136;20,0285;2,8159;4,4189;-3,7035;0,0000;-0,0573;1,3069;0,1761;299,9479;341,8787;325,4991;0,9182;3,5769;-3,2625;0,0000;
92250;1,374999;14,7717;1,5132;0,0095;6,5708;266,3102;4,7501;True;True;0,1443;1,4101;0,1159;284,6200;32,1991;29,0159;2,4719;5,8259;-4,2152;0,0000;-0,0796;1,3847;0,1140;290,7797;329,6174;339,4549;-1,2719;4,4477;-3,8703;0,0000;
92255;1,399999;14,7637;1,5247;0,0384;6,3552;265,1952;4,9387;True;True;0,1910;1,5035;0,0654;276,5763;16,0138;47,5933;2,6559;5,3775;-3,2142;0,0000;-0,1226;1,4594;0,0311;281,3406;324,4388;341,4214;-2,8510;4,4971;-5,7572;0,0000;
92260;1,424999;14,7595;1,5294;0,0559;5,6304;264,3129;5,1024;True;True;0,2240;1,5767;0,0045;278,9445;233,8230;192,4778;1,8458;4,6398;-3,5717;0,0000;-0,1654;1,5220;-0,0555;271,9992;271,9956;28,5610;-2,5893;3,8947;-5,0702;0,0000;
92265;1,449999;14,7601;1,5295;0,0600;6,3098;263,5067;5,6103;True;True;0,2419;1,6415;-0,0470;281,6973;220,4635;203,9203;0,8630;3,8389;-3,0676;0,0000;-0,1995;1,5751;-0,1215;272,7756;139,0945;162,4561;-2,0547;3,2630;-3,5740;0,0000;
92270;1,474999;14,7620;1,5316;0,0549;6,2912;262,9402;5,9224;True;True;0,2379;1,6777;-0,0742;282,4963;232,8127;195,6426;-0,3861;1,0363;-1,0326;0,0000;-0,2175;1,6121;-0,1584;277,2511;124,8049;167,9433;-0,6802;1,3511;-1,5682;0,0000;
92275;1,499999;14,7668;1,5313;0,0426;5,9893;262,7393;5,3012;True;True;0,2239;1,7011;-0,1044;289,6952;227,3343;206,3966;-0,5978;0,5296;-0,8120;0,0000;-0,2381;1,6471;-0,1892;277,7704;132,5262;162,9326;-0,7219;1,0337;-0,7586;0,0000;
92280;1,524999;14,7722;1,5311;0,0248;5,6122;264,1438;4,2551;True;True;0,2072;1,7109;-0,1281;290,5249;227,8889;209,4664;-0,5691;0,1520;-0,8421;0,0000;-0,2498;1,6699;-0,1992;279,3444;116,7222;179,4104;-0,2153;0,5431;-0,0658;0,0000;
92285;1,549999;14,7742;1,5321;0,0060;3,1020;265,5779;3,3244;True;True;0,1890;1,7109;-0,1478;289,7558;224,3114;212,8098;-0,7631;-0,1048;-0,4507;0,0000;-0,2568;1,6864;-0,1987;282,1362;108,7143;192,0771;-0,1195;0,5417;0,2538;0,0000;
92290;1,574999;14,7760;1,5443;-0,0096;1,0853;266,8603;2,1752;True;True;0,1740;1,7198;-0,1623;291,3826;223,4835;214,0767;-0,2828;0,8238;-0,2727;0,0000;-0,2562;1,7016;-0,1937;286,1796;97,9145;202,8669;0,1398;0,6480;0,1146;0,0000;
92295;1,599999;14,7817;1,5661;-0,0177;2,3498;266,5945;2,3573;True;True;0,1659;1,7428;-0,1621;289,4958;225,7465;212,2035;-0,1389;0,8329;0,1874;0,0000;-0,2538;1,7229;-0,1954;286,5699;92,5541;213,0667;0,1138;0,7220;-0,2230;0,0000;
92300;1,624999;14,7910;1,5777;-0,0189;3,4737;266,1201;2,6327;True;True;0,1652;1,7530;-0,1620;290,7388;226,4746;210,3383;0,0502;-0,0748;-0,0242;0,0000;-0,2457;1,7270;-0,2010;287,4000;102,7775;201,4033;0,2837;-0,1960;-0,1509;0,0000;
92305;1,649999;14,7993;1,5613;-0,0168;3,6066;265,8783;2,7444;True;True;0,1636;1,7399;-0,1751;293,0041;226,7201;209,9429;-0,1789;-0,9531;-1,0046;0,0000;-0,2381;1,7067;-0,2089;286,9551;100,7935;200,0980;0,3444;-1,3331;-0,5427;0,0000;
92310;1,674999;14,8058;1,5443;-0,0135;4,1845;265,5098;3,8870;True;True;0,1592;1,7232;-0,1865;293,4558;227,5592;207,0458;-0,1760;-0,4982;-0,3277;0,0000;-0,2375;1,6850;-0,2150;284,9248;94,2138;211,7131;0,0022;-0,6308;-0,0103;0,0000;
92315;1,699999;14,8084;1,5414;-0,0125;4,0935;265,9159;3,8397;True;True;0,1541;1,7191;-0,1941;294,4520;227,1918;206,6913;-0,1525;0,2004;-0,1812;0,0000;-0,2402;1,6761;-0,2130;285,4166;93,8994;209,5495;-0,1468;-0,0125;0,0830;0,0000;
92320;1,724999;14,8094;1,5487;-0,0132;2,8120;266,8340;4,0256;True;True;0,1474;1,7246;-0,1924;294,9104;231,7504;203,5022;-0,2439;0,1838;0,1939;0,0000;-0,2433;1,6811;-0,2096;285,9527;99,0628;204,8232;-0,1119;0,3200;0,1940;0,0000;
92325;1,749999;14,8085;1,5498;-0,0148;2,2601;267,8998;3,9188;True;True;0,1437;1,7245;-0,1919;294,5686;233,4591;202,4635;-0,0827;-0,1851;0,0442;0,0000;-0,2430;1,6854;-0,2013;285,5519;92,0726;215,0243;0,1171;0,0327;0,2617;0,0000;
92330;1,774999;14,8063;1,5486;-0,0162;2,0879;268,4453;3,8101;True;True;0,1439;1,7179;-0,1890;293,6446;233,9138;204,0117;0,0829;-0,2749;0,1196;0,0000;-0,2400;1,6864;-0,1941;285,9374;99,5802;208,7451;0,1893;0,0039;0,3073;0,0000;
92335;1,799999;14,8066;1,5422;-0,0144;2,8616;269,2561;3,2450;True;True;0,1466;1,7097;-0,1830;293,2861;237,0980;203,7224;0,1529;-0,4648;0,2775;0,0000;-0,2320;1,6865;-0,1837;286,5487;94,6873;213,9095;0,5285;-0,0329;0,5638;0,0000;
92340;1,824998;14,8048;1,5454;-0,0071;3,1073;269,2278;3,3811;True;True;0,1553;1,7074;-0,1799;294,3629;237,6176;202,9050;0,5035;0,0358;0,1494;0,0000;-0,2195;1,6839;-0,1786;287,8862;88,2261;220,7235;0,5851;-0,1348;0,1134;0,0000;
92345;1,849998;14,8051;1,5459;0,0024;3,9387;269,6540;3,0933;True;True;0,1690;1,7108;-0,1742;293,9647;237,4990;203,7703;0,4146;0,1686;0,1377;0,0000;-0,2064;1,6845;-0,1801;289,1235;89,6028;216,0036;0,3164;0,0828;-0,2330;0,0000;
92350;1,874998;14,8084;1,5357;0,0145;3,8559;270,9249;3,8930;True;True;0,1770;1,7138;-0,1728;294,1352;239,5811;202,4347;0,2874;0,0277;-0,0272;0,0000;-0,1978;1,6849;-0,1880;287,2224;93,4372;214,5430;0,2910;-0,1905;-0,1876;0,0000;
92355;1,899998;14,8099;1,5341;0,0292;3,5909;276,2481;4,7314;True;True;0,1863;1,7076;-0,1785;292,1057;239,0878;199,3244;0,2853;-0,3131;-0,1331;0,0000;-0,1936;1,6766;-0,1875;287,1302;91,7208;213,8402;0,0054;-0,3045;0,0306;0,0000;
92360;1,924998;14,8119;1,5329;0,0346;3,9489;278,4057;5,1788;True;True;0,1903;1,7007;-0,1765;293,9775;237,6611;202,9214;0,1025;-0,3263;0,1389;0,0000;-0,1967;1,6689;-0,1852;285,5104;91,6806;215,9987;-0,2393;-0,4127;0,2044;0,0000;
92365;1,949998;14,8141;1,5357;0,0324;3,9346;277,5807;4,9458;True;True;0,1860;1,7000;-0,1693;293,5799;243,0536;197,9502;-0,1743;0,0637;0,3367;0,0000;-0,2028;1,6681;-0,1812;286,3896;86,1792;220,1975;-0,3098;0,0908;0,1165;0,0000;
92370;1,974998;14,8156;1,5368;0,0212;3,2287;274,2687;4,1112;True;True;0,1768;1,7017;-0,1651;293,6681;243,1855;198,4368;-0,4100;0,0286;0,0117;0,0000;-0,2143;1,6733;-0,1818;286,9987;83,3426;220,3778;-0,4410;0,2283;-0,1834;0,0000;
92375;1,999998;14,8175;1,5373;0,0029;2,6677;268,8265;3,6380;True;True;0,1631;1,7004;-0,1650;292,7151;238,3768;200,9105;-0,5425;-0,0865;0,0377;0,0000;-0,2307;1,6806;-0,1925;286,9140;85,2421;217,2973;-0,5824;0,2401;-0,4737;0,0000;
92380;2,024999;14,8211;1,5391;-0,0187;2,1331;263,2110;2,9058;True;True;0,1469;1,6977;-0,1626;291,1750;234,6228;203,2730;-0,6368;-0,1573;0,0908;0,0000;-0,2465;1,6874;-0,2035;288,3544;87,6612;212,7321;-0,5267;0,2423;-0,3540;0,0000;
92385;2,049999;14,8241;1,5410;-0,0402;0,4447;259,0625;2,5395;True;True;0,1278;1,6929;-0,1602;291,0910;232,3013;204,7327;-0,6661;-0,1613;0,0805;0,0000;-0,2634;1,6938;-0,2092;289,2836;88,9636;210,3122;-0,6274;0,1670;-0,0134;0,0000;
92390;2,075;14,8277;1,5396;-0,0599;359,9301;254,4872;2,1025;True;True;0,1089;1,6845;-0,1510;288,4556;231,2684;202,4880;-0,6888;-0,5158;0,5919;0,0000;-0,2857;1,6940;-0,2053;287,7588;81,4858;217,0915;-0,8573;-0,1671;0,3149;0,0000;
92395;2,100001;14,8286;1,5369;-0,0734;0,4603;251,4709;2,9020;True;True;0,0857;1,6499;-0,1195;287,4262;225,3587;207,1425;-1,1613;-1,8872;1,7910;0,0000;-0,3062;1,6685;-0,1802;284,5910;91,9519;200,2996;-0,5594;-1,4158;1,6506;0,0000;
92400;2,125001;14,8285;1,5293;-0,0823;3,4285;249,7377;3,3483;True;True;0,0347;1,5830;-0,0517;281,3013;194,9125;227,7751;-2,9502;-2,9814;3,1021;0,0000;-0,3230;1,6005;-0,1150;274,7035;48,3963;247,5064;-0,6357;-3,3946;2,9023;0,0000;
92405;2,150002;14,8259;1,5240;-0,0931;4,1552;247,9959;4,5631;True;True;-0,0964;1,4859;0,0569;280,4068;351,5964;59,7870;-8,7425;-5,8187;6,3561;0,0000;-0,3526;1,5000;-0,0265;281,8565;308,8231;346,9236;-2,5910;-5,6015;5,0876;0,0000;
92410;2,175002;14,8213;1,5215;-0,1145;4,8503;246,7773;4,5484;True;True;-0,2167;1,4226;0,1470;288,5467;340,8608;71,5824;-6,1057;-3,0809;5,9903;0,0000;-0,3964;1,4300;0,0592;297,5734;299,6853;354,6966;-2,2209;-3,9242;5,3983;0,0000;
92415;2,200003;14,8124;1,5217;-0,1439;4,8613;247,5866;5,0297;True;True;-0,2585;1,4014;0,2178;292,5484;9,9264;46,7542;-1,5265;-1,1288;2,3469;0,0000;-0,4118;1,4026;0,1284;300,5008;304,3004;347,4708;-0,3542;-1,1945;2,9711;0,0000;
92420;2,225003;14,8040;1,5215;-0,1735;6,5988;248,7946;4,5122;True;True;-0,2984;1,3504;0,2723;300,9052;9,4274;54,3337;-1,1647;-2,0687;0,8609;0,0000;-0,4319;1,3598;0,2018;314,1685;310,5617;339,5905;-0,1161;-1,4330;1,0185;0,0000;
