Frame;Time;HeadPosition_x;HeadPosition_y;HeadPosition_z;HeadRotation_x;HeadRotation_y;HeadRotation_z;HandDetected;HighConfidence;RHandPosition_x;RHandPosition_y;RHandPosition_z;RHandRotation_x;RHandRotation_y;RHandRotation_z;RHandVelocity_x;RHandVelocity_y;RHandVelocity_z;RWristTwist;LHandPosition_x;LHandPosition_y;LHandPosition_z;LHandRotation_x;LHandRotation_y;LHandRotation_z;LHandVelocity_x;LHandVelocity_y;LHandVelocity_z;LWristTwist
54085;0,2749999;14,3003;1,4070;0,3831;14,9837;331,2962;356,7363;True;True;0,9900;1,2104;0,0840;339,1828;119,3094;11,1678;8,6607;1,6479;-3,2610;0,0000;-0,0190;1,0430;0,5311;336,2988;348,8337;301,7795;1,7119;1,0892;-1,6100;0,0000;
54090;0,2999999;14,3300;1,4133;0,5537;13,3974;334,8692;356,4438;True;True;1,2278;1,2369;0,0020;346,8819;130,1202;16,0204;6,8446;0,2126;-5,4358;0,0000;-0,0050;1,0365;0,4668;349,5214;323,9249;321,4071;1,3080;-1,3811;-4,0516;0,0000;
54095;0,3249998;14,3663;1,3721;0,7220;14,2237;346,0195;352,4779;True;True;1,4237;1,2302;-0,1143;357,0075;142,2273;21,1899;5,9051;-2,9146;-6,4152;0,0000;-0,0165;0,9748;0,3291;352,2607;309,9803;292,4934;-2,4037;-0,6750;-6,5409;0,0000;
54100;0,3499998;14,3778;1,3030;0,8481;10,7418;347,2740;350,7476;True;True;1,5155;1,1520;-0,1357;6,6559;140,7071;7,8514;3,9551;-1,0813;2,5590;0,0000;0,0063;0,9247;0,1918;348,2261;283,5473;300,3533;2,7136;-3,0162;-4,6921;0,0000;
54105;0,3749998;14,3861;1,2069;0,9717;9,7264;353,4789;357,5053;True;True;1,5937;1,0705;-0,0561;342,5680;117,9845;28,3275;-0,0628;-1,6986;2,8110;0,0000;0,0857;0,8700;0,1390;347,0211;273,5809;279,9271;2,5510;0,0549;1,5726;0,0000;
54110;0,3999998;14,3572;1,1779;1,0183;16,0876;344,1136;356,6334;True;True;1,5716;0,9521;-0,0407;344,5369;119,8442;22,3387;-3,5408;-6,3888;4,6102;0,0000;0,1387;0,8845;0,3024;350,0313;281,4733;309,3280;4,7097;1,8314;10,7804;0,0000;
54115;0,4249997;14,2967;1,2157;0,9847;10,4515;312,4580;356,1442;True;True;1,3715;0,8233;0,0841;346,9256;87,7038;23,3505;-8,0869;-5,7357;4,4479;0,0000;0,2240;0,9390;0,4368;346,9745;299,6033;329,3643;4,1954;3,9207;4,7143;0,0000;
54120;0,4499997;14,2618;1,2710;0,8892;10,4704;281,4923;355,2794;True;True;1,1872;0,7447;0,2158;24,7408;77,3169;353,6443;-6,3705;-1,3484;5,9260;0,0000;0,2686;1,0391;0,5027;338,4321;310,7159;333,9116;0,4643;4,2226;1,0173;0,0000;
54125;0,4749997;14,2416;1,3284;0,7870;11,0998;269,5378;357,4798;True;True;1,0583;0,8876;0,3196;11,0615;60,1722;338,1095;-3,3665;6,5573;3,8439;0,0000;0,2515;1,1441;0,5007;319,6359;329,9686;310,7119;-2,0922;3,5045;-0,2606;0,0000;
54130;0,4999997;14,2226;1,4023;0,6622;11,2547;263,9639;358,7979;True;True;0,9614;1,1486;0,3990;337,8860;56,0653;358,1465;-4,2268;10,0385;-0,1324;0,0000;0,1947;1,3299;0,4941;307,8827;331,3287;323,6082;-0,8871;6,4262;0,0230;0,0000;
54135;0,5249997;14,2020;1,4435;0,5564;9,2577;263,8038;355,7645;True;True;0,9039;1,3663;0,4383;300,5715;62,8225;25,9351;-0,6539;6,6485;2,3424;0,0000;0,1640;1,5236;0,4918;296,9192;359,1032;277,3877;0,3071;7,3715;-1,5022;0,0000;
54140;0,5499997;14,1686;1,5044;0,4909;12,2573;262,6104;356,1550;True;True;0,9094;1,4867;0,5057;303,6805;74,9150;21,0690;0,0888;6,0230;3,3361;0,0000;0,1090;1,6365;0,5386;295,2775;3,2385;257,1911;-3,6884;5,7899;2,5510;0,0000;
54145;0,5749996;14,1380;1,5331;0,4274;10,7728;276,4846;358,6945;True;True;0,8314;1,5041;0,5075;300,0285;89,6291;4,8222;-5,2983;0,2114;0,3495;0,0000;0,0617;1,6230;0,5835;293,4804;4,9725;257,8500;-2,8015;-0,7152;1,4283;0,0000;
54150;0,5999996;14,1200;1,4981;0,3752;9,0043;279,8910;359,1901;True;True;0,7457;1,4863;0,5065;289,8246;92,0681;3,4461;-2,9341;0,0067;0,2909;0,0000;0,0148;1,5953;0,5722;290,0947;357,1395;265,9582;-1,3848;-0,2935;-0,2818;0,0000;
54155;0,6249996;14,1136;1,4703;0,3198;12,7429;277,7173;0,5250;True;True;0,6836;1,5160;0,5394;289,3838;65,8057;26,6198;-1,9593;2,2034;1,0024;0,0000;-0,0528;1,6048;0,5747;290,9822;345,9722;272,2268;-3,0756;0,9812;0,9060;0,0000;
54160;0,6499996;14,1029;1,5120;0,2655;14,7896;264,2277;358,7957;True;True;0,6377;1,5580;0,5723;286,9833;72,1349;20,9626;-1,6720;1,1014;1,4610;0,0000;-0,1051;1,6385;0,5703;291,9374;352,5481;266,5168;-1,7178;1,3323;0,0224;0,0000;
54165;0,6749995;14,0909;1,5431;0,2222;12,7552;259,1505;1,6193;True;True;0,5780;1,5701;0,5849;285,5986;68,1689;18,6098;-1,7245;-0,1724;0,2812;0,0000;-0,1400;1,6520;0,5717;291,8699;353,0475;262,8529;-1,0326;-0,2850;-0,0466;0,0000;
54170;0,6999995;14,0867;1,5194;0,1956;10,5117;258,3219;1,3749;True;True;0,5189;1,5401;0,5850;281,0012;80,1281;5,2089;-3,4725;-2,0365;0,2918;0,0000;-0,1621;1,6208;0,5584;287,8682;351,5812;267,0837;-1,3427;-2,1900;-0,9762;0,0000;
54175;0,7249995;14,0931;1,4703;0,1721;13,7016;258,8580;0,6234;True;True;0,4772;1,5215;0,5966;279,1429;56,5397;27,0384;-1,3173;0,3474;0,4062;0,0000;-0,1803;1,5920;0,5626;287,4006;351,6876;267,8545;-0,8254;-0,2054;0,8885;0,0000;
54180;0,7499995;14,0824;1,5003;0,1544;12,5999;258,6000;0,8148;True;True;0,4457;1,5482;0,6197;278,3774;47,9959;35,3666;-0,5196;1,5054;1,0235;0,0000;-0,2083;1,6042;0,5867;293,1748;348,9510;269,7794;-0,6345;1,1372;0,6151;0,0000;
54185;0,7749994;14,0703;1,5469;0,1448;11,5991;258,8068;2,6961;True;True;0,4264;1,5723;0,6431;278,5445;52,6722;28,3083;-0,3870;-0,5283;0,5487;0,0000;-0,2196;1,6342;0,5933;291,8763;348,9629;268,4228;-0,3043;0,1433;0,3203;0,0000;
54190;0,7999994;14,0608;1,5322;0,1403;8,6283;260,6945;1,3263;True;True;0,4253;1,5324;0,6517;278,8028;49,0835;34,7205;-0,1045;-1,7787;0,1107;0,0000;-0,2175;1,6163;0,5984;290,8589;353,0127;265,5483;0,1371;-1,0783;-0,0326;0,0000;
54195;0,8249994;14,0579;1,4870;0,1375;12,6541;262,5688;0,9830;True;True;0,4147;1,4920;0,6492;279,6488;11,6871;73,7681;-0,0241;-0,4850;-0,1317;0,0000;-0,2253;1,5891;0,5932;288,0125;347,7403;269,0302;-0,2750;-0,5820;0,2710;0,0000;
54200;0,8499994;14,0526;1,4917;0,1288;13,6330;262,4868;1,2653;True;True;0,4151;1,5146;0,6506;280,6291;20,2340;64,7391;-0,2297;1,4929;0,0119;0,0000;-0,2316;1,5876;0,5964;290,2103;352,1692;262,7992;-0,4241;0,4623;-0,1040;0,0000;
54205;0,8749993;14,0512;1,5227;0,1228;13,5571;262,5952;2,0638;True;True;0,4117;1,5483;0,6515;278,8032;25,3516;60,9495;0,0027;0,7568;-0,1504;0,0000;-0,2413;1,6010;0,5971;294,0807;347,9769;266,0715;-0,0855;0,6560;-0,3151;0,0000;
54210;0,8999993;14,0556;1,5115;0,1355;12,6184;275,7492;0,9406;True;True;0,4064;1,5519;0,6302;274,8254;56,8131;32,7180;-0,2138;-0,5102;-0,8524;0,0000;-0,2392;1,6083;0,5974;290,2827;351,8256;262,1916;0,4479;-0,1954;0,2663;0,0000;
54215;0,9249993;14,0686;1,4901;0,1449;13,4836;290,0653;0,3648;True;True;0,4052;1,5345;0,6064;275,9434;76,2829;14,4811;-0,0458;-0,7790;-1,2769;0,0000;-0,2286;1,5951;0,6058;289,2021;358,2974;261,7736;0,4769;-0,6785;0,5887;0,0000;
54220;0,9499993;14,0738;1,4771;0,1500;13,9120;293,3271;358,9789;True;True;0,4117;1,5331;0,5970;275,8096;83,4788;10,9597;0,3537;0,2375;-0,4897;0,0000;-0,2289;1,5986;0,6080;287,0492;358,2654;262,7036;-0,1386;0,2844;0,0010;0,0000;
54225;0,9749992;14,0729;1,4841;0,1562;14,2643;290,3904;0,0612;True;True;0,4218;1,5384;0,5920;277,0716;71,2444;21,4790;0,4328;-0,0093;0,0479;0,0000;-0,2338;1,6132;0,6071;284,8345;345,5342;274,8610;0,0270;0,4372;0,0230;0,0000;
54230;0,9999992;14,0752;1,4808;0,1661;14,2015;288,9580;1,5109;True;True;0,4382;1,5351;0,5921;277,4222;62,9458;29,1949;0,5179;-0,1762;-0,2811;0,0000;-0,2300;1,6077;0,6100;286,3150;332,8010;288,0535;0,2968;-0,6244;-0,0225;0,0000;
54235;1,024999;14,0801;1,4722;0,1777;13,3551;287,1869;2,3825;True;True;0,4512;1,5335;0,5873;275,9508;71,3896;19,7656;0,3996;0,0140;0,0207;0,0000;-0,2207;1,5926;0,6101;288,2128;327,8872;293,0673;0,4654;-0,4533;-0,0858;0,0000;
54240;1,049999;14,0832;1,4699;0,1794;12,1387;280,9000;3,5542;True;True;0,4567;1,5350;0,5906;274,4789;56,1877;33,7004;0,0248;-0,0098;0,3262;0,0000;-0,2165;1,5859;0,6003;287,6263;328,7416;289,9586;-0,0902;-0,0748;-0,5833;0,0000;
54245;1,074999;14,0875;1,4804;0,1593;12,9295;263,8347;3,2949;True;True;0,4514;1,5392;0,5975;275,1993;49,7104;37,5500;-0,3939;0,2143;0,0937;0,0000;-0,2276;1,5865;0,5831;288,4973;325,4877;289,8497;-0,6464;0,1415;-0,7587;0,0000;
54250;1,099999;14,0957;1,4768;0,1449;11,8023;256,1247;4,6573;True;True;0,4342;1,5394;0,5978;273,3296;48,5707;37,8327;-0,6180;-0,0249;-0,2235;0,0000;-0,2444;1,5889;0,5601;287,8043;318,3333;294,0267;-0,3184;-0,0686;-0,5630;0,0000;
54255;1,124999;14,1022;1,4736;0,1301;12,0641;253,7250;3,8664;True;True;0,4147;1,5317;0,5972;273,7100;54,2728;30,5383;-0,6148;-0,3370;0,1546;0,0000;-0,2552;1,5904;0,5427;286,8214;323,8598;287,8063;-0,6170;-0,0268;-0,3277;0,0000;
54260;1,149999;14,1024;1,4743;0,1241;11,8500;258,3104;2,9712;True;True;0,4045;1,5260;0,6030;276,2839;57,2420;26,5193;-0,3625;-0,0954;0,2807;0,0000;-0,2646;1,5929;0,5403;286,2992;327,0043;283,8361;-0,2222;0,0023;0,1266;0,0000;
54265;1,174999;14,1013;1,4669;0,1220;11,5368;261,7065;3,1598;True;True;0,3953;1,5242;0,6011;274,5798;66,0222;18,7901;-0,1777;-0,1917;-0,2710;0,0000;-0,2686;1,5870;0,5458;288,1711;327,9791;283,1154;0,2032;-0,3651;0,2792;0,0000;
54270;1,199999;14,0960;1,4671;0,1209;11,6304;263,4113;2,5961;True;True;0,3894;1,5115;0,6046;275,5687;52,1824;30,9620;-0,4263;-0,7657;0,0691;0,0000;-0,2675;1,5748;0,5542;288,4781;329,8983;282,5343;-0,1227;-0,8707;0,6528;0,0000;
54275;1,224999;14,0887;1,4670;0,1218;10,6604;264,3435;2,5380;True;True;0,3871;1,4956;0,6135;277,1840;39,9523;43,4909;-0,0461;-0,4290;0,3739;0,0000;-0,2546;1,5654;0,5631;287,5118;334,1970;281,6667;0,2585;-0,1351;0,0646;0,0000;
54280;1,249999;14,0851;1,4656;0,1199;10,1206;264,0507;2,9342;True;True;0,3644;1,4751;0,6087;275,9235;142,6265;301,1801;-1,8955;-1,6058;-0,1284;0,0000;-0,2293;1,5348;0,5696;288,5412;335,3131;283,5027;1,7720;-1,7770;-0,3544;0,0000;
54285;1,274999;14,0869;1,4577;0,1188;10,1776;266,1316;2,5898;True;True;0,2766;1,4442;0,6131;275,1078;76,3615;349,1629;-4,1477;0,2925;-0,0433;0,0000;-0,1306;1,4957;0,5877;278,8659;311,6494;332,9360;2,8614;-1,0562;1,6477;0,0000;
54290;1,299999;14,0968;1,4626;0,1265;10,7905;266,6647;2,8876;True;True;0,1698;1,4818;0,6991;278,1917;47,9346;11,6151;-3,4538;2,2338;5,6624;0,0000;0,0001;1,5005;0,7011;290,0265;351,7372;331,0075;3,6584;0,9156;4,4245;0,0000;
54295;1,324999;14,0948;1,4739;0,1409;8,4161;266,9791;2,2219;True;True;0,1355;1,5618;0,8374;294,2798;26,6176;26,5298;0,3812;3,9633;5,0204;0,0000;0,0502;1,5349;0,8538;308,9559;329,4927;350,2141;1,9188;2,1109;2,2653;0,0000;
54300;1,349999;14,0828;1,4905;0,1625;8,7990;269,0057;3,0759;True;True;0,1613;1,6248;0,9405;307,9027;34,1017;48,8863;-0,7384;-2,7777;3,4993;0,0000;0,0963;1,5692;0,9465;315,4502;324,2904;338,3359;-0,0165;-0,8718;2,0405;0,0000;
54305;1,374999;14,0843;1,4964;0,1909;11,7720;270,2573;3,7965;True;True;0,2234;1,4876;0,9611;313,2283;15,3450;87,2089;14,1790;-6,2023;-4,1673;0,0000;0,1557;1,4598;0,9534;346,5298;337,8139;345,4746;0,5393;-7,5933;-0,4132;0,0000;
54310;1,399999;14,0802;1,4900;0,2209;7,9294;270,8637;6,7287;True;True;0,3302;1,3847;0,8713;329,4322;32,0473;41,7528;-2,4511;2,5249;-6,2959;0,0000;0,1649;1,3433;0,8709;346,1007;337,2730;346,2905;-0,1781;-2,2418;-3,1154;0,0000;
54315;1,424999;14,0729;1,4866;0,2421;9,4969;272,2049;3,7267;True;True;0,4120;1,3502;0,7885;324,1510;44,9014;37,2380;4,8595;-2,7840;-5,8582;0,0000;0,1620;1,2925;0,8035;347,3338;349,3283;322,5185;-1,5226;-0,2594;-5,8011;0,0000;
54320;1,449999;14,0606;1,4911;0,2585;5,2273;273,5412;4,2532;True;True;0,4438;1,3096;0,7179;311,5716;40,7285;35,0984;1,2356;-2,3676;-2,1944;0,0000;0,1500;1,2746;0,7268;327,4585;350,1381;325,5716;-0,1849;-2,0756;-2,4533;0,0000;
54325;1,474999;14,0522;1,5004;0,2625;4,5895;274,4008;3,9987;True;True;0,4685;1,2282;0,6711;311,7557;31,8310;42,3025;0,6421;-3,3613;-1,2522;0,0000;0,1266;1,2045;0,6738;324,4425;350,7423;321,9282;-0,4493;-3,0888;-0,8717;0,0000;
54330;1,499999;14,0447;1,4941;0,2564;3,5874;275,0123;2,4462;True;True;0,4848;1,1363;0,6378;333,7719;30,5868;36,5980;0,8763;-2,5681;-0,5417;0,0000;0,1059;1,1185;0,6489;338,2845;352,0876;325,4615;-1,2116;-2,4077;-0,6091;0,0000;
54335;1,524999;14,0405;1,4688;0,2456;3,8373;276,3884;1,6206;True;True;0,5019;1,1293;0,6154;336,6973;43,1392;26,6401;1,1693;2,4694;-1,1149;0,0000;0,0591;1,1058;0,6306;335,7335;345,4807;328,2755;-1,8524;1,2639;-0,8408;0,0000;
54340;1,549999;14,0362;1,4985;0,2324;5,9414;276,3503;0,0934;True;True;0,4939;1,1818;0,6066;331,3259;47,0879;17,9705;-0,6690;1,6813;0,1839;0,0000;0,0487;1,1508;0,6170;333,4040;344,4701;333,5767;0,6501;1,5463;-0,2401;0,0000;
54345;1,574999;14,0353;1,5414;0,2190;9,0079;274,9926;0,8043;True;True;0,4632;1,1891;0,6331;339,4374;43,6604;25,0228;-2,2079;-0,0663;1,9681;0,0000;0,0723;1,1591;0,6255;345,0779;355,0829;321,1336;1,0490;0,2443;0,0343;0,0000;
54350;1,599999;14,0387;1,5422;0,2047;6,3311;272,8955;1,6190;True;True;0,4250;1,1914;0,6334;338,9240;42,4940;18,2578;-1,2548;-0,0087;-0,3506;0,0000;0,0549;1,1474;0,6268;340,4571;351,7509;326,4608;-0,9378;-0,7729;0,2611;0,0000;
54355;1,624999;14,0515;1,4806;0,1913;7,7901;271,3582;1,0430;True;True;0,3805;1,1801;0,6314;325,6958;37,1845;15,3921;-1,5774;-0,0890;-0,6828;0,0000;0,0273;1,1266;0,6275;332,1308;351,8193;321,4111;-1,1739;-0,1824;-0,1431;0,0000;
54360;1,649999;14,0631;1,4488;0,1696;11,2822;263,1754;0,9023;True;True;0,3580;1,2127;0,6195;314,8735;41,0271;4,9538;-0,6734;1,8946;-0,1140;0,0000;-0,0191;1,1677;0,6094;315,8129;342,2780;325,4549;-1,4135;2,1071;-0,9919;0,0000;
54365;1,674999;14,0703;1,5026;0,1495;13,5306;252,6911;0,2739;True;True;0,3437;1,2953;0,6247;310,3380;45,0770;4,9882;-0,3531;3,0029;-0,0014;0,0000;-0,0651;1,2572;0,5812;315,5158;339,8206;317,8189;-2,2302;3,7166;-1,6397;0,0000;
54370;1,699999;14,0809;1,5226;0,1318;10,3197;249,2629;2,8674;True;True;0,3121;1,3568;0,6360;302,0298;44,9914;6,0266;-1,5330;1,2257;-0,0673;0,0000;-0,1397;1,3355;0,5451;310,0037;330,4529;318,1107;-2,3356;2,0221;-1,4724;0,0000;
54375;1,724999;14,0959;1,4862;0,1194;10,1929;247,9886;3,1148;True;True;0,2420;1,3956;0,6165;292,3984;56,2326;347,6310;-6,7383;3,7436;-1,9797;0,0000;-0,1676;1,4105;0,4798;289,7901;313,4525;330,6667;-0,0055;5,7184;-4,5837;0,0000;
54380;1,749999;14,1210;1,4622;0,0985;13,6246;245,9880;4,2629;True;True;0,1535;1,4235;0,5617;271,0821;184,3212;216,3139;-1,4125;1,5249;-1,2688;0,0000;-0,1515;1,4604;0,4259;276,7374;5,1608;266,5868;-0,8910;1,8228;-1,1645;0,0000;
54385;1,774999;14,1332;1,4801;0,0707;13,6470;246,5760;0,1651;True;True;0,1424;1,4838;0,5808;276,1821;80,7878;326,6612;0,4765;2,1835;1,3539;0,0000;-0,1940;1,5188;0,4166;280,6376;33,0482;235,3118;-1,6191;2,0370;0,4678;0,0000;
54390;1,799999;14,1471;1,4692;0,0567;13,5564;256,8979;358,1258;True;True;0,1830;1,5223;0,5706;279,8352;93,2613;322,4166;1,8021;0,6603;-0,6104;0,0000;-0,2377;1,5661;0,4381;284,0241;33,5699;232,5554;-0,7039;0,7404;1,0105;0,0000;
54395;1,824998;14,1524;1,4687;0,0600;14,2078;276,4565;356,7679;True;True;0,2414;1,5241;0,5673;282,5029;65,2696;18,8578;3,7672;-0,0045;-1,1922;0,0000;-0,2566;1,5783;0,4604;283,7165;33,1258;237,0310;-1,1086;0,7207;1,5414;0,0000;
54400;1,849998;14,1641;1,4644;0,0716;16,9830;290,0299;357,4158;True;True;0,2965;1,5213;0,5275;285,1815;81,7615;359,4919;2,0949;-0,0947;-1,1403;0,0000;-0,2592;1,5777;0,4745;280,7414;37,3732;238,9043;-0,1882;0,0726;0,5566;0,0000;
54405;1,874998;14,1703;1,4658;0,0899;16,1730;293,2576;357,7024;True;True;0,3561;1,5173;0,5004;284,5945;86,0852;6,4603;2,0439;-0,0817;-0,9107;0,0000;-0,2607;1,5820;0,4873;279,5417;7,7248;267,1826;0,1142;0,2408;0,1140;0,0000;
54410;1,899998;14,1757;1,4637;0,1153;15,7529;292,9054;358,9231;True;True;0,4137;1,5220;0,4772;287,3938;93,3227;0,2230;1,7860;0,3343;-0,4497;0,0000;-0,2543;1,5853;0,4895;281,0496;348,9466;284,1705;0,3879;0,0906;-0,5341;0,0000;
54415;1,924998;14,1770;1,4664;0,1407;14,2702;291,5565;0,4224;True;True;0,4559;1,5319;0,4700;284,7257;98,6555;357,9581;2,5968;0,6546;-0,3474;0,0000;-0,2421;1,5865;0,4789;280,0965;331,5384;295,6953;0,4359;0,1221;-0,4152;0,0000;
54420;1,949998;14,1805;1,4749;0,1675;14,1223;290,0636;3,2685;True;True;0,4825;1,5469;0,4659;285,2137;102,3778;353,7500;0,7994;0,4632;-0,3032;0,0000;-0,2495;1,5850;0,4793;288,3410;326,6688;295,0917;-0,3914;-0,0666;-0,0642;0,0000;
54425;1,974998;14,1850;1,4797;0,1817;12,7667;284,3293;2,1389;True;True;0,4975;1,5481;0,4673;284,3348;96,9097;359,8381;0,2938;-0,1967;0,0485;0,0000;-0,2540;1,5875;0,4650;287,4556;318,9215;300,5524;-0,1125;0,0129;-0,4215;0,0000;
54430;1,999998;14,1936;1,4766;0,1939;13,2656;286,3686;1,7922;True;True;0,5072;1,5341;0,4680;284,8635;92,6768;3,7615;0,4358;-0,6453;0,1175;0,0000;-0,2443;1,5892;0,4591;286,3618;316,6694;303,5858;0,5742;0,2037;-0,0954;0,0000;
54435;2,024999;14,1964;1,4709;0,2070;11,9862;293,6565;0,1984;True;True;0,5233;1,5100;0,4638;286,2904;86,1751;13,5839;0,8080;-1,1598;-0,2581;0,0000;-0,2183;1,5778;0,4774;284,3690;318,3232;303,1227;2,0382;-1,1998;1,2146;0,0000;
54440;2,049999;14,1982;1,4634;0,2213;10,2183;300,9718;357,7441;True;True;0,5536;1,4549;0,4475;288,2142;87,0498;16,6856;1,0906;-3,1121;-0,9730;0,0000;-0,1107;1,4969;0,5188;284,6520;348,7547;286,5781;6,4253;-4,9618;1,5849;0,0000;
54445;2,075;14,2100;1,4311;0,2526;8,7311;304,7212;356,4182;True;True;0,5861;1,3730;0,4091;290,5556;90,1148;13,3829;1,3685;-2,7641;-0,8792;0,0000;0,1192;1,3827;0,5418;293,4818;21,4601;294,3859;11,2438;-2,1814;-0,8507;0,0000;
54450;2,100001;14,2416;1,4158;0,3279;9,0082;308,8356;357,0171;True;True;0,7286;1,4189;0,3634;303,4603;93,1162;1,7439;8,9043;3,1471;-0,6780;0,0000;0,4268;1,4214;0,4691;291,5234;88,1939;282,5872;12,4163;1,8112;-0,7987;0,0000;
54455;2,125001;14,2841;1,4479;0,4681;7,8027;316,6623;357,9008;True;True;0,9796;1,4895;0,3532;326,2072;93,1797;8,5411;7,4898;2,9157;-1,4337;0,0000;0,8258;1,4706;0,4483;326,7003;78,7293;297,6890;11,3474;3,5584;-2,7099;0,0000;
54460;2,150002;14,3219;1,4583;0,6100;5,2136;321,7616;355,9383;True;True;1,1820;1,5173;0,3340;326,5229;97,0038;23,0453;8,0746;0,8643;-1,4336;0,0000;1,1059;1,5147;0,4217;329,8062;75,0258;285,9756;9,2844;2,1558;-1,8015;0,0000;
54465;2,175002;14,3594;1,4203;0,7773;358,0970;333,8591;349,0992;True;True;1,3881;1,5350;0,2726;327,8213;106,5128;12,8001;10,0471;-2,1842;-1,1159;0,0000;1,3166;1,5036;0,3456;334,4424;101,3201;258,3182;6,2169;-3,5463;-2,3701;0,0000;
54470;2,200003;14,3630;1,3317;0,9309;352,7753;346,6322;347,3600;True;True;1,4995;1,4890;0,1814;332,5803;106,0878;3,3532;1,4008;-4,3543;2,3376;0,0000;1,4635;1,4299;0,2753;337,7874;114,8776;273,3429;7,7422;-6,2526;5,1924;0,0000;
54475;2,225003;14,3679;1,2903;1,0255;7,4005;355,7289;352,6329;True;True;1,6528;1,2139;0,1217;343,9107;110,5737;46,4144;7,2285;-14,9506;-6,8583;0,0000;1,6069;1,1446;0,2635;350,7096;106,2694;287,3505;4,8052;-14,2004;-1,7658;0,0000;
54480;2,250004;14,3557;1,2787;1,0981;11,6764;2,7821;355,5201;True;True;1,6116;1,0488;0,0472;332,5358;114,4741;46,0468;-4,0162;-6,1732;-0,9493;0,0000;1,5810;0,9601;0,2879;352,4285;100,3325;297,2712;-3,2409;-6,0354;0,0836;0,0000;
54485;2,275005;14,3245;1,2880;1,1292;7,6286;0,3705;358,3900;True;True;1,4313;0,8908;0,0301;335,4661;99,0457;45,7403;-11,2803;-9,5050;-0,1300;0,0000;1,4303;0,8365;0,3234;337,2990;94,1262;300,9063;-10,8245;-6,8329;2,6003;0,0000;
