Frame;Time;HeadPosition_x;HeadPosition_y;HeadPosition_z;HeadRotation_x;HeadRotation_y;HeadRotation_z;HandDetected;HighConfidence;RHandPosition_x;RHandPosition_y;RHandPosition_z;RHandRotation_x;RHandRotation_y;RHandRotation_z;RHandVelocity_x;RHandVelocity_y;RHandVelocity_z;RWristTwist;LHandPosition_x;LHandPosition_y;LHandPosition_z;LHandRotation_x;LHandRotation_y;LHandRotation_z;LHandVelocity_x;LHandVelocity_y;LHandVelocity_z;LWristTwist
37615;0,9899992;14,5028;1,4775;0,0409;7,6002;256,3196;359,7225;True;True;0,2616;1,2928;0,2186;312,7144;77,1102;347,0355;0,2600;0,0332;-0,3867;0,0000;-0,1598;1,3046;0,1906;315,2296;285,9270;6,7508;-0,0335;0,1126;-0,0822;0,0000;
37620;1,014999;14,5047;1,4770;0,0430;7,1214;261,1700;1,3532;True;True;0,2597;1,2974;0,2127;314,4177;76,6976;346,6570;-0,7428;0,2639;-0,1250;0,0000;-0,1588;1,3050;0,1924;314,3317;285,7703;6,8352;0,0302;-0,0194;0,2155;0,0000;
37625;1,039999;14,5048;1,4693;0,0266;6,6335;254,0063;1,7978;True;True;0,2143;1,2822;0,2269;305,2600;68,5125;352,4622;-1,5960;-0,8573;0,7492;0,0000;-0,1654;1,2966;0,1935;314,5154;284,6961;6,4431;-0,4995;-0,4438;-0,1470;0,0000;
37630;1,064999;14,5017;1,4623;0,0051;7,2404;248,4147;0,8962;True;True;0,1558;1,2560;0,2547;308,0430;63,3581;353,4737;-2,6842;-0,9008;0,0668;0,0000;-0,1978;1,2797;0,1858;310,8294;272,6762;9,0555;-1,4003;-0,7175;-0,4860;0,0000;
37635;1,089999;14,4878;1,4383;-0,0257;4,1969;245,9539;1,4928;True;True;0,0340;1,2193;0,2665;296,0602;79,5053;325,8135;-4,3601;-1,2834;0,4390;0,0000;-0,2331;1,2516;0,1706;302,5198;246,5787;30,4231;-1,2093;-1,0667;0,1626;0,0000;
37640;1,114999;14,4585;1,4064;-0,0879;3,2824;243,9135;359,9588;True;True;-0,1030;1,1906;0,3049;302,6149;66,4396;324,0941;-5,4725;-1,2105;1,5943;0,0000;-0,2827;1,2220;0,1888;295,8599;229,8652;46,6646;-2,7862;-1,0718;0,7431;0,0000;
37645;1,139999;14,4177;1,3713;-0,1753;2,8622;244,6097;0,8363;True;True;-0,2436;1,1667;0,3294;298,3387;100,3010;292,2820;-4,5545;0,6229;1,1808;0,0000;-0,3652;1,1904;0,2218;303,4783;223,3858;52,1523;-1,8652;-0,3332;1,8855;0,0000;
37650;1,164999;14,3781;1,3448;-0,2750;0,6928;243,4446;359,8529;True;True;-0,3646;1,2410;0,3601;303,6533;111,9997;276,0470;-4,3397;4,3550;1,9146;0,0000;-0,4489;1,2591;0,2803;306,3910;202,6820;74,9399;-3,4884;4,6215;2,8192;0,0000;
37655;1,189999;14,3584;1,3491;-0,3624;0,0205;245,4662;358,0368;True;True;-0,4575;1,4022;0,4399;316,1836;101,4573;292,3820;1,4302;9,6668;8,2188;0,0000;-0,5426;1,4198;0,3637;301,8985;220,7397;60,9041;-3,8764;8,5499;2,0540;0,0000;
37660;1,214999;14,3391;1,4316;-0,4266;351,7135;244,8917;357,6488;True;True;-0,5546;1,6315;0,5176;305,6324;82,3701;315,5287;-7,2803;9,9520;8,8631;0,0000;-0,6089;1,6599;0,4472;302,2559;220,7226;44,6579;-6,1037;12,2154;7,0805;0,0000;
37665;1,239999;14,3475;1,4688;-0,4587;345,3455;247,8287;355,0560;True;True;-0,5916;1,5663;0,7419;350,4626;18,3753;129,6875;14,4305;-11,0978;-6,3941;0,0000;-0,8751;1,5958;0,5603;343,4492;277,4397;222,3630;-1,4227;-12,3684;-17,3393;0,0000;
37670;1,264999;14,3747;1,5022;-0,4764;339,5907;247,8399;353,8626;True;True;-0,6690;1,5779;0,6217;307,0145;3,1796;66,7247;-0,2195;-3,7420;-1,8379;0,0000;-0,8118;1,5710;0,5961;307,3079;299,0247;276,7271;-0,9683;-3,8893;0,4262;0,0000;
37675;1,289999;14,3762;1,4952;-0,4621;348,6061;252,5722;354,0787;True;True;-0,6216;1,4620;0,5311;316,4595;351,6800;49,0827;2,6780;-4,6250;-3,7332;0,0000;-0,7807;1,4621;0,4999;315,4532;307,0190;311,0814;1,8534;-4,9545;-4,1125;0,0000;
37680;1,314999;14,3836;1,4812;-0,4362;356,8856;260,8955;354,2964;True;True;-0,5417;1,3351;0,4496;315,0393;343,1366;53,9064;3,7601;-3,3612;-2,1277;0,0000;-0,7455;1,3408;0,3835;321,3991;310,9819;316,5758;1,6689;-3,0300;-4,3853;0,0000;
37685;1,339999;14,4009;1,4601;-0,4001;0,3590;267,2656;356,2369;True;True;-0,4576;1,2610;0,3968;317,5898;355,1278;33,3555;3,5844;-1,2314;-1,4424;0,0000;-0,6981;1,2538;0,3119;338,8823;303,9129;339,1913;2,2898;-1,8817;-2,3827;0,0000;
37690;1,364999;14,4153;1,4471;-0,3604;4,6547;268,7758;357,9527;True;True;-0,3959;1,2267;0,3473;325,0532;353,7679;32,4674;1,9402;-0,0091;-1,2621;0,0000;-0,6262;1,2056;0,2568;343,4377;297,1307;350,3387;3,1133;-0,5633;-1,4052;0,0000;
37695;1,389999;14,4330;1,4554;-0,3251;7,3853;272,9258;357,3987;True;True;-0,3254;1,2382;0,3021;319,8448;4,2264;25,2289;2,5343;0,5219;-1,2463;0,0000;-0,5606;1,1976;0,2370;342,2003;305,0939;349,5769;1,8657;0,4268;-0,5208;0,0000;
37700;1,414999;14,4526;1,4763;-0,2979;3,9678;279,6024;359,0458;True;True;-0,2711;1,2547;0,2656;317,0044;11,1797;23,7156;1,8551;0,8053;-1,0705;0,0000;-0,5151;1,2271;0,2252;331,4626;303,7744;346,3902;1,0881;1,4381;-0,4764;0,0000;
37705;1,439999;14,4735;1,4837;-0,2822;2,0893;283,3916;0,0225;True;True;-0,2236;1,2730;0,2428;311,7969;23,8892;15,0955;1,3007;0,4519;-0,4762;0,0000;-0,4873;1,2616;0,2089;319,5871;303,3396;351,7773;0,7054;0,8840;-0,2164;0,0000;
37710;1,464999;14,4870;1,4835;-0,2777;2,5529;282,8152;359,6709;True;True;-0,1911;1,2766;0,2369;310,5849;28,6493;16,5603;1,1279;-0,0019;-0,1187;0,0000;-0,4720;1,2790;0,2054;317,6221;308,0802;353,6995;0,2589;0,4522;0,4211;0,0000;
37715;1,489999;14,4922;1,4866;-0,2736;4,0208;284,4275;357,8115;True;True;-0,1503;1,2779;0,2338;311,2368;45,9218;7,1272;1,3113;-0,0152;-0,1347;0,0000;-0,4628;1,2863;0,2177;315,0711;312,0728;352,4008;0,1386;0,1583;0,5037;0,0000;
37720;1,514999;14,4907;1,4874;-0,2693;3,1042;281,0139;1,0230;True;True;-0,1074;1,2836;0,2307;315,0744;55,8120;357,8049;1,3180;0,1199;-0,0393;0,0000;-0,4585;1,2876;0,2250;313,9003;303,3527;3,8539;0,2833;-0,0830;0,1103;0,0000;
37725;1,539999;14,4879;1,4831;-0,2621;4,4389;270,0007;359,8009;True;True;-0,0702;1,2866;0,2348;314,6726;59,3515;350,3269;1,4706;0,1088;0,0436;0,0000;-0,4482;1,2910;0,2168;315,2928;301,3938;1,6407;0,4957;0,0995;-0,5460;0,0000;
37730;1,564999;14,4858;1,4775;-0,2364;5,7863;262,7968;358,7102;True;True;-0,0251;1,2884;0,2461;310,3310;60,1743;349,9425;1,8580;0,1353;0,2580;0,0000;-0,4253;1,2920;0,2032;318,8324;294,5738;5,2574;0,9264;-0,1616;-0,3705;0,0000;
37735;1,589999;14,4848;1,4685;-0,2012;6,5691;260,1291;0,3499;True;True;0,0228;1,2950;0,2546;313,8813;59,3209;354,2567;1,0951;0,3514;0,4015;0,0000;-0,3915;1,2887;0,1983;313,3427;292,2455;3,5372;0,9712;-0,0816;-0,0950;0,0000;
37740;1,614999;14,4838;1,4601;-0,1719;6,7153;254,2448;1,1646;True;True;0,0448;1,3050;0,2585;301,6608;55,5099;1,5591;0,7972;0,5015;-0,1353;0,0000;-0,3643;1,2867;0,1981;311,4488;286,8662;8,3843;0,6668;0,1952;0,0228;0,0000;
37745;1,639999;14,4790;1,4637;-0,1510;6,9193;252,1427;2,0325;True;True;0,0686;1,3340;0,2568;296,4984;65,8667;352,0390;1,1817;1,5552;-0,2491;0,0000;-0,3573;1,3088;0,1991;309,8725;281,9231;7,7771;-0,4585;1,4802;-0,1335;0,0000;
37750;1,664999;14,4728;1,4705;-0,1369;7,2984;255,3204;2,1438;True;True;0,1081;1,3903;0,2433;302,8305;80,2637;335,7915;1,3748;1,7799;-0,8336;0,0000;-0,3632;1,3651;0,2007;308,9707;284,0818;6,6154;-0,2401;2,0734;0,0295;0,0000;
37755;1,689999;14,4679;1,4739;-0,1337;7,1576;257,4701;1,8225;True;True;0,1225;1,4194;0,2266;302,8002;93,9995;325,7183;0,0044;0,2981;0,0006;0,0000;-0,3704;1,4142;0,2036;301,4899;282,4000;7,0393;-0,3571;1,5290;0,1384;0,0000;
37760;1,714999;14,4668;1,4783;-0,1393;7,8280;256,9494;1,0003;True;True;0,1131;1,4208;0,2327;301,4851;88,9330;334,2028;-0,6890;-0,2491;-0,0524;0,0000;-0,3734;1,4434;0,1955;300,6494;267,1085;18,2803;-0,1840;0,4956;-0,5152;0,0000;
37765;1,739999;14,4655;1,4808;-0,1353;6,4463;260,9373;359,6871;True;True;0,1100;1,4193;0,2264;300,6711;93,5323;332,0562;0,1710;-0,0015;-0,6065;0,0000;-0,3755;1,4488;0,1886;302,4876;267,3429;19,5896;-0,0244;-0,0904;-0,4607;0,0000;
37770;1,764999;14,4667;1,4767;-0,1226;5,6889;266,6519;359,9634;True;True;0,1180;1,4150;0,2118;302,4854;94,2111;329,7802;0,2555;-0,2256;-0,3295;0,0000;-0,3673;1,4404;0,1854;302,4410;258,3013;29,9797;0,5148;-0,3990;0,0360;0,0000;
37775;1,789999;14,4674;1,4745;-0,1106;5,5960;266,9784;359,5046;True;True;0,1286;1,4104;0,2122;301,4757;90,0417;334,6165;0,3484;-0,0952;0,1273;0,0000;-0,3537;1,4332;0,1849;303,5033;261,2953;27,5276;0,5452;-0,2040;-0,3632;0,0000;
37780;1,814999;14,4696;1,4710;-0,1046;5,7560;262,4939;1,0422;True;True;0,1253;1,4060;0,2259;298,8339;78,7518;343,9324;-0,2788;-0,1217;0,4522;0,0000;-0,3439;1,4233;0,1732;305,4291;255,2690;30,4601;0,1019;-0,3817;-0,5320;0,0000;
37785;1,839998;14,4716;1,4726;-0,0996;5,7813;259,9772;0,5233;True;True;0,1411;1,4028;0,2185;303,0181;90,3595;332,6567;0,8761;-0,1930;-0,2980;0,0000;-0,3389;1,4107;0,1628;311,1128;262,8967;23,7537;0,0184;-0,4462;-0,2174;0,0000;
37790;1,864998;14,4746;1,4738;-0,0941;5,6784;260,8152;0,5942;True;True;0,1518;1,3923;0,2083;303,3469;87,1891;335,8799;0,0975;-0,4189;-0,0828;0,0000;-0,3375;1,4031;0,1636;309,7253;264,4569;20,1386;-0,1436;-0,1762;0,1412;0,0000;
37795;1,889998;14,4789;1,4756;-0,0826;5,1032;266,7874;1,9142;True;True;0,1607;1,3864;0,2126;304,2966;83,3262;341,1494;0,3429;-0,1716;0,1257;0,0000;-0,3426;1,3988;0,1625;310,9520;266,8064;18,3876;-0,2218;-0,1221;-0,0323;0,0000;
37800;1,914998;14,4834;1,4763;-0,0752;5,2123;269,7927;0,5525;True;True;0,1656;1,3750;0,2208;306,2322;82,3411;344,4206;0,1862;-0,6680;0,4083;0,0000;-0,3525;1,3940;0,1594;314,2491;266,2456;20,9448;-0,5069;-0,2691;-0,0487;0,0000;
37805;1,939998;14,4864;1,4753;-0,0713;5,2983;270,3465;0,5497;True;True;0,1620;1,3659;0,2228;307,7775;79,2230;345,4544;-0,1834;-0,5875;0,0242;0,0000;-0,3541;1,3866;0,1616;314,9114;268,6281;17,1854;-0,0723;-0,5318;-0,0555;0,0000;
37810;1,964998;14,4843;1,4709;-0,0718;6,0435;268,9334;0,8091;True;True;0,1569;1,3506;0,2336;309,0078;76,5891;346,8873;-0,2584;-0,7371;0,7029;0,0000;-0,3439;1,3738;0,1689;314,1124;273,0036;16,2293;0,5421;-0,5113;0,3760;0,0000;
37815;1,989998;14,4743;1,4675;-0,0742;6,1762;265,7367;359,6489;True;True;0,1535;1,3249;0,2523;309,7459;73,5656;351,0594;0,0830;-1,3224;0,8714;0,0000;-0,3310;1,3514;0,1937;314,1754;282,2279;10,3879;0,2650;-1,3635;1,2592;0,0000;
37820;2,014999;14,4510;1,4630;-0,0745;7,4481;265,3216;359,6015;True;True;0,1574;1,2517;0,3036;334,8474;48,7326;356,1921;0,1097;-3,7071;2,2461;0,0000;-0,3257;1,2767;0,2517;336,6076;307,7679;4,0351;0,4965;-3,3912;2,4541;0,0000;
37825;2,039999;14,4176;1,4556;-0,0742;8,3456;264,3565;359,0397;True;True;0,1452;1,1176;0,3645;5,9578;34,6876;358,0799;-0,7535;-4,8910;1,4203;0,0000;-0,3141;1,1532;0,3116;4,1700;317,7880;2,1188;1,0441;-4,7864;1,8269;0,0000;
37830;2,065;14,3725;1,4415;-0,0743;7,6297;263,2107;359,6300;True;True;0,1151;0,9973;0,3946;27,9558;25,8241;356,0623;-1,1007;-3,0833;0,5640;0,0000;-0,2849;1,0268;0,3459;23,5822;325,8449;2,4157;0,5155;-3,8870;0,3486;0,0000;
37835;2,09;14,3007;1,4139;-0,0765;7,1425;263,5011;0,5415;True;True;0,0735;0,9458;0,4050;7,2762;49,3218;25,1825;-2,8611;2,2963;0,0104;0,0000;-0,2542;0,9630;0,3327;7,6509;293,3032;346,4948;3,0726;3,2719;-1,3851;0,0000;
37840;2,115001;14,2197;1,3549;-0,0858;4,1581;263,3201;359,4273;True;True;0,0186;0,9393;0,4443;343,9173;40,1987;7,1464;-1,4015;-3,0802;3,5597;0,0000;-0,1992;0,9646;0,3673;320,5430;308,7930;340,4684;0,3882;-1,8226;1,8112;0,0000;
37845;2,140002;14,1325;1,2837;-0,1043;7,7747;263,9003;359,7159;True;True;-0,0068;0,8623;0,5385;12,7224;45,5154;359,5556;-0,8961;-3,4675;4,1465;0,0000;-0,2297;0,8586;0,4753;12,2513;309,4224;358,1971;-1,2918;-5,1027;4,6292;0,0000;
37850;2,165002;14,0621;1,2550;-0,1253;10,3405;265,0677;359,8803;True;True;-0,0427;0,9470;0,5647;9,5889;54,8229;357,0805;-3,4657;11,3928;0,1751;0,0000;-0,2206;0,9218;0,5158;359,7655;301,7111;8,8817;1,8536;7,4559;0,9561;0,0000;
37855;2,190003;14,0033;1,2760;-0,1566;10,1696;265,2575;358,3035;True;True;-0,1008;1,0542;0,5939;308,8383;84,4894;321,9819;-1,5563;1,2496;6,5412;0,0000;-0,2294;1,0428;0,5489;300,1125;246,5873;62,8043;-2,6205;1,3994;4,1916;0,0000;
37860;2,215003;13,9750;1,3053;-0,1857;8,0985;265,5186;357,1045;True;True;-0,1381;1,2100;0,7784;323,3455;90,1159;312,4050;-1,3760;8,5160;10,3891;0,0000;-0,2681;1,1986;0,7333;307,8867;230,0939;78,5350;-0,3618;7,1879;9,1789;0,0000;
37865;2,240004;13,9591;1,3158;-0,2109;3,8482;267,5735;358,5343;True;True;-0,1501;1,3017;1,1295;327,8737;80,0994;3,0277;-1,7444;2,2201;26,4365;0,0000;-0,2850;1,3125;1,0805;301,9188;293,3048;338,9493;-0,8865;2,6996;23,3760;0,0000;
37870;2,265004;13,9570;1,3400;-0,2336;2,7985;268,5671;357,1852;True;True;-0,1730;1,2356;1,1182;336,0970;44,7278;53,4508;8,1487;9,0534;-7,8092;0,0000;-0,4254;1,1697;1,1354;46,3604;278,7031;300,5659;4,4578;9,9832;-12,2901;0,0000;
