Frame;Time;HeadPosition_x;HeadPosition_y;HeadPosition_z;HeadRotation_x;HeadRotation_y;HeadRotation_z;HandDetected;HighConfidence;RHandPosition_x;RHandPosition_y;RHandPosition_z;RHandRotation_x;RHandRotation_y;RHandRotation_z;RHandVelocity_x;RHandVelocity_y;RHandVelocity_z;RWristTwist;LHandPosition_x;LHandPosition_y;LHandPosition_z;LHandRotation_x;LHandRotation_y;LHandRotation_z;LHandVelocity_x;LHandVelocity_y;LHandVelocity_z;LWristTwist
186810;0,005;14,7954;1,3985;-0,0125;10,6148;272,8358;359,9551;True;True;0,2977;1,5792;-0,2099;281,2548;187,9990;275,7821;59,5448;315,8428;-41,9818;0,0000;-0,3734;1,6050;-0,2458;281,4147;153,4318;81,4859;-74,6859;320,9976;-49,1630;0,0000;
186815;0,03;14,7950;1,3981;-0,0129;10,8065;272,7240;0,0904;True;True;0,2980;1,5779;-0,2095;281,1021;187,0936;276,6285;0,0311;-0,0595;0,0530;0,0000;-0,3718;1,6021;-0,2443;281,1566;152,0616;82,5453;-0,0028;-0,0468;0,0975;0,0000;
186820;0,05499999;14,7950;1,3976;-0,0126;10,9347;272,5564;0,0056;True;True;0,2983;1,5749;-0,2062;280,2888;188,0132;276,0974;-0,0285;-0,1293;0,1216;0,0000;-0,3704;1,6004;-0,2415;280,7151;148,5709;85,9432;0,1078;-0,0756;0,1163;0,0000;
186825;0,08;14,7944;1,3972;-0,0127;10,9788;272,1095;359,9703;True;True;0,2969;1,5711;-0,2024;279,8730;188,0072;275,5411;-0,0334;-0,1858;0,2313;0,0000;-0,3688;1,5991;-0,2399;280,4363;146,0984;88,4511;0,0013;-0,0034;0,0153;0,0000;
186830;0,105;14,7917;1,3979;-0,0157;10,9789;269,7135;0,2954;True;True;0,2967;1,5688;-0,1967;279,6913;185,9988;276,8889;0,0080;-0,0835;0,2412;0,0000;-0,3716;1,5987;-0,2421;280,4677;148,9783;85,2441;-0,2434;-0,0529;-0,1298;0,0000;
186835;0,13;14,7875;1,4064;-0,0350;11,4091;253,4203;0,7738;True;True;0,2968;1,5665;-0,1850;278,8416;185,3372;274,8502;-0,0187;-0,0522;0,5668;0,0000;-0,3837;1,5899;-0,2555;279,3936;143,0419;88,9622;-0,8397;-0,6072;-0,9908;0,0000;
186840;0,155;14,7879;1,4069;-0,0668;7,9535;234,4241;4,5376;True;True;0,3019;1,5560;-0,1662;281,9828;164,2220;289,3915;0,3424;-0,9593;0,9264;0,0000;-0,4395;1,5680;-0,3018;285,5544;206,7913;27,4579;-3,1969;-1,4639;-2,1170;0,0000;
186845;0,18;14,7936;1,3781;-0,1046;5,2008;221,6244;5,0799;True;True;0,3351;1,4956;-0,1305;284,9500;103,6869;351,6181;1,5902;-2,9984;1,0854;0,0000;-0,5800;1,5144;-0,3871;314,6011;230,0530;5,3459;-6,0994;-2,8062;-3,5153;0,0000;
186850;0,2049999;14,8021;1,3190;-0,1575;1,7367;214,1212;5,7540;True;True;0,3820;1,3810;-0,1140;297,7785;73,8771;27,0077;1,8464;-4,2624;0,2059;0,0000;-0,6993;1,4275;-0,4662;329,7540;221,7491;14,9566;-3,8812;-2,7918;-2,0494;0,0000;
186855;0,2299999;14,8265;1,2891;-0,2604;2,8745;210,7516;6,7276;True;True;0,4079;1,2826;-0,1418;314,8138;86,1171;33,9069;-0,6933;-2,8994;-2,8835;0,0000;-0,7697;1,4391;-0,4732;330,3761;222,0335;20,4801;-2,0885;2,7345;1,0659;0,0000;
186860;0,2549999;14,8697;1,3489;-0,4425;2,0720;205,5833;10,3262;True;True;0,3494;1,1572;-0,2387;346,3603;98,1891;18,8879;-2,6046;-6,2401;-3,8872;0,0000;-0,9509;1,5229;-0,4772;323,0959;225,3539;9,1553;-8,2869;3,0438;-1,4954;0,0000;
186865;0,2799999;14,9143;1,3841;-0,6059;358,6025;204,8812;8,7176;True;True;0,2095;0,9941;-0,3572;12,8687;114,1728;35,1045;-7,2558;-5,3986;-4,3982;0,0000;-1,1405;1,5758;-0,5236;333,4887;224,7551;11,1283;-6,7507;1,3976;-1,9633;0,0000;
186870;0,3049999;14,9478;1,3663;-0,7712;355,8349;201,1199;15,0771;True;True;0,0108;0,8916;-0,4553;17,3536;119,2945;43,8866;-6,1677;-3,5165;-2,9453;0,0000;-1,2945;1,5943;-0,5908;336,8855;221,0703;16,4506;-5,3460;1,0740;-2,4492;0,0000;
186875;0,3299998;14,9849;1,3519;-0,9020;351,7448;198,3986;9,9219;True;True;-0,1186;0,8880;-0,5204;11,7299;128,6324;51,2778;-4,8796;2,7591;-1,6049;0,0000;-1,3707;1,6479;-0,6749;346,1770;209,4811;34,6046;-3,0508;2,1675;-1,6135;0,0000;
186880;0,3549998;15,0202;1,4266;-0,9775;347,7088;185,4689;22,0556;True;True;-0,2194;0,9513;-0,4998;15,3146;117,9164;63,8457;-6,1163;5,8110;1,5581;0,0000;-1,5575;1,6505;-0,7112;357,0903;213,5274;6,3018;-10,7100;0,5241;-0,7682;0,0000;
186885;0,3799998;15,0489;1,4855;-1,0669;338,1654;186,4896;24,1918;True;True;-0,2700;1,0866;-0,4819;18,9992;98,9738;72,5768;-0,9435;6,6693;-0,1639;0,0000;-1,6024;1,7111;-0,5373;305,9277;277,6696;275,8000;-0,7316;0,8228;7,1329;0,0000;
186890;0,4049998;15,0750;1,4676;-1,1517;338,7348;184,3869;9,9702;True;True;-0,3129;1,3202;-0,4623;338,1368;109,9411;55,5851;-4,7213;8,4067;2,3053;0,0000;-1,5180;1,6751;-0,3412;289,4115;349,3532;241,4850;5,2796;-5,8233;5,5702;0,0000;
186895;0,4299997;15,0764;1,4033;-1,2081;339,7943;189,8583;3,5148;True;True;-0,4987;1,3960;-0,4322;326,2555;89,9585;22,1208;-7,3331;-0,0123;0,6754;0,0000;-1,4158;1,4703;-0,2834;317,6785;20,8007;223,3962;3,3031;-7,7744;0,6878;0,0000;
186900;0,4549997;15,0539;1,3143;-1,2451;347,7489;201,6737;1,4016;True;True;-0,6597;1,3538;-0,4327;298,8171;74,9145;34,8911;-2,7029;-2,4220;-0,4221;0,0000;-1,3475;1,2724;-0,2990;317,1084;39,2636;226,9301;1,2351;-5,5504;-1,3755;0,0000;
186905;0,4799997;15,0101;1,3259;-1,2281;353,0072;229,4025;349,1599;True;True;-0,6799;1,3126;-0,3988;305,5470;72,1154;31,2448;0,3249;-0,6821;2,9671;0,0000;-1,3565;1,1782;-0,3250;319,2291;40,4731;237,5248;-1,5400;-1,4276;0,9444;0,0000;
186910;0,5049997;14,9706;1,3251;-1,1471;8,0423;268,7495;346,7780;True;True;-0,6717;1,3300;-0,3597;298,4626;38,8836;90,7976;-0,8163;3,0868;0,1895;0,0000;-1,3869;1,2036;-0,3029;319,6356;21,8115;231,1621;-0,8717;3,7533;0,4057;0,0000;
186915;0,5299997;14,9565;1,3016;-1,0552;4,7977;298,6371;350,8596;True;True;-0,6565;1,3944;-0,3797;286,2396;79,3956;41,5978;1,3192;1,3466;-1,8091;0,0000;-1,3919;1,3168;-0,2916;296,0381;5,0055;241,6925;0,3210;3,4331;0,4617;0,0000;
186920;0,5549996;14,9354;1,2566;-0,9623;7,5789;303,9157;350,7327;True;True;-0,6007;1,4024;-0,4034;283,0128;108,5964;11,5169;2,7067;0,3529;0,1675;0,0000;-1,3281;1,3910;-0,2942;279,1018;19,0815;216,1843;3,6453;2,0465;-0,0908;0,0000;
186925;0,5799996;14,9143;1,2818;-0,8324;10,3458;301,5768;354,5775;True;True;-0,4887;1,4581;-0,3953;275,1223;117,9928;5,5645;5,2551;3,6215;0,3313;0,0000;-1,2003;1,4481;-0,3134;281,8387;260,8071;344,1146;5,5343;1,4626;-0,7028;0,0000;
186930;0,6049996;14,8964;1,3213;-0,7146;6,5542;293,6353;356,4899;True;True;-0,3389;1,5343;-0,3728;284,5447;106,6227;10,0094;4,9358;1,7084;1,1567;0,0000;-1,0903;1,5204;-0,3232;284,2183;249,2759;354,8755;2,3222;3,0510;-0,8229;0,0000;
186935;0,6299996;14,8584;1,3934;-0,6411;3,8176;266,7085;357,6960;True;True;-0,2184;1,5399;-0,3440;287,4616;102,1878;12,1886;3,9864;-0,6724;1,4354;0,0000;-1,0308;1,5701;-0,3530;294,1923;244,1192;9,4731;1,5599;0,8823;-0,8143;0,0000;
186940;0,6549996;14,8550;1,3852;-0,5554;6,8008;259,4548;357,7132;True;True;-0,1182;1,5115;-0,2974;291,7984;96,7606;10,3594;2,5908;-1,6097;1,6639;0,0000;-0,9760;1,5368;-0,3785;296,7662;252,2423;334,0230;2,7848;-2,4373;-1,4043;0,0000;
186945;0,6799995;14,8554;1,3253;-0,4763;3,2707;256,3088;0,5623;True;True;-0,0439;1,4642;-0,2701;289,5187;90,5921;11,6536;2,1073;-1,4434;0,5023;0,0000;-0,8678;1,4733;-0,4305;289,3566;234,7302;344,4241;3,8909;-2,1780;-1,5457;0,0000;
186950;0,7049995;14,8533;1,3003;-0,4175;7,4425;258,8329;1,7159;True;True;0,0132;1,4352;-0,2638;291,0323;100,1151;358,8240;1,8363;-0,3659;0,2678;0,0000;-0,8037;1,4298;-0,4657;290,1631;229,1931;353,9134;0,3277;-0,3611;-0,9651;0,0000;
186955;0,7299995;14,8441;1,3424;-0,3850;8,2758;268,1956;0,6809;True;True;0,0587;1,4450;-0,2349;294,4641;78,7019;23,9303;1,2037;1,1683;0,8166;0,0000;-0,8243;1,4443;-0,4555;300,0149;229,1238;355,5693;-1,1781;0,8289;1,2880;0,0000;
186960;0,7549995;14,8419;1,3676;-0,3717;7,2773;268,7326;1,6870;True;True;0,0689;1,4862;-0,2377;293,9334;78,4480;28,8725;-0,2012;1,5064;-0,5909;0,0000;-0,8341;1,4697;-0,4027;302,2202;247,4983;334,1454;0,7217;1,1692;2,0218;0,0000;
186965;0,7799994;14,8422;1,3746;-0,3602;8,2079;272,2398;359,8663;True;True;0,0482;1,5157;-0,2551;288,7013;88,4036;19,7083;-1,1216;0,6287;-0,6250;0,0000;-0,8019;1,4958;-0,3503;288,8281;233,6667;350,2812;1,2645;0,4902;1,8852;0,0000;
186970;0,8049994;14,8407;1,3820;-0,3620;8,3278;270,3379;0,4342;True;True;0,0227;1,5285;-0,2603;284,6966;94,9778;10,2051;-0,7986;0,3559;0,0050;0,0000;-0,7749;1,5011;-0,3025;284,9081;262,7963;328,8095;0,8816;-0,1858;1,3625;0,0000;
186975;0,8299994;14,8411;1,3909;-0,3615;9,3449;266,2499;358,3013;True;True;0,0117;1,5311;-0,2539;283,8806;91,7581;8,6321;0,0099;-0,0949;0,3318;0,0000;-0,7523;1,4879;-0,2799;284,5949;340,0897;248,3268;0,5427;-0,6083;0,2873;0,0000;
186980;0,8549994;14,8381;1,3984;-0,3523;8,9291;270,0494;358,5537;True;True;0,0215;1,5323;-0,2467;284,9747;95,5419;5,1392;0,3798;-0,0138;0,5086;0,0000;-0,7406;1,4818;-0,2724;289,2138;340,8325;246,2274;0,3957;0,0709;0,1087;0,0000;
