Frame;Time;HeadPosition_x;HeadPosition_y;HeadPosition_z;HeadRotation_x;HeadRotation_y;HeadRotation_z;HandDetected;HighConfidence;RHandPosition_x;RHandPosition_y;RHandPosition_z;RHandRotation_x;RHandRotation_y;RHandRotation_z;RHandVelocity_x;RHandVelocity_y;RHandVelocity_z;RWristTwist;LHandPosition_x;LHandPosition_y;LHandPosition_z;LHandRotation_x;LHandRotation_y;LHandRotation_z;LHandVelocity_x;LHandVelocity_y;LHandVelocity_z;LWristTwist
18375;0,2749999;14,4450;1,4410;-0,3963;356,9341;238,4450;2,8410;True;True;-0,0699;1,3149;0,3940;295,9241;340,1315;116,9186;-1,3700;1,1914;-0,1779;0,0000;-0,9554;1,6312;0,2037;309,5854;216,4410;21,5686;-4,7150;3,5911;-0,4629;0,0000;
18380;0,2999999;14,4282;1,4916;-0,5246;355,2782;237,6833;2,3228;True;True;-0,0951;1,3424;0,3891;298,2473;356,7137;117,8020;-0,4377;0,6869;-0,5691;0,0000;-1,0028;1,7077;0,2418;302,9186;198,6051;33,1696;0,8519;2,0465;3,8316;0,0000;
18385;0,3249998;14,4291;1,4750;-0,6309;354,7959;241,5775;359,3166;True;True;-0,1195;1,3364;0,3578;303,4255;19,5915;103,6557;-1,2631;-0,4781;-1,8226;0,0000;-1,0415;1,5497;0,4563;316,8385;4,1584;207,0938;-7,5361;-11,1029;6,0945;0,0000;
18390;0,3499998;14,4316;1,4031;-0,6926;358,0463;250,2996;0,7999;True;True;-0,1943;1,3161;0,2746;290,7416;48,5857;66,9561;-3,1806;-2,0603;-3,4075;0,0000;-1,1793;1,2702;0,4643;350,7840;330,7203;241,4370;-1,8775;-7,9852;-0,8817;0,0000;
18395;0,3749998;14,4069;1,3780;-0,7163;1,7390;260,4679;356,1163;True;True;-0,2415;1,2541;0,2276;290,3672;49,0448;64,7629;-0,5996;-1,6469;-0,3222;0,0000;-1,2070;1,0900;0,4386;354,9394;329,3216;274,0218;-0,7496;-4,2511;-2,2006;0,0000;
18400;0,3999998;14,3930;1,3897;-0,7097;5,0996;269,8752;358,5274;True;True;-0,2198;1,2309;0,2401;303,1993;40,1089;83,0035;1,4579;0,0990;0,2691;0,0000;-1,1813;1,0640;0,4077;347,6498;333,1346;272,5416;1,6463;0,7845;-0,7290;0,0000;
18405;0,4249997;14,3906;1,3915;-0,6880;7,5505;273,1770;357,2613;True;True;-0,1834;1,2375;0,2454;304,6428;60,2041;56,2528;0,9147;0,0414;1,1015;0,0000;-1,1487;1,1392;0,3927;330,5173;326,2121;288,1739;1,1369;2,7035;-1,0982;0,0000;
18410;0,4499997;14,3920;1,3960;-0,6608;6,5869;258,3849;359,3861;True;True;-0,1857;1,2526;0,2957;299,9843;45,4537;60,0546;-0,4821;0,7929;1,9638;0,0000;-1,1195;1,2097;0,3444;325,9667;308,8637;320,9265;1,3126;1,9359;-1,6716;0,0000;
18415;0,4749997;14,3867;1,4233;-0,6102;9,3904;271,4809;1,2390;True;True;-0,1795;1,2775;0,3293;299,7620;34,7516;70,9683;0,9634;0,6882;0,4490;0,0000;-1,0835;1,2420;0,3377;323,7274;313,2603;312,3114;0,9181;0,6952;0,4125;0,0000;
18420;0,4999997;14,3860;1,4367;-0,5648;5,6064;292,1480;358,8726;True;True;-0,1306;1,2941;0,3175;301,9459;45,5161;68,4318;1,6675;0,5009;-1,2717;0,0000;-1,0438;1,2318;0,3708;319,8503;322,6340;300,7023;1,2188;-0,7809;1,0241;0,0000;
18425;0,5249997;14,3877;1,4006;-0,5430;5,8195;292,8227;359,5361;True;True;-0,1406;1,2945;0,2708;298,7557;67,3337;37,1003;-2,2686;0,0495;-1,8675;0,0000;-0,9998;1,2463;0,3673;319,9022;310,3611;336,9729;1,7322;0,7319;-0,7320;0,0000;
18430;0,5499997;14,3883;1,3722;-0,5038;5,9034;287,0005;359,3472;True;True;-0,1219;1,2781;0,2463;284,7007;59,0330;41,1672;3,9871;-0,4472;0,7514;0,0000;-0,9391;1,2397;0,3396;315,6634;300,5065;350,9031;2,2013;-1,1646;-0,8769;0,0000;
18435;0,5749996;14,3852;1,3777;-0,4482;9,2486;278,4019;2,5280;True;True;-0,0091;1,2720;0,2788;297,1739;52,8366;53,0541;3,7213;0,2809;1,2878;0,0000;-0,8796;1,2126;0,3280;310,7652;298,0358;337,8954;2,3189;-1,0009;-0,0142;0,0000;
18440;0,5999996;14,3813;1,4140;-0,3819;7,7701;272,8020;2,2878;True;True;0,0696;1,3222;0,2935;296,9848;40,6106;65,1181;2,5501;2,5086;0,0943;0,0000;-0,8220;1,2160;0,3174;326,4251;296,4417;347,3018;2,5244;0,8392;-0,2736;0,0000;
18445;0,6249996;14,3798;1,4550;-0,3345;10,4920;273,7309;3,0182;True;True;0,1289;1,3708;0,2990;300,6813;50,0603;54,3101;1,3459;0,9032;0,1061;0,0000;-0,7707;1,2457;0,3112;318,6136;299,9683;337,0390;0,7765;1,2882;-0,4711;0,0000;
18450;0,6499996;14,3818;1,4832;-0,3036;9,2610;269,4041;1,1941;True;True;0,1618;1,3911;0,2934;301,7508;58,2605;42,6873;0,7657;0,1286;-0,2362;0,0000;-0,7447;1,2675;0,3160;322,6160;303,5479;333,4933;0,4887;0,8432;-0,3132;0,0000;
18455;0,6749995;14,3876;1,4888;-0,2794;9,1824;267,2134;0,3228;True;True;0,1918;1,3746;0,2932;301,4312;58,1625;42,2247;0,6983;-0,9072;-0,1796;0,0000;-0,7269;1,2757;0,3117;319,0945;298,0983;338,0926;0,7018;-0,5249;0,2735;0,0000;
18460;0,6999995;14,3955;1,4855;-0,2561;9,0991;272,3288;2,2932;True;True;0,2064;1,3344;0,3016;311,2785;50,1683;47,5487;0,1911;-1,7507;0,5067;0,0000;-0,7064;1,2550;0,3157;322,5012;299,8690;337,7484;0,8741;-1,0954;0,4250;0,0000;
18465;0,7249995;14,4071;1,4783;-0,2330;10,0189;279,6397;1,0327;True;True;0,2060;1,2918;0,3069;318,5431;44,2422;54,6785;-0,4204;-1,5133;0,2891;0,0000;-0,6835;1,2249;0,3313;327,8637;306,6114;334,8939;0,8771;-0,9480;0,6353;0,0000;
18470;0,7499995;14,4129;1,4796;-0,2245;9,2151;285,3671;1,0662;True;True;0,1917;1,2700;0,3058;319,0601;37,6451;61,4442;-0,4172;-0,3279;0,0490;0,0000;-0,6621;1,2043;0,3501;329,9529;315,0184;326,9994;0,5313;-0,3273;0,5270;0,0000;
18475;0,7749994;14,4193;1,4761;-0,2274;11,4106;282,5217;1,5238;True;True;0,1751;1,2642;0,3093;318,4175;33,4602;64,9488;-0,4262;-0,0469;0,1135;0,0000;-0,6450;1,2037;0,3595;330,2874;318,8856;325,6783;0,4482;0,2062;0,2228;0,0000;
18480;0,7999994;14,4249;1,4777;-0,2370;10,7595;279,9781;0,9813;True;True;0,1594;1,2588;0,3128;322,0044;34,5241;58,6672;-0,7529;-0,3195;0,1288;0,0000;-0,6387;1,2092;0,3601;329,8399;318,3593;328,2899;0,0751;-0,0227;-0,0333;0,0000;
18485;0,8249994;14,4299;1,4788;-0,2551;9,8780;273,4929;1,3896;True;True;0,1452;1,2565;0,3146;321,1732;32,8140;61,2614;-0,3871;0,0964;-0,0361;0,0000;-0,6409;1,2103;0,3551;328,0789;319,4625;325,2524;-0,2216;0,1071;-0,3097;0,0000;
18490;0,8499994;14,4357;1,4799;-0,2727;9,5370;266,9478;1,0238;True;True;0,1349;1,2583;0,3148;321,8994;35,0529;56,4886;-0,4049;0,0325;0,0828;0,0000;-0,6520;1,2137;0,3424;329,6686;318,8925;324,8289;-0,5815;0,1717;-0,5988;0,0000;
18495;0,8749993;14,4407;1,4822;-0,2816;8,8414;266,8629;1,6859;True;True;0,1206;1,2578;0,3181;322,6050;35,5507;54,6451;-0,7024;-0,0860;0,1915;0,0000;-0,6664;1,2074;0,3293;330,8461;316,2733;327,7392;-0,4507;-0,5932;-0,2618;0,0000;
18500;0,8999993;14,4430;1,4833;-0,2873;7,2844;264,8283;0,6059;True;True;0,1006;1,2490;0,3250;324,0302;34,5215;51,6265;-0,6891;-0,5720;0,2915;0,0000;-0,6734;1,1831;0,3256;334,8317;314,0550;328,5418;-0,0337;-1,0146;-0,0851;0,0000;
18505;0,9249993;14,4457;1,4830;-0,2928;7,4519;264,2929;1,0760;True;True;0,0828;1,2321;0,3357;327,8940;31,7951;51,6824;-0,5445;-0,4576;0,4068;0,0000;-0,6709;1,1631;0,3246;337,0152;316,3585;324,1851;-0,0043;-0,2571;-0,0819;0,0000;
18510;0,9499993;14,4470;1,4833;-0,3017;7,4063;260,2088;1,0564;True;True;0,0674;1,2315;0,3448;326,5088;27,4029;58,4877;-0,7928;0,4057;0,3774;0,0000;-0,6812;1,1660;0,3183;337,1904;314,5801;324,3809;-0,6903;0,5731;-0,4458;0,0000;
18515;0,9749992;14,4447;1,4839;-0,3038;5,9647;262,8002;1,7130;True;True;0,0597;1,2807;0,3436;322,5055;33,8515;45,9899;-0,4676;2,0552;-0,0694;0,0000;-0,6912;1,1875;0,3119;331,7950;314,0869;325,2022;-0,5673;0,6998;-0,2742;0,0000;
18520;0,9999992;14,4369;1,4824;-0,3083;6,7392;262,5449;1,0221;True;True;0,0430;1,3102;0,3518;315,5111;36,4751;42,2281;-0,7133;0,0199;0,7733;0,0000;-0,7019;1,1963;0,3106;333,0131;309,4212;331,0151;-0,0871;-0,0315;0,2310;0,0000;
18525;1,024999;14,4262;1,4794;-0,3133;7,5185;263,9021;0,7167;True;True;0,0296;1,2908;0,3756;317,3812;23,1904;59,8549;0,3389;-0,7190;0,7680;0,0000;-0,7017;1,1874;0,3218;332,8056;312,4738;326,5887;0,0170;-0,5402;0,4842;0,0000;
18530;1,049999;14,4060;1,4729;-0,3162;7,8586;263,8934;1,0363;True;True;0,0500;1,2606;0,3991;326,6045;31,8694;46,3556;1,0606;-1,4131;0,9273;0,0000;-0,6980;1,1615;0,3364;335,7195;311,7245;327,0191;0,4887;-1,1429;0,6206;0,0000;
18535;1,074999;14,3832;1,4647;-0,3098;10,8283;264,0883;1,5854;True;True;0,0761;1,2073;0,4312;333,1394;36,7498;47,0867;1,1118;-2,9109;1,7186;0,0000;-0,6805;1,1255;0,3520;340,9072;312,2259;326,1532;1,1017;-1,8458;0,9143;0,0000;
18540;1,099999;14,3498;1,4601;-0,2960;10,4202;267,1353;0,8827;True;True;0,0997;1,1729;0,4557;345,1112;38,5379;36,6253;1,3091;-1,1564;0,8395;0,0000;-0,6620;1,1078;0,3725;341,7294;314,5312;326,3912;0,4449;-0,5910;1,1146;0,0000;
18545;1,124999;14,3152;1,4407;-0,2780;12,3360;268,2088;0,1801;True;True;0,1555;1,1161;0,4809;350,1391;50,7093;33,3002;2,3555;-2,1500;0,5519;0,0000;-0,6410;1,0854;0,4110;344,7010;315,0482;328,4534;1,0259;-0,6411;1,3098;0,0000;
18550;1,149999;14,2774;1,4086;-0,2442;12,4034;269,0407;359,4925;True;True;0,2224;1,0564;0,5010;358,6914;59,9936;22,8519;2,4777;-2,2379;1,0079;0,0000;-0,5837;1,0651;0,4467;341,1512;320,7864;323,1882;2,2593;-0,3875;0,9117;0,0000;
18555;1,174999;14,2363;1,3774;-0,1873;14,7765;270,5947;358,1940;True;True;0,3232;0,9394;0,5275;30,4167;73,4935;7,7559;3,1660;-4,3367;0,6134;0,0000;-0,5266;1,0358;0,4652;343,0433;316,3558;331,4377;2,0841;-1,6609;0,3446;0,0000;
18560;1,199999;14,1917;1,3639;-0,1035;15,6077;272,5885;358,7946;True;True;0,4071;0,8136;0,5348;77,7686;108,7855;9,8068;3,9128;-5,2058;-0,4371;0,0000;-0,4583;0,9753;0,4547;350,7946;308,3218;334,6181;3,6309;-3,0178;-0,9325;0,0000;
18565;1,224999;14,1571;1,3581;-0,0118;15,0606;277,9860;2,0977;True;True;0,3518;1,0274;0,7686;47,6470;54,8418;340,5286;-4,6852;17,3853;14,3806;0,0000;-0,3976;0,9591;0,4321;352,3292;304,1560;335,3400;3,4701;0,4403;-1,6244;0,0000;
18570;1,249999;14,1277;1,3945;0,0739;15,8832;282,3829;3,6293;True;True;-0,0334;1,4461;0,6820;337,1156;332,5848;25,0940;-17,8256;5,9548;-17,2612;0,0000;-0,3592;1,0051;0,4035;350,5774;290,8773;337,9792;0,8384;2,3759;-1,2323;0,0000;
18575;1,274999;14,1554;1,4609;0,1025;11,5566;285,4271;5,2548;True;True;-0,1097;1,3430;0,3968;14,3975;272,4185;67,9300;2,5012;-3,1158;0,7546;0,0000;-0,3383;1,0436;0,3876;353,9942;285,1388;345,4658;0,4500;0,8254;0,0145;0,0000;
18580;1,299999;14,2030;1,4956;0,1102;6,6092;287,2882;4,0864;True;True;-0,0738;1,3008;0,4356;4,5169;298,7355;94,7127;2,6008;-0,4348;0,0028;0,0000;-0,3287;1,0775;0,3871;357,9237;289,1729;351,6277;0,3211;0,8928;0,4258;0,0000;
18585;1,324999;14,2463;1,4895;0,1037;4,1282;286,6158;3,3763;True;True;-0,0047;1,2816;0,4181;359,6573;304,6003;77,3491;2,4577;-0,7403;-0,1554;0,0000;-0,3387;1,0791;0,4030;348,3868;296,8054;350,5444;0,2232;0,1905;0,6691;0,0000;
18590;1,349999;14,2736;1,4676;0,0958;6,0539;288,7380;3,2813;True;True;0,0792;1,2546;0,4332;350,5951;324,0351;58,9016;3,0967;-0,7783;0,7985;0,0000;-0,3290;1,0865;0,4217;344,2908;305,4555;352,5777;0,2123;0,3614;0,4408;0,0000;
18595;1,374999;14,2889;1,4812;0,0953;6,1611;287,0518;3,2588;True;True;0,1475;1,2296;0,4390;349,9115;341,7457;54,5322;2,0221;0,0118;-0,3863;0,0000;-0,3163;1,1047;0,4302;346,5466;306,9805;356,1802;0,7503;1,1015;0,1084;0,0000;
18600;1,399999;14,3082;1,4905;0,1078;5,8318;283,8191;1,9489;True;True;0,2067;1,2350;0,4330;347,6942;349,6727;48,7450;1,8939;-0,1292;-0,1605;0,0000;-0,2763;1,1379;0,4242;343,2010;309,2048;354,7580;1,6914;1,0163;-0,5252;0,0000;
18605;1,424999;14,3152;1,4903;0,1383;2,5388;282,7997;0,9294;True;True;0,2755;1,2433;0,4320;344,5547;359,9511;40,2154;2,5823;0,1708;0,0552;0,0000;-0,2241;1,1495;0,4124;347,2180;314,9800;357,5456;1,7471;0,0573;-0,3449;0,0000;
18610;1,449999;14,3216;1,4837;0,1706;4,4227;281,2520;1,7935;True;True;0,3331;1,2396;0,4361;345,6624;2,4818;34,4279;1,8405;0,0040;0,3178;0,0000;-0,1749;1,1478;0,4030;349,6807;316,6656;0,1371;1,5683;-0,1141;-0,3143;0,0000;
18615;1,474999;14,3281;1,4854;0,2011;5,2082;280,1711;0,2781;True;True;0,3897;1,2396;0,4471;345,8095;13,5528;25,1605;1,6397;-0,2297;0,2890;0,0000;-0,1285;1,1388;0,3968;357,0473;316,2565;4,4201;1,8278;-0,5246;-0,0196;0,0000;
18620;1,499999;14,3392;1,4858;0,2168;3,0845;279,2736;357,7839;True;True;0,4276;1,2343;0,4459;355,0648;14,3301;9,7440;0,5525;-0,3498;-0,3368;0,0000;-0,0888;1,1259;0,4002;3,9121;325,0524;10,1402;1,0016;-0,3261;0,0446;0,0000;
18625;1,524999;14,3534;1,4880;0,2162;4,2561;274,4869;0,0061;True;True;0,4356;1,2349;0,4439;349,8115;15,1336;25,7518;0,4003;0,5145;-0,2558;0,0000;-0,0749;1,1310;0,4001;7,4056;324,6667;12,3635;0,1306;0,7365;-0,2567;0,0000;
18630;1,549999;14,3674;1,4874;0,2062;5,2890;271,7902;1,8579;True;True;0,4369;1,2523;0,4371;350,5173;11,5789;20,4271;-0,0541;0,7121;-0,3290;0,0000;-0,0760;1,1525;0,3896;359,0588;323,2627;12,3826;-0,4591;0,4609;-0,3891;0,0000;
18635;1,574999;14,3708;1,4890;0,1941;2,1479;269,1500;3,3123;True;True;0,4280;1,2616;0,4352;346,5107;10,2365;20,3759;-0,5036;-0,0753;0,2036;0,0000;-0,0851;1,1545;0,3763;357,6353;326,5769;13,8391;-0,5020;-0,3881;-0,4786;0,0000;
18640;1,599999;14,3695;1,4924;0,1870;2,0583;268,6287;3,0593;True;True;0,4178;1,2486;0,4459;349,3591;10,9386;12,3524;-0,2426;-0,8047;0,4564;0,0000;-0,1008;1,1327;0,3685;8,3829;325,8114;16,9795;-0,3059;-0,9153;-0,3350;0,0000;
18645;1,624999;14,3717;1,4987;0,1816;359,8689;269,8324;2,5112;True;True;0,3934;1,2208;0,4524;353,5678;9,2286;14,3836;-0,8862;-0,6526;0,0551;0,0000;-0,1033;1,1156;0,3585;11,1525;325,2596;9,3467;-0,1987;-0,1877;-0,3173;0,0000;
18650;1,649999;14,3775;1,5042;0,1782;356,9761;270,6646;2,3355;True;True;0,3838;1,2275;0,4555;354,9562;5,1360;10,8748;0,2299;0,9602;0,1122;0,0000;-0,1209;1,1285;0,3510;10,7510;326,6908;14,1351;-1,0666;1,0259;-0,1140;0,0000;
18655;1,674999;14,3876;1,5055;0,1778;357,7276;272,8372;1,1198;True;True;0,4107;1,2625;0,4584;355,7927;2,0744;346,2388;1,3449;1,0145;0,1402;0,0000;-0,1480;1,1576;0,3414;3,8632;323,5396;18,8203;-0,8317;0,8156;-0,3818;0,0000;
18660;1,699999;14,3920;1,5033;0,1847;358,0366;276,1624;359,4683;True;True;0,4447;1,2748;0,4546;351,7719;8,0485;345,9257;0,9571;-0,0766;-0,3690;0,0000;-0,1568;1,1574;0,3425;1,5798;321,7665;19,9157;0,2808;-0,8297;0,6930;0,0000;
18665;1,724999;14,3898;1,5046;0,1910;356,9133;277,8569;359,1463;True;True;0,4724;1,2615;0,4485;353,1620;14,2798;358,4601;0,6876;-0,6635;-0,3503;0,0000;-0,1471;1,1374;0,3528;5,4470;322,8149;14,9779;0,5331;-0,6438;0,2055;0,0000;
18670;1,749999;14,3836;1,5035;0,1992;356,8049;278,0294;359,2617;True;True;0,5051;1,2469;0,4417;352,6489;19,1243;8,2695;1,7610;-0,2396;-0,2920;0,0000;-0,1360;1,1252;0,3553;6,0646;324,3394;13,8529;0,2804;-0,3852;0,1429;0,0000;
18675;1,774999;14,3799;1,4972;0,2104;0,2731;281,7324;358,5282;True;True;0,5532;1,2396;0,4278;359,1320;21,7213;348,0177;0,9432;-0,3108;-0,6842;0,0000;-0,1281;1,1130;0,3619;7,4363;323,9695;14,4044;0,3206;-0,4683;0,3771;0,0000;
18680;1,799999;14,3771;1,4953;0,2195;1,2245;284,9714;358,1258;True;True;0,5708;1,2259;0,4140;357,5461;24,7783;355,6508;0,3089;-0,5212;-0,4085;0,0000;-0,1183;1,1054;0,3685;8,6311;324,7967;15,0090;0,2777;-0,1537;0,1366;0,0000;
18685;1,824998;14,3741;1,4938;0,2195;2,7214;284,8523;358,8285;True;True;0,5805;1,2133;0,4033;358,3386;23,9114;353,7986;0,4033;-0,3932;-0,2956;0,0000;-0,1130;1,0977;0,3712;10,9854;325,5111;19,5613;-0,0276;-0,3460;-0,0229;0,0000;
18690;1,849998;14,3680;1,4940;0,2049;2,4958;275,3132;0,4602;True;True;0,5692;1,1971;0,4070;0,3340;25,6206;351,8824;-1,3080;-0,9272;0,7095;0,0000;-0,1099;1,0868;0,3706;12,2775;324,6990;18,8630;0,1249;-0,4115;-0,0605;0,0000;
18695;1,874998;14,3590;1,4935;0,1882;2,6277;265,9409;1,6689;True;True;0,5195;1,1900;0,4401;358,2020;19,6854;2,9886;-2,8602;-0,2499;2,0355;0,0000;-0,1295;1,0951;0,3609;8,8757;319,4673;18,0458;-1,3212;0,6566;-0,5574;0,0000;
18700;1,899998;14,3478;1,4904;0,1653;2,0865;263,4157;2,1410;True;True;0,4599;1,2052;0,4709;354,8705;17,6060;4,1891;-3,8344;0,9530;1,7110;0,0000;-0,1663;1,1203;0,3487;1,0084;315,2027;17,3598;-2,3467;1,4283;-0,7239;0,0000;
18705;1,924998;14,3406;1,4796;0,1169;3,1067;263,2413;1,3456;True;True;0,3871;1,2206;0,4825;350,4607;19,2996;7,2503;-2,8721;0,3057;-0,0404;0,0000;-0,2191;1,1264;0,3478;355,5168;315,8556;18,1814;-2,2919;-0,2294;0,3760;0,0000;
18710;1,949998;14,3379;1,4664;0,0445;1,5640;262,4927;2,0162;True;True;0,2840;1,2245;0,4737;342,5307;17,0840;12,2216;-4,0011;0,0445;-0,2620;0,0000;-0,3062;1,1413;0,3580;347,7688;308,3609;10,9050;-3,9220;1,4552;0,3803;0,0000;
18715;1,974998;14,3347;1,4498;-0,0494;1,4721;260,7109;1,5582;True;True;0,1770;1,2375;0,4598;335,2397;18,8623;13,6064;-3,4140;0,8245;-0,7268;0,0000;-0,4298;1,2195;0,3711;335,6098;296,3416;11,3422;-4,3330;4,0286;0,4061;0,0000;
18720;1,999998;14,3307;1,4454;-0,1519;2,7401;259,8745;0,7151;True;True;0,0837;1,2786;0,4342;330,9037;25,9962;11,4785;-3,4826;1,9780;-0,9500;0,0000;-0,5356;1,3633;0,3595;311,2565;266,5945;22,6352;-2,7659;5,3875;-1,1478;0,0000;
18725;2,024999;14,3063;1,4935;-0,2432;2,1813;257,6785;1,1141;True;True;-0,0019;1,3290;0,4303;321,4434;13,3189;38,4048;-1,8649;1,7655;0,8592;0,0000;-0,5918;1,4907;0,3315;308,0049;232,4137;53,0697;-1,1585;2,9715;-0,2848;0,0000;
18730;2,049999;14,2828;1,4874;-0,3299;0,5051;257,3289;0,7221;True;True;-0,0530;1,3541;0,4414;327,9082;18,5893;34,2589;-1,8040;-0,2220;-0,0135;0,0000;-0,6265;1,5440;0,3464;297,7800;226,6730;53,1555;-0,9599;0,1464;0,7755;0,0000;
18735;2,075;14,2727;1,4592;-0,4215;2,2275;259,6432;0,6824;True;True;-0,1028;1,3311;0,4342;320,5932;28,3641;35,4254;-1,7070;-1,2698;-0,5931;0,0000;-0,6721;1,5340;0,3558;308,3315;202,3422;75,1806;-1,4590;-1,0560;1,0464;0,0000;
18740;2,100001;14,2634;1,4125;-0,5121;2,7771;256,8306;0,0420;True;True;-0,1624;1,2781;0,4253;324,9140;35,0941;25,2416;-2,3470;-2,0984;0,0612;0,0000;-0,7133;1,4953;0,3926;315,2405;196,4231;86,0338;-1,8703;-1,4376;1,9203;0,0000;
18745;2,125001;14,2457;1,4176;-0,6029;1,3732;256,9952;0,7044;True;True;-0,2200;1,2380;0,4245;338,2857;39,4201;23,4350;-2,1374;-1,1342;0,1264;0,0000;-0,7850;1,5165;0,5079;306,1084;191,8873;85,0080;-3,2257;2,2433;3,7548;0,0000;
18750;2,150002;14,2411;1,4379;-0,6769;358,9732;253,1337;2,2666;True;True;-0,2573;1,2254;0,4222;344,7575;39,0266;29,5393;-0,9147;0,0256;-0,2683;0,0000;-0,9692;1,5412;0,7531;285,6633;290,3643;308,9862;-9,5198;-4,9424;12,5988;0,0000;
18755;2,175002;14,2461;1,4587;-0,7195;0,8608;248,0037;3,3668;True;True;-0,3093;1,2281;0,4134;349,1118;33,8376;29,0070;-2,0997;0,0821;-0,3773;0,0000;-1,1224;1,1200;0,7196;18,0668;315,7525;181,8194;-4,0932;-5,3361;-7,3065;0,0000;
18760;2,200003;14,2493;1,4701;-0,7266;2,9585;245,7016;1,9349;True;True;-0,3327;1,2258;0,4069;351,2653;28,6342;25,0039;-0,3186;-0,3657;0,0067;0,0000;-1,0872;0,8526;0,5734;34,0435;334,0774;271,8152;0,7288;-7,4319;-8,4497;0,0000;
18765;2,225003;14,2521;1,4686;-0,7233;2,7324;248,9012;359,2882;True;True;-0,3432;1,2162;0,4155;353,9543;23,7897;27,5291;0,0100;0,0002;0,4373;0,0000;-1,0633;0,7456;0,4179;52,1103;323,0750;262,4028;0,9340;-0,8852;-3,2573;0,0000;
18770;2,250004;14,2623;1,4659;-0,7012;3,1748;249,6920;359,9027;True;True;-0,3444;1,2139;0,4287;348,4163;21,1969;28,8174;0,2645;0,2437;0,4506;0,0000;-1,0479;0,7594;0,3992;50,7230;318,5531;266,6760;0,4650;2,2532;1,9283;0,0000;
