Frame;Time;HeadPosition_x;HeadPosition_y;HeadPosition_z;HeadRotation_x;HeadRotation_y;HeadRotation_z;HandDetected;HighConfidence;RHandPosition_x;RHandPosition_y;RHandPosition_z;RHandRotation_x;RHandRotation_y;RHandRotation_z;RHandVelocity_x;RHandVelocity_y;RHandVelocity_z;RWristTwist;LHandPosition_x;LHandPosition_y;LHandPosition_z;LHandRotation_x;LHandRotation_y;LHandRotation_z;LHandVelocity_x;LHandVelocity_y;LHandVelocity_z;LWristTwist
206435;0,2699999;14,5820;1,3441;-0,1407;3,8307;233,6467;2,7799;True;True;0,1023;1,2868;0,1835;287,2524;299,4013;131,4245;-4,3616;-0,7157;0,8602;0,0000;-0,4899;1,3156;0,0348;291,4315;209,8446;48,1111;-6,9836;3,1145;-7,2428;0,0000;
206440;0,2949999;14,5778;1,3234;-0,2210;354,9133;216,6298;6,3403;True;True;0,0296;1,2893;0,2165;290,3814;273,4972;157,0348;-2,6468;0,4211;1,9059;0,0000;-0,6972;1,3834;-0,1402;329,4447;195,6541;44,3488;-8,5206;2,2224;-5,1637;0,0000;
206445;0,3199998;14,5854;1,2992;-0,3147;358,9091;211,7240;7,9074;True;True;-0,0505;1,3009;0,2961;299,0509;302,4556;138,6172;-4,7271;1,0182;5,1677;0,0000;-0,9547;1,3997;-0,2438;354,7038;230,3080;12,7492;-14,9734;-0,1873;-6,1603;0,0000;
206450;0,3449998;14,5880;1,3163;-0,4639;353,9523;206,8295;7,8686;True;True;-0,0742;1,3065;0,3594;301,1515;338,7679;118,4193;0,6327;-0,9264;1,8228;0,0000;-1,0642;1,4424;-0,3229;352,6293;223,5202;23,3165;-3,4423;3,3362;-2,7416;0,0000;
206455;0,3699998;14,5617;1,2983;-0,6292;343,8727;214,7963;3,3514;True;True;-0,0715;1,1867;0,3546;315,7406;11,6603;106,2873;-0,7218;-6,7703;-1,8819;0,0000;-1,1889;1,4848;-0,3558;343,7457;215,4455;17,4651;-4,3607;0,2705;1,7704;0,0000;
206460;0,3949998;14,5107;1,2288;-0,7657;348,5568;233,0796;356,9563;True;True;-0,1262;1,0231;0,2853;330,5852;33,9884;89,0812;-3,8854;-5,7276;-2,5242;0,0000;-1,3217;1,4438;-0,2035;320,7701;254,4104;330,0946;-3,1375;-3,1439;8,3788;0,0000;
206465;0,4199997;14,4659;1,1842;-0,8392;355,6601;254,1789;354,6020;True;True;-0,2128;0,8718;0,2328;338,7870;42,2752;76,8621;-3,6931;-5,3540;-1,2434;0,0000;-1,2683;1,2707;-0,0155;298,2724;331,0485;300,6331;4,3604;-10,9155;5,1999;0,0000;
206470;0,4449997;14,4583;1,1580;-0,8632;10,5343;268,5868;359,9634;True;True;-0,3190;0,7754;0,2043;347,6044;37,5511;66,3176;-3,0638;-0,7358;-0,8070;0,0000;-1,1999;1,0186;0,0802;321,5328;2,8605;312,6281;2,2016;-5,6603;2,4243;0,0000;
206475;0,4699997;14,4760;1,1791;-0,8277;5,4352;273,0668;359,0038;True;True;-0,3464;0,8399;0,1987;332,8606;34,2210;58,0764;0,8698;4,5063;-0,2243;0,0000;-1,1464;0,9894;0,0889;318,4502;340,8044;358,8344;2,5742;1,9076;-1,7731;0,0000;
206480;0,4949997;14,5067;1,2174;-0,7378;5,8269;275,5089;356,7039;True;True;-0,3006;0,9934;0,1748;312,7508;33,1825;51,1071;2,4600;6,1521;-1,4182;0,0000;-1,0529;1,0574;0,0475;311,5045;338,5004;5,8096;3,4248;3,2039;-1,8011;0,0000;
206485;0,5199997;14,5389;1,2843;-0,6201;6,7114;280,2678;0,0307;True;True;-0,2120;1,1406;0,1381;299,3650;36,4935;38,8523;3,3020;4,1355;-0,7292;0,0000;-0,9512;1,1638;0,0021;307,1182;320,8902;359,9395;3,1130;3,7597;-0,8904;0,0000;
206490;0,5449997;14,5518;1,3508;-0,5275;5,2083;280,3718;358,5611;True;True;-0,1290;1,2323;0,1349;303,3956;27,5634;46,8379;2,5118;2,3319;-0,0754;0,0000;-0,8940;1,2319;-0,0034;302,6656;294,0888;11,5517;0,8796;0,9679;1,0492;0,0000;
206495;0,5699996;14,5469;1,4085;-0,4557;6,9992;287,6625;359,3712;True;True;-0,0659;1,2534;0,1299;304,1495;39,8428;38,6839;1,5702;-0,5813;-0,1065;0,0000;-0,8908;1,2173;0,0507;323,4935;291,3850;6,0499;0,6139;-1,5098;1,7019;0,0000;
206500;0,5949996;14,5484;1,3976;-0,3919;7,9918;282,8169;359,1173;True;True;-0,0251;1,2187;0,1274;302,7263;28,9283;49,6512;1,9529;-1,7314;-0,0301;0,0000;-0,8429;1,1701;0,0687;332,5290;292,3119;8,2608;2,6112;-1,8585;-0,1339;0,0000;
206505;0,6199996;14,5500;1,3540;-0,3228;6,8499;289,6934;1,7690;True;True;0,0344;1,1891;0,1198;300,5723;30,6322;46,9922;1,6857;-0,7216;-0,2075;0,0000;-0,7530;1,1318;0,0735;322,9398;302,2795;2,1788;2,5679;-0,9168;-0,2763;0,0000;
206510;0,6449996;14,5493;1,3430;-0,2697;12,2442;290,9696;3,2433;True;True;0,0875;1,1896;0,1223;304,6896;27,9925;46,5013;1,5125;0,5458;-0,2669;0,0000;-0,7044;1,1178;0,0904;327,7326;299,7164;2,3578;1,3512;-0,0959;0,6659;0,0000;
206515;0,6699995;14,5528;1,3527;-0,2367;12,9552;290,8105;0,7086;True;True;0,1214;1,1984;0,1195;305,3658;28,4890;51,8712;0,8303;0,1737;-0,3007;0,0000;-0,6699;1,1184;0,1164;327,1097;307,6703;354,3075;0,7501;0,0190;0,5663;0,0000;
206520;0,6949995;14,5537;1,3561;-0,2330;9,8236;285,4127;1,0497;True;True;0,1287;1,1880;0,1113;300,7141;29,3944;54,5160;-0,1900;-0,9508;0,1203;0,0000;-0,6657;1,1091;0,1243;323,8194;306,8090;348,0189;-0,8721;-0,1698;-0,2780;0,0000;
206525;0,7199995;14,5527;1,3632;-0,2631;8,7241;257,6459;2,9102;True;True;0,1156;1,1724;0,1216;304,0255;24,6077;52,3651;-0,8381;-0,3356;0,7971;0,0000;-0,6912;1,1236;0,0923;330,4489;290,5007;359,8449;-1,0728;1,2108;-1,7947;0,0000;
206530;0,7449995;14,5640;1,3663;-0,2911;9,6059;240,3524;2,9238;True;True;0,0900;1,1772;0,1472;304,9644;18,9329;52,0642;-1,0313;0,5343;0,7401;0,0000;-0,7061;1,1616;0,0424;329,3044;279,0463;9,3593;-0,2870;1,3001;-1,3367;0,0000;
206535;0,7699994;14,5691;1,3634;-0,3197;10,5276;242,0996;2,3471;True;True;0,0508;1,1866;0,1618;304,1282;21,5357;46,4253;-1,6058;0,1259;0,1886;0,0000;-0,7267;1,1853;0,0197;322,3253;278,9713;5,7971;-0,9449;0,5088;-0,5984;0,0000;
206540;0,7949994;14,5618;1,3588;-0,3402;9,8255;249,4311;2,1436;True;True;0,0071;1,1819;0,1614;301,3249;21,7455;45,5316;-1,1345;-0,4181;0,0954;0,0000;-0,7602;1,1807;0,0252;319,0795;279,8370;3,2968;-1,4610;-0,7646;0,7937;0,0000;
206545;0,8199994;14,5460;1,3572;-0,3436;10,0501;262,2238;1,9139;True;True;-0,0079;1,1711;0,1662;302,7173;23,6610;51,2372;0,0485;-0,1548;-0,1061;0,0000;-0,7906;1,1459;0,0564;330,6422;286,3492;356,5327;-0,3261;-1,3847;1,1939;0,0000;
206550;0,8449994;14,5365;1,3569;-0,3291;10,5784;269,3204;0,6536;True;True;0,0097;1,1671;0,1579;304,8598;27,6991;47,9133;1,0548;-0,2196;-0,4582;0,0000;-0,7718;1,1171;0,0922;329,4640;292,8170;345,8656;1,3054;-0,5598;1,1556;0,0000;
206555;0,8699993;14,5392;1,3509;-0,2879;10,1545;277,8047;358,9243;True;True;0,0526;1,1584;0,1432;305,0689;29,7243;48,6975;1,8525;-0,2946;-0,4629;0,0000;-0,7198;1,1123;0,1159;329,3824;298,9062;349,0081;2,5127;0,0465;0,5816;0,0000;
206560;0,8949993;14,5517;1,3416;-0,2297;8,6611;282,7593;359,8245;True;True;0,1135;1,1572;0,1311;301,6600;32,9913;47,6215;2,3124;0,1652;-0,3203;0,0000;-0,6471;1,1090;0,1176;329,2543;298,4898;356,5249;2,8546;-0,4230;-0,2084;0,0000;
206565;0,9199993;14,5621;1,3418;-0,1544;10,0766;285,7140;0,5648;True;True;0,1887;1,1764;0,1206;298,7502;35,0959;46,8104;2,6189;0,9658;-0,3851;0,0000;-0,5534;1,1066;0,1117;328,0387;299,2336;354,2731;3,2675;0,2283;-0,4025;0,0000;
206570;0,9449993;14,5607;1,3708;-0,0998;10,8700;285,2055;1,9183;True;True;0,2486;1,1943;0,1245;305,0853;28,1830;49,1482;1,5432;0,2693;0,4273;0,0000;-0,4780;1,1260;0,1121;330,1085;303,5283;354,3983;1,8868;0,8430;0,2418;0,0000;
206575;0,9699993;14,5473;1,4128;-0,0756;10,4866;275,6092;1,8635;True;True;0,2899;1,1936;0,1221;305,4754;37,9936;44,8369;1,2682;-0,7381;-0,2992;0,0000;-0,4426;1,1235;0,1284;341,4859;302,0505;359,8512;1,0035;-1,3195;0,6286;0,0000;
206580;0,9949992;14,5415;1,3820;-0,0415;7,2163;267,3398;0,4249;True;True;0,3131;1,1334;0,1220;310,7973;40,6583;32,0871;0,8266;-3,1686;0,4160;0,0000;-0,3996;1,0707;0,1224;340,4001;306,0318;353,0305;1,0112;-2,2504;-1,0542;0,0000;
206585;1,019999;14,5342;1,3501;-0,0135;10,9051;268,3311;1,7192;True;True;0,3328;1,0423;0,1299;315,8894;34,8081;37,2178;0,7507;-3,0537;0,2625;0,0000;-0,3690;0,9952;0,1082;345,4113;306,0029;359,5573;0,8911;-2,5635;-0,3294;0,0000;
206590;1,044999;14,5281;1,3430;0,0006;10,3654;266,0486;2,9903;True;True;0,3418;0,9972;0,1273;324,0586;32,3903;46,4258;0,1528;-0,1114;-0,6684;0,0000;-0,3544;0,9546;0,1081;355,8770;301,4026;354,8091;0,3416;-0,2541;0,1911;0,0000;
206595;1,069999;14,5314;1,3517;-0,0063;9,7468;260,1364;1,3064;True;True;0,3451;1,0043;0,1183;331,2379;35,5437;32,7325;-0,1319;0,3706;-0,0995;0,0000;-0,3493;0,9685;0,1100;350,9826;299,9709;348,3353;-0,1199;1,1430;-0,1483;0,0000;
206600;1,094999;14,5365;1,3617;-0,0164;9,2473;255,3613;0,5199;True;True;0,3494;1,0173;0,1224;328,7137;37,0584;37,2481;0,0882;1,0056;0,0698;0,0000;-0,3635;0,9897;0,1060;351,7072;301,2867;353,8219;-0,9765;0,9407;-0,0892;0,0000;
206605;1,119999;14,5442;1,3657;-0,0211;10,9661;257,2203;0,1320;True;True;0,3391;1,0322;0,1221;325,7014;36,5669;37,4479;-0,7204;0,9389;0,1301;0,0000;-0,3776;1,0023;0,1025;351,8776;298,4148;356,2675;-0,5473;0,7984;-0,0404;0,0000;
206610;1,144999;14,5511;1,3697;-0,0138;9,5481;262,2980;359,6924;True;True;0,3328;1,0492;0,1197;323,2574;33,8046;37,2211;-0,0335;0,8938;-0,1576;0,0000;-0,3760;1,0159;0,1089;344,0820;302,2735;348,0090;0,1254;0,8449;0,2746;0,0000;
206615;1,169999;14,5633;1,3659;0,0260;7,0350;289,4847;359,4104;True;True;0,3571;1,0710;0,0969;316,3248;45,0548;36,0448;1,5361;1,2353;-1,7236;0,0000;-0,3468;1,0139;0,1400;347,7921;309,0375;356,8861;2,6378;-0,4956;2,4112;0,0000;
206620;1,194999;14,5866;1,3335;0,0717;5,4430;313,2190;358,0372;True;True;0,3923;1,0681;0,0543;308,8395;49,2163;42,6601;1,6180;-0,5979;-1,6919;0,0000;-0,2488;0,9885;0,2090;343,8442;324,0145;349,7882;4,2144;-0,6962;2,2547;0,0000;
206625;1,219999;14,6039;1,2877;0,1189;7,4496;312,7836;358,2931;True;True;0,4528;1,0698;0,0045;302,8367;58,1627;37,2859;2,2643;1,8498;-1,7204;0,0000;-0,1481;1,0213;0,2323;334,2197;322,7703;359,6566;3,3450;3,4131;-0,4366;0,0000;
206630;1,244999;14,6215;1,2842;0,1864;359,1648;298,1379;358,2845;True;True;0,4653;1,2466;-0,0497;273,4174;207,0947;243,7007;-0,2485;7,4373;-1,8171;0,0000;-0,0717;1,2029;0,1604;315,1002;303,7327;30,5843;3,6347;7,7038;-3,8538;0,0000;
206635;1,269999;14,6447;1,3289;0,2590;0,1498;296,8197;0,5039;True;True;0,4560;1,4225;-0,0275;291,6567;264,5676;191,9899;0,0942;5,7823;3,6382;0,0000;0,0916;1,3964;0,0549;293,6908;251,8028;66,0476;7,8872;5,0642;-2,9141;0,0000;
206640;1,294999;14,6589;1,3893;0,3001;358,5909;291,1394;1,9264;True;True;0,3052;1,5138;0,0779;309,0350;262,7272;181,2484;-8,2141;-0,1965;8,6121;0,0000;0,2390;1,5215;0,0280;298,1915;211,4680;97,2237;2,0999;3,7719;1,0140;0,0000;
206645;1,319999;14,6791;1,4115;0,3379;351,8238;282,4405;3,7829;True;True;0,4024;1,4228;0,4284;338,1557;9,7216;154,7414;12,5727;-7,3921;5,7547;0,0000;0,1833;1,4552;0,3408;328,0417;330,2975;294,4925;-6,5813;-15,0991;9,2507;0,0000;
206650;1,344999;14,6805;1,3857;0,3673;350,9168;269,9739;5,7837;True;True;0,5221;1,1464;0,3676;359,9688;357,8587;154,5477;-2,1247;-10,6266;-1,3371;0,0000;0,0641;1,1158;0,2687;345,7372;322,6503;301,7060;-1,7671;-9,6128;-4,6336;0,0000;
206655;1,369999;14,6509;1,3626;0,3869;357,8619;268,5770;2,9400;True;True;0,5816;0,9386;0,2526;8,2999;349,2074;128,1406;1,4645;-5,6560;-4,3001;0,0000;0,0724;0,8942;0,1796;7,1418;324,4196;301,2750;0,0228;-4,1698;-2,8398;0,0000;
206660;1,394999;14,6182;1,3631;0,3831;3,7645;267,4077;3,7475;True;True;0,5530;0,8639;0,1680;11,9375;349,6225;92,3314;-0,9961;-0,9240;-2,2607;0,0000;0,1079;0,8487;0,1221;12,3861;322,8654;302,8767;0,7254;0,8168;-0,8166;0,0000;
206665;1,419999;14,5974;1,3601;0,3511;3,7473;266,6304;3,1279;True;True;0,4936;0,8613;0,1371;8,1741;356,2090;70,1212;-2,5947;0,4908;-0,5155;0,0000;0,0745;0,8997;0,1302;0,3912;320,8947;306,4077;-2,3401;2,8651;0,8745;0,0000;
206670;1,444999;14,5909;1,3520;0,2954;4,3212;266,5669;2,3134;True;True;0,4268;0,9163;0,1428;357,1151;1,3950;47,0196;-1,8162;3,5464;0,5427;0,0000;0,0086;0,9967;0,1551;342,3435;321,3456;309,8199;-2,4607;4,2013;0,7092;0,0000;
206675;1,469999;14,5869;1,3535;0,2295;6,8590;265,7607;2,3463;True;True;0,3816;1,0060;0,1491;338,9085;8,3851;34,9121;-1,5452;2,0394;0,3628;0,0000;-0,0587;1,1029;0,1568;327,3741;315,7441;328,7440;-1,8806;2,4843;-0,4616;0,0000;
206680;1,494999;14,5720;1,3918;0,1767;5,9586;262,6125;1,1687;True;True;0,3352;1,0328;0,1728;337,9327;5,6052;43,8982;-1,3789;0,3238;0,9982;0,0000;-0,0996;1,1273;0,1492;327,9528;318,7477;330,0193;-1,1306;-0,5037;0,0129;0,0000;
206685;1,519999;14,5589;1,3928;0,1376;6,6822;260,2880;1,4603;True;True;0,3178;1,0398;0,1861;339,7862;3,9164;47,9608;0,2699;0,5790;-0,0629;0,0000;-0,1469;1,0826;0,1498;333,6620;316,5858;322,2080;-1,8224;-2,4180;-0,1056;0,0000;
206690;1,544999;14,5616;1,3558;0,0974;9,8042;259,6353;1,5862;True;True;0,3237;1,0307;0,1806;335,3954;7,4486;41,0700;0,2395;-1,2932;-0,2214;0,0000;-0,2080;0,9940;0,1460;340,7914;310,2305;332,0377;-2,4949;-3,6041;-0,2095;0,0000;
206695;1,569999;14,5564;1,3253;0,0393;7,4029;254,7956;0,2524;True;True;0,3241;0,9916;0,1722;333,1629;15,2975;46,4992;-0,4412;-1,7041;-0,3441;0,0000;-0,2764;0,9043;0,1404;347,3892;306,8918;331,6591;-2,7011;-2,1550;-0,3712;0,0000;
206700;1,594999;14,5456;1,3237;-0,0246;12,3493;251,4745;0,6151;True;True;0,2959;0,9559;0,1662;343,2219;22,2391;44,4607;-1,5965;-0,2131;-0,4763;0,0000;-0,3355;0,8765;0,1253;346,2125;306,7113;330,1678;-1,9273;-0,3365;-0,4397;0,0000;
206705;1,619999;14,5409;1,3345;-0,0690;12,0823;249,6866;0,2718;True;True;0,2440;0,9520;0,1568;351,6914;21,0168;33,0247;-2,6519;-0,2599;-0,1798;0,0000;-0,3957;0,8711;0,1144;358,2430;305,3933;332,4284;-2,8346;-0,1735;-0,4290;0,0000;
206710;1,644999;14,5410;1,3418;-0,0898;10,8909;250,3412;0,3943;True;True;0,2233;0,9536;0,1621;347,7951;22,5532;35,5490;-0,5925;-0,0100;0,1875;0,0000;-0,4144;0,8672;0,1161;354,5066;307,7418;325,8990;-0,4934;-0,2375;-0,0240;0,0000;
206715;1,669999;14,5450;1,3436;-0,0790;11,0897;254,5349;359,5343;True;True;0,2154;0,9527;0,1655;346,3152;19,8454;37,2149;0,1153;-0,0293;0,0388;0,0000;-0,4123;0,8584;0,1157;354,8739;308,6536;324,7698;0,5773;-0,3045;-0,0128;0,0000;
206720;1,694999;14,5530;1,3453;-0,0438;11,9438;264,6700;0,3098;True;True;0,2274;0,9606;0,1590;345,9205;19,1145;34,9121;0,7136;0,5619;-0,4434;0,0000;-0,3835;0,8577;0,1172;356,9985;309,6134;326,6602;1,3358;-0,0031;0,1631;0,0000;
206725;1,719999;14,5650;1,3493;-0,0049;11,8150;270,5207;359,4740;True;True;0,2588;0,9736;0,1446;342,0678;22,7618;33,7303;1,3062;0,3415;-0,5620;0,0000;-0,3451;0,8598;0,1293;357,9758;312,1223;328,5053;1,3211;0,1680;0,6796;0,0000;
206730;1,744999;14,5769;1,3501;0,0292;12,2407;275,5994;359,8528;True;True;0,2995;0,9793;0,1313;341,7341;26,8490;31,6849;1,3313;0,0657;-0,2887;0,0000;-0,3087;0,8775;0,1505;354,1734;315,2008;327,3491;1,3000;1,0336;0,7142;0,0000;
206735;1,769999;14,5852;1,3515;0,0565;11,5172;285,3636;1,5232;True;True;0,3297;0,9848;0,1232;341,4362;30,2675;30,7283;0,6456;0,2699;-0,2455;0,0000;-0,2751;0,8999;0,1675;350,1350;320,3070;328,2226;0,9478;0,5765;0,4680;0,0000;
206740;1,794999;14,5894;1,3493;0,0577;12,2038;286,9903;1,5397;True;True;0,3396;0,9930;0,1164;339,6843;29,6199;31,6951;0,2452;0,2383;-0,1859;0,0000;-0,2562;0,9126;0,1778;349,2576;323,5650;330,3498;0,2403;0,5184;0,2008;0,0000;
206745;1,819999;14,5849;1,3494;0,0186;12,0672;273,9941;1,7109;True;True;0,3445;0,9953;0,1143;339,6182;35,2580;30,7599;-0,2549;-0,0187;0,0166;0,0000;-0,2636;0,9250;0,1766;346,2682;322,4044;331,9199;-0,6420;0,2745;-0,2398;0,0000;
206750;1,844998;14,5883;1,3491;-0,0219;13,1797;256,9344;0,3362;True;True;0,3244;0,9931;0,1207;341,0736;32,8202;30,6382;-1,1310;-0,2416;0,4949;0,0000;-0,2895;0,9329;0,1612;347,2167;319,1913;334,4453;-0,8820;0,4464;-0,8709;0,0000;
206755;1,869998;14,5896;1,3514;-0,0383;12,9504;255,7954;0,3815;True;True;0,2849;0,9937;0,1352;340,1448;28,3402;31,3398;-2,0404;0,0293;0,8790;0,0000;-0,3237;0,9409;0,1348;348,4613;315,5204;338,1185;-1,9183;0,2434;-1,2279;0,0000;
206760;1,894998;14,5894;1,3522;-0,0443;12,1481;257,4485;0,4309;True;True;0,2548;0,9948;0,1502;339,4893;25,8202;31,4164;-1,7564;0,0560;0,8653;0,0000;-0,3508;0,9446;0,1217;345,3726;311,9847;334,6418;-1,6672;0,2463;-0,7120;0,0000;
206765;1,919998;14,5882;1,3525;-0,0501;11,8250;255,1443;359,7816;True;True;0,2335;0,9925;0,1638;339,6637;20,9310;32,3838;-1,2117;-0,1811;0,8536;0,0000;-0,3694;0,9496;0,1147;346,0352;309,2768;335,4913;-0,9409;0,4307;-0,5133;0,0000;
206770;1,944998;14,5840;1,3521;-0,0561;11,1370;255,4279;359,9073;True;True;0,2231;0,9917;0,1787;339,6445;21,8433;32,6678;-0,7633;0,0792;0,8600;0,0000;-0,3812;0,9577;0,1110;344,4318;310,5311;335,8808;-0,9772;0,4407;-0,0334;0,0000;
206775;1,969998;14,5755;1,3506;-0,0771;9,3672;259,1497;0,4158;True;True;0,2028;0,9925;0,1911;339,4872;22,8964;32,3611;-1,5459;-0,0832;0,7772;0,0000;-0,4141;0,9626;0,1165;341,6757;308,2643;335,2807;-2,3085;0,2073;0,5047;0,0000;
206780;1,994998;14,5699;1,3448;-0,1257;10,7751;260,5079;0,4341;True;True;0,1590;0,9955;0,1943;338,3516;23,2661;35,7208;-2,9085;0,3895;-0,1008;0,0000;-0,4655;0,9601;0,1314;341,9899;308,5273;337,7094;-3,1723;-0,1814;0,9519;0,0000;
206785;2,019999;14,5659;1,3326;-0,1972;10,9757;255,2867;0,7177;True;True;0,1039;0,9947;0,1887;336,4712;25,1213;29,3042;-1,8202;-0,4276;0,0167;0,0000;-0,5160;0,9572;0,1481;341,0407;311,4141;337,4391;-1,5606;-0,0157;0,3728;0,0000;
206790;2,044999;14,5576;1,3461;-0,2181;11,6292;258,5161;359,2304;True;True;0,0739;0,9900;0,1950;334,4792;27,7435;37,4867;0,0309;0,6286;0,1776;0,0000;-0,5472;0,9679;0,1528;346,8805;306,8661;339,3079;-0,1504;0,8259;-0,1777;0,0000;
206795;2,07;14,5541;1,3701;-0,2018;10,4289;279,5097;1,2728;True;True;0,0793;1,0278;0,1835;338,8466;32,7696;26,6935;0,1784;1,4047;-0,6225;0,0000;-0,5235;0,9851;0,1692;344,5871;312,4368;340,0316;1,4246;0,3775;1,4653;0,0000;
206800;2,095001;14,5643;1,3279;-0,1969;4,0774;286,9365;1,2060;True;True;0,0881;1,0564;0,1567;317,7684;32,2230;42,2099;0,3174;0,6821;-1,4205;0,0000;-0,4880;1,0084;0,2105;337,5547;314,0040;348,8181;1,2214;1,6759;1,1576;0,0000;
206805;2,120001;14,5801;1,2690;-0,1775;10,9096;284,8999;0,0972;True;True;0,0772;1,0573;0,1360;303,9549;25,7504;46,5511;-0,2333;0,1830;-0,1657;0,0000;-0,4376;1,0826;0,2070;321,3665;299,9752;9,2886;2,4636;3,3265;-0,8773;0,0000;
206810;2,145002;14,5905;1,2570;-0,1248;7,2685;285,3846;1,6574;True;True;0,1070;1,0935;0,1258;287,7151;13,2914;63,3135;2,6033;2,4050;-0,6744;0,0000;-0,3379;1,1676;0,1521;307,8727;292,5438;27,1423;4,0511;2,4186;-1,3578;0,0000;
206815;2,170002;14,5963;1,2986;-0,0431;3,6660;290,7609;358,4772;True;True;0,2053;1,2067;0,1021;283,5145;21,4429;63,6515;4,1190;4,8261;-1,4597;0,0000;-0,2048;1,2755;0,1350;297,2540;285,8126;33,2378;4,9082;4,1802;-1,1093;0,0000;
206820;2,195003;14,6102;1,3515;0,0741;-0,0025;295,2821;1,3394;True;True;0,3829;1,3362;0,0144;283,1886;165,7250;291,2100;9,2832;4,0341;-4,2179;0,0000;-0,0373;1,3618;0,1275;287,8225;285,2106;32,7239;6,0901;1,0694;-0,0954;0,0000;
206825;2,220003;14,6043;1,3369;0,2270;1,9146;308,8004;355,9307;True;True;0,8204;1,3461;-0,0270;314,6276;95,9829;18,2292;24,9391;-3,2850;-1,0926;0,0000;0,0697;1,3076;0,1791;291,5345;312,4872;12,5886;4,3079;-5,1488;4,8188;0,0000;
206830;2,245004;14,5885;1,2730;0,3569;7,7010;317,9512;357,7362;True;True;1,0269;1,1708;-0,0477;347,5045;88,3895;15,8124;10,3842;-9,0626;0,0084;0,0000;0,0328;1,1512;0,2907;311,0797;323,7226;340,7835;-3,4698;-9,8564;6,6346;0,0000;
206835;2,270005;14,5771;1,1947;0,5106;7,4891;323,2012;355,6612;True;True;1,1270;0,9947;0,1483;356,0752;74,0128;40,6272;-1,5249;-5,8303;14,1143;0,0000;-0,0084;1,0084;0,2808;327,1704;305,1437;333,1770;0,4850;-4,5291;-3,5777;0,0000;
