Frame;Time;HeadPosition_x;HeadPosition_y;HeadPosition_z;HeadRotation_x;HeadRotation_y;HeadRotation_z;HandDetected;HighConfidence;RHandPosition_x;RHandPosition_y;RHandPosition_z;RHandRotation_x;RHandRotation_y;RHandRotation_z;RHandVelocity_x;RHandVelocity_y;RHandVelocity_z;RWristTwist;LHandPosition_x;LHandPosition_y;LHandPosition_z;LHandRotation_x;LHandRotation_y;LHandRotation_z;LHandVelocity_x;LHandVelocity_y;LHandVelocity_z;LWristTwist
65920;0,2749999;14,4228;1,3439;0,3875;4,5514;268,7170;357,4485;True;True;0,5786;1,4260;0,3008;282,4680;139,3686;278,7601;0,9432;-0,2012;1,9191;0,0000;0,1830;1,4068;0,3891;277,2904;320,9924;18,1292;4,0566;-0,5425;3,0386;0,0000;
65925;0,2999999;14,3980;1,3578;0,4695;4,7670;269,0581;358,6949;True;True;0,6124;1,4259;0,3611;280,8819;142,9164;267,1313;2,0752;0,1565;2,5053;0,0000;0,3161;1,3977;0,4690;275,3182;330,2886;6,5691;3,5742;0,0747;2,7059;0,0000;
65930;0,3249998;14,3668;1,3724;0,5646;3,2539;268,3758;359,8230;True;True;0,6878;1,3998;0,4501;286,0245;119,7959;283,9617;5,1011;-2,0917;4,4446;0,0000;0,4170;1,3591;0,5576;299,2179;297,7786;50,1112;5,4208;-3,0660;3,8543;0,0000;
65935;0,3499998;14,3258;1,3527;0,6717;6,7532;269,7065;4,8846;True;True;0,7373;1,3436;0,5333;295,3348;122,4239;274,0728;0,2028;-2,2273;3,4526;0,0000;0,5329;1,3026;0,5923;290,4422;269,4772;61,2205;3,6729;-1,8416;1,4310;0,0000;
65940;0,3749998;14,2758;1,3723;0,7350;4,6202;269,6921;4,6180;True;True;0,7751;1,2774;0,6519;302,9242;113,2316;285,7013;0,8699;-1,7461;5,3769;0,0000;0,6035;1,2578;0,6836;306,3124;284,6935;57,1798;3,0527;-0,1283;4,4807;0,0000;
65945;0,3999998;14,2365;1,3822;0,7737;2,1580;272,2006;3,5866;True;True;0,7716;1,2937;0,7463;289,8724;101,5602;303,3755;-0,6984;0,8987;3,4356;0,0000;0,6762;1,2787;0,7645;299,6969;307,6706;32,8399;2,0457;1,9907;2,1029;0,0000;
65950;0,4249997;14,2169;1,3979;0,7871;0,7464;271,1541;1,8972;True;True;0,7974;1,3413;0,8603;309,3958;39,4817;31,6581;1,9459;1,7749;-0,0717;0,0000;0,6551;1,2798;0,8448;323,1321;319,1720;22,4065;-1,2894;-0,8279;1,0156;0,0000;
65955;0,4499997;14,2097;1,4098;0,7728;0,9799;271,4432;1,7468;True;True;0,8402;1,4011;0,7661;295,8430;68,0901;334,8718;-0,9123;2,6731;-2,4168;0,0000;0,5893;1,3092;0,8066;321,5001;307,7897;46,6083;-3,0716;1,9619;-1,6787;0,0000;
65960;0,4749997;14,2050;1,4176;0,7419;1,5556;270,1362;1,2655;True;True;0,8471;1,4251;0,7141;279,4108;43,5790;13,1089;0,8888;1,5114;-3,4589;0,0000;0,5339;1,3436;0,7616;298,8658;312,2606;29,5286;-3,8211;1,8904;-2,8193;0,0000;
65965;0,4999997;14,2043;1,4164;0,7008;3,2107;267,7701;359,6597;True;True;0,8366;1,4407;0,6822;280,8353;328,4580;97,3882;-0,6107;1,0371;-1,6894;0,0000;0,4558;1,3834;0,7050;290,4144;318,5626;24,3529;-4,7328;2,5643;-3,8969;0,0000;
65970;0,5249997;14,2044;1,4148;0,6582;4,9840;263,4288;359,1350;True;True;0,8281;1,4621;0,6579;288,3222;340,7228;87,2963;-0,5328;1,0255;-1,7543;0,0000;0,3785;1,4160;0,6244;280,9633;7,7942;324,1742;-4,7586;1,5213;-4,5478;0,0000;
65975;0,5499997;14,1987;1,4096;0,6149;5,5017;259,8160;0,9005;True;True;0,8173;1,4641;0,6115;283,3017;331,0756;96,8619;-0,3312;-0,3863;-1,8887;0,0000;0,2968;1,4187;0,5584;279,8538;37,8671;278,9592;-2,7939;-0,0496;-1,7798;0,0000;
65980;0,5749996;14,2024;1,3962;0,5745;10,3152;262,0292;2,0445;True;True;0,7963;1,4627;0,5674;280,8425;314,1603;119,2139;-1,0648;0,1792;-1,1766;0,0000;0,2300;1,4247;0,5208;284,3959;41,1326;264,6067;-2,3196;0,5124;-1,2857;0,0000;
65985;0,5999996;14,2059;1,3995;0,5219;10,7799;263,4005;0,4340;True;True;0,7645;1,4771;0,5214;276,9662;338,6393;93,8111;-1,3292;0,2562;-1,5772;0,0000;0,1586;1,4531;0,4946;282,9917;33,7224;273,4798;-2,4092;0,9560;-0,7027;0,0000;
65990;0,6249996;14,2178;1,3872;0,4630;11,3983;259,5247;359,3156;True;True;0,7180;1,4764;0,5026;277,5751;290,9847;151,7256;-1,5166;-0,1441;0,0613;0,0000;0,1016;1,4724;0,4822;286,8716;50,9871;248,8996;-1,8567;0,6114;-0,3195;0,0000;
65995;0,6499996;14,2270;1,3949;0,4153;12,5061;255,5188;357,5241;True;True;0,6957;1,4830;0,5063;278,1525;337,6336;105,3113;-0,6376;0,2470;0,0346;0,0000;0,0590;1,4927;0,4757;288,1169;47,9975;251,2948;-1,2606;0,7641;0,0464;0,0000;
66000;0,6749995;14,2343;1,4010;0,3886;12,6159;257,8279;359,1820;True;True;0,6779;1,4840;0,5134;278,5684;331,8451;114,4153;-0,5130;-0,1519;0,4223;0,0000;0,0290;1,5034;0,4778;289,5213;46,7109;248,5728;-1,0134;0,0472;0,0658;0,0000;
66005;0,6999995;14,2373;1,4050;0,3744;12,2769;259,7252;359,6575;True;True;0,6700;1,4871;0,5202;279,3542;348,9075;95,4894;-0,3869;0,0381;0,1189;0,0000;0,0056;1,4950;0,4848;289,1652;40,7440;253,5256;-0,6450;-0,4788;0,3714;0,0000;
66010;0,7249995;14,2371;1,4077;0,3646;12,7434;260,3745;359,7869;True;True;0,6594;1,4919;0,5253;281,9589;335,8974;111,8566;-0,1009;0,3389;-0,0698;0,0000;-0,0059;1,4792;0,4840;286,8179;40,1220;257,9561;-0,0314;-0,6229;-0,0198;0,0000;
66015;0,7499995;14,2382;1,4094;0,3681;13,7595;267,1524;358,9777;True;True;0,6548;1,4974;0,5166;278,0657;357,8571;85,3372;-0,2942;-0,1051;-0,1236;0,0000;-0,0038;1,4690;0,4970;291,3410;38,3617;259,8976;0,1386;-0,1066;0,5502;0,0000;
66020;0,7749994;14,2430;1,4060;0,3824;13,6707;277,0803;0,5584;True;True;0,6510;1,4933;0,5119;279,6625;346,7759;98,5503;-0,0398;-0,1284;-0,3910;0,0000;0,0002;1,4725;0,4999;290,1790;32,0807;268,5253;0,4384;0,2100;-0,0322;0,0000;
66025;0,7999994;14,2501;1,4032;0,3889;14,1731;281,2633;0,2063;True;True;0,6559;1,4913;0,5070;278,4196;357,3163;87,3531;0,2208;-0,1547;-0,0021;0,0000;0,0143;1,4752;0,4930;289,5837;43,3009;259,0125;0,4202;0,1085;-0,2524;0,0000;
66030;0,8249994;14,2553;1,4030;0,3848;14,5751;278,9581;0,1053;True;True;0,6578;1,4834;0,5033;281,6914;5,2365;79,3575;-0,1025;-0,3581;-0,3461;0,0000;0,0241;1,4776;0,4925;290,0540;45,9768;257,4998;0,1759;0,0713;0,1353;0,0000;
66035;0,8499994;14,2585;1,4030;0,3798;13,9525;275,8054;0,7293;True;True;0,6571;1,4776;0,4949;280,4250;347,9204;99,1112;0,1501;0,0399;-0,3843;0,0000;0,0258;1,4794;0,4939;290,5651;40,8087;263,8085;0,0406;0,0207;0,0146;0,0000;
66040;0,8749993;14,2618;1,4012;0,3699;13,9130;268,6085;359,4646;True;True;0,6626;1,4767;0,4905;280,1002;13,4034;69,6140;-0,0481;-0,1730;-0,0198;0,0000;0,0230;1,4786;0,4852;289,8678;39,9181;263,4928;-0,2246;-0,0820;-0,4774;0,0000;
66045;0,8999993;14,2655;1,3938;0,3533;13,0934;260,5178;358,6106;True;True;0,6446;1,4667;0,4898;279,1098;348,7974;94,3801;-0,7906;-0,2914;0,1636;0,0000;0,0123;1,4711;0,4643;287,6178;39,2724;264,6904;-0,5002;-0,4894;-0,9124;0,0000;
66050;0,9249993;14,2706;1,3881;0,3357;13,5658;260,8480;0,0249;True;True;0,6272;1,4671;0,4903;280,0518;355,4396;89,9427;-0,4695;0,0548;-0,1634;0,0000;-0,0083;1,4579;0,4520;287,7455;46,5952;256,0292;-0,6882;-0,3527;0,0035;0,0000;
66055;0,9499993;14,2687;1,3927;0,3237;12,4387;262,0493;359,6735;True;True;0,6150;1,4669;0,4841;279,9271;350,7807;94,0651;-0,1374;0,1017;-0,0907;0,0000;-0,0337;1,4524;0,4501;286,4457;38,7348;265,1383;-1,0962;-0,1361;0,0415;0,0000;
66060;0,9749992;14,2705;1,3894;0,3258;14,3709;263,9792;0,3721;True;True;0,6190;1,4680;0,4852;280,0936;347,0034;99,3462;0,3873;0,0451;-0,1433;0,0000;-0,0492;1,4470;0,4588;288,4086;25,6664;272,6320;0,0146;-0,3763;0,0676;0,0000;
66065;0,9999992;14,2649;1,3974;0,3371;12,6450;268,2268;0,5392;True;True;0,6378;1,4666;0,4820;280,4739;350,7414;97,1641;0,8223;-0,0882;-0,0655;0,0000;-0,0466;1,4459;0,4677;286,6109;28,5194;272,5830;0,2305;0,2903;0,7482;0,0000;
66070;1,024999;14,2645;1,4023;0,3587;13,8275;276,5196;0,1529;True;True;0,6673;1,4699;0,4715;282,1039;6,7917;82,2686;1,5845;0,3083;-0,7025;0,0000;-0,0218;1,4491;0,4875;287,3049;24,9430;279,6631;1,6655;0,1149;1,0740;0,0000;
66075;1,049999;14,2668;1,4069;0,3868;13,8963;285,6798;0,7857;True;True;0,6941;1,4759;0,4603;280,6534;10,4351;81,7240;0,9806;0,2157;-0,4569;0,0000;0,0143;1,4546;0,4989;289,8333;35,9376;268,7544;1,2298;0,3039;0,0541;0,0000;
66080;1,074999;14,2676;1,4095;0,4054;13,9412;288,2570;359,7999;True;True;0,7228;1,4792;0,4502;280,9673;28,4306;63,8358;0,9001;-0,0252;-0,1755;0,0000;0,0479;1,4646;0,5066;290,2602;41,7688;266,8057;1,1050;0,3558;0,3606;0,0000;
66085;1,099999;14,2663;1,4126;0,4153;13,9912;287,6508;359,3252;True;True;0,7455;1,4801;0,4447;280,5428;34,9863;58,7685;0,5912;0,0501;-0,1136;0,0000;0,0702;1,4728;0,5066;290,1148;41,9510;267,8216;0,4421;0,1013;-0,3925;0,0000;
66090;1,124999;14,2630;1,4157;0,4099;14,0116;275,1030;358,9668;True;True;0,7481;1,4806;0,4495;279,7626;24,7442;67,9694;-0,2562;0,0892;0,4956;0,0000;0,0727;1,4712;0,4900;292,8361;44,2083;261,8949;-0,3962;-0,0896;-0,7822;0,0000;
66095;1,149999;14,2645;1,4166;0,3983;13,9388;264,0230;358,9292;True;True;0,7405;1,4878;0,4630;279,8457;30,0502;59,5523;-0,5012;0,2540;0,4309;0,0000;0,0469;1,4789;0,4608;293,0345;39,5398;260,0364;-1,2829;0,6438;-1,2876;0,0000;
66100;1,174999;14,2680;1,4165;0,3814;14,2855;257,1456;359,3315;True;True;0,7154;1,4921;0,4757;278,5915;27,2734;57,7746;-1,0663;0,1348;0,4725;0,0000;0,0075;1,4957;0,4166;286,5020;29,4902;268,8596;-1,4242;0,4925;-1,5562;0,0000;
66105;1,199999;14,2793;1,4122;0,3485;13,9479;246,4927;358,9938;True;True;0,6725;1,4875;0,4867;279,0257;23,5642;57,4367;-2,7249;-0,4981;0,3614;0,0000;-0,0425;1,5001;0,3687;282,9336;22,0111;271,6836;-2,9860;-0,1241;-2,5110;0,0000;
66110;1,224999;14,2935;1,3896;0,3007;10,3507;237,8166;358,7280;True;True;0,6071;1,4647;0,4669;272,0035;90,1767;355,0486;-5,0008;-1,6784;-1,7756;0,0000;-0,1159;1,4720;0,3149;278,8105;13,0797;272,4928;-4,8339;-2,1953;-4,0598;0,0000;
66115;1,249999;14,3079;1,3323;0,2394;8,2897;234,5025;1,8577;True;True;0,4680;1,4811;0,4099;272,2098;166,9813;253,7252;-9,3394;2,8015;-3,3640;0,0000;-0,2042;1,4342;0,1762;291,4288;144,7834;133,4514;-6,2994;-0,0540;-7,5580;0,0000;
66120;1,274999;14,3241;1,3113;0,1382;10,1495;239,3856;2,0058;True;True;0,3169;1,5884;0,3314;287,9606;221,1204;211,8244;-5,5176;4,3831;-3,2931;0,0000;-0,4150;1,5316;0,1098;294,3294;287,5706;340,1906;-10,2945;2,2875;-4,2612;0,0000;
66125;1,299999;14,3440;1,3518;0,0158;9,7200;241,2808;355,9752;True;True;0,2001;1,6634;0,2583;278,6903;208,2023;223,4597;-3,0441;0,6393;-1,9600;0,0000;-0,6556;1,5129;0,0601;306,3969;268,7349;355,9744;-8,9907;-1,5438;0,0449;0,0000;
66130;1,324999;14,3586;1,3244;-0,1088;2,5354;244,1137;351,8066;True;True;0,1402;1,6304;0,1944;279,6246;138,7934;302,3723;-1,7462;-2,8075;-2,7792;0,0000;-0,8109;1,4567;0,0739;315,7272;285,7412;333,2157;-3,1930;-1,4296;0,1283;0,0000;
66135;1,349999;14,3677;1,3051;-0,2233;7,2068;248,2758;346,2332;True;True;0,0758;1,5379;0,1417;286,5513;157,4240;280,7034;-2,2847;-1,5339;-0,1434;0,0000;-0,9100;1,4050;0,1058;305,3931;291,6298;348,4165;-2,6826;-1,8893;2,5665;0,0000;
66140;1,374999;14,3723;1,3159;-0,2882;14,9967;253,5702;352,0831;True;True;0,0517;1,5178;0,1388;290,1685;140,5360;291,2773;-0,2400;0,1423;0,8413;0,0000;-0,9462;1,3915;0,1600;307,2293;302,6743;338,7309;-0,0017;1,2495;1,6764;0,0000;
66145;1,399999;14,3744;1,3373;-0,3285;14,3911;262,4530;354,1311;True;True;0,0616;1,5106;0,1613;290,1547;119,7572;329,9050;0,4391;-0,7396;0,2681;0,0000;-0,9101;1,4395;0,2156;299,8594;330,4474;315,9948;2,1107;1,6142;1,7753;0,0000;
66150;1,424999;14,3830;1,3379;-0,3473;14,8710;270,5689;353,8296;True;True;0,0575;1,4913;0,1510;290,5377;105,6794;345,9901;-0,1082;-0,9867;-0,5504;0,0000;-0,8383;1,4805;0,2633;297,3550;358,0760;297,2872;3,2014;0,9587;1,0951;0,0000;
66155;1,449999;14,3910;1,3241;-0,3432;16,2159;276,1420;354,6772;True;True;0,0593;1,4621;0,1432;286,9299;101,5458;357,1722;0,4230;-1,0950;-0,3619;0,0000;-0,7394;1,4902;0,2803;294,9695;28,1665;280,9698;3,5683;-0,0094;0,3648;0,0000;
66160;1,474999;14,3949;1,3118;-0,3217;15,6005;278,4171;354,2216;True;True;0,0839;1,4477;0,1434;286,5144;115,4032;343,8645;1,2024;-0,1520;0,7085;0,0000;-0,6504;1,4809;0,2779;298,4966;58,0701;247,9752;2,1949;-0,0591;-0,2861;0,0000;
66165;1,499999;14,3941;1,3203;-0,2654;17,5436;277,7603;355,5491;True;True;0,1304;1,4792;0,1775;279,7579;79,2258;23,8928;1,9526;2,3015;1,1083;0,0000;-0,5963;1,5016;0,2764;289,6192;61,5506;246,2245;2,0527;1,2065;0,3140;0,0000;
66170;1,524999;14,3833;1,3681;-0,1876;16,0356;274,2098;357,5276;True;True;0,1944;1,5529;0,2160;275,3096;93,3915;3,8509;2,5240;2,7114;1,7147;0,0000;-0,5283;1,5425;0,2739;286,8025;56,3672;245,0992;2,5019;1,8169;-0,2976;0,0000;
66175;1,549999;14,3795;1,4015;-0,1292;15,9766;273,4251;359,3272;True;True;0,2345;1,6151;0,2523;280,8696;44,4523;51,4722;0,1539;1,4098;0,4366;0,0000;-0,4600;1,5848;0,2887;286,9539;48,9894;248,4919;2,4198;0,9589;0,8577;0,0000;
66180;1,574999;14,3674;1,4334;-0,0714;14,4838;274,2854;1,6589;True;True;0,2483;1,6340;0,2590;276,9115;7,6447;83,2494;0,4311;-0,2158;-0,0965;0,0000;-0,3886;1,5923;0,3017;289,3037;49,2927;254,5130;2,4505;-0,3297;0,3320;0,0000;
66185;1,599999;14,3556;1,4331;-0,0148;13,8514;273,6467;0,5313;True;True;0,2613;1,5971;0,2549;275,0361;324,9009;116,2415;0,6822;-1,8961;0,0579;0,0000;-0,3246;1,5707;0,3126;291,0873;53,2126;254,9683;1,9480;-1,0040;0,4306;0,0000;
66190;1,624999;14,3520;1,4089;0,0454;18,1190;274,6593;0,6678;True;True;0,2976;1,5490;0,2590;280,1279;309,0570;133,2669;1,8967;-1,1592;-0,1864;0,0000;-0,2731;1,5397;0,3171;288,2670;51,5093;257,0833;1,6647;-1,1317;-0,1069;0,0000;
66195;1,649999;14,3426;1,3965;0,1163;16,2196;277,4753;2,4368;True;True;0,3621;1,5374;0,2683;279,6481;300,6096;145,1321;2,2804;-0,0557;0,3709;0,0000;-0,2207;1,5194;0,3315;286,8473;43,7104;264,1760;1,8639;-0,2797;0,6832;0,0000;
66200;1,674999;14,3388;1,4060;0,1863;17,6006;288,6583;4,3811;True;True;0,4290;1,5526;0,2817;280,2046;321,3133;122,4587;2,1899;0,8747;0,8559;0,0000;-0,1665;1,5216;0,3453;285,7179;37,5707;274,3859;1,9054;0,3797;0,7495;0,0000;
66205;1,699999;14,3420;1,4172;0,2372;17,4408;292,4917;3,8889;True;True;0,4741;1,5656;0,2878;283,6102;331,4624;117,6932;1,1230;0,2800;-0,3953;0,0000;-0,1193;1,5378;0,3582;287,9972;27,2803;286,2801;1,3951;0,4197;-0,2778;0,0000;
66210;1,724999;14,3425;1,4257;0,2714;14,5454;292,0274;2,8581;True;True;0,5090;1,5647;0,2855;282,2589;326,2645;122,5455;1,3470;-0,2184;0,3199;0,0000;-0,0818;1,5451;0,3597;287,1172;34,4182;279,1270;1,1125;0,1084;-0,0129;0,0000;
66215;1,749999;14,3485;1,4250;0,2928;16,4014;291,4804;2,7844;True;True;0,5449;1,5640;0,2851;280,7572;345,6001;100,8425;0,8237;-0,2255;-0,0944;0,0000;-0,0591;1,5457;0,3540;288,2463;37,2504;277,5511;0,5939;0,0190;-0,2364;0,0000;
66220;1,774999;14,3471;1,4290;0,3047;15,3801;286,8051;2,0179;True;True;0,5613;1,5560;0,2883;281,8786;338,6903;109,0833;0,4326;-0,1416;0,1122;0,0000;-0,0516;1,5483;0,3441;288,6230;37,1917;273,5198;-0,0040;0,2273;-0,2808;0,0000;
66225;1,799999;14,3485;1,4286;0,3055;16,2107;280,3848;1,5901;True;True;0,5718;1,5541;0,2907;278,8992;342,2635;103,0597;0,2048;-0,1771;0,1864;0,0000;-0,0521;1,5551;0,3341;288,7220;30,5498;279,1865;-0,0130;0,2149;-0,4133;0,0000;
66230;1,824998;14,3489;1,4275;0,2890;15,7599;267,6494;0,4782;True;True;0,5723;1,5484;0,2991;278,9916;348,7500;93,6844;-0,1624;-0,1816;0,3408;0,0000;-0,0585;1,5584;0,3217;289,0905;29,7714;275,6619;-0,3809;0,0411;-0,3577;0,0000;
66235;1,849998;14,3564;1,4226;0,2595;15,7250;253,3320;358,3948;True;True;0,5609;1,5409;0,3106;279,0850;359,9251;80,6493;-0,6692;-0,3722;0,3773;0,0000;-0,0743;1,5552;0,3085;290,0352;28,9957;274,7047;-0,6724;-0,2282;-0,4908;0,0000;
66240;1,874998;14,3616;1,4185;0,2308;15,9973;253,0955;359,6835;True;True;0,5361;1,5328;0,3178;280,5654;4,2736;76,1941;-1,0335;-0,1821;0,0532;0,0000;-0,1018;1,5514;0,2986;289,2822;31,2991;272,7911;-1,1386;-0,0782;-0,2026;0,0000;
66245;1,899998;14,3605;1,4099;0,2090;14,4760;260,4746;359,8251;True;True;0,5083;1,5270;0,3165;280,0303;5,1677;78,6312;-0,8802;-0,2044;-0,1444;0,0000;-0,1327;1,5467;0,3024;289,7373;32,7434;270,8576;-1,1445;-0,0929;0,2679;0,0000;
66250;1,924998;14,3561;1,4135;0,2064;15,3803;274,7252;0,2462;True;True;0,4936;1,5264;0,3107;278,2169;5,7114;80,2480;-0,2174;0,1961;-0,0753;0,0000;-0,1660;1,5450;0,3107;286,0916;30,1755;277,0035;-1,0135;-0,0613;0,4905;0,0000;
66255;1,949998;14,3508;1,4158;0,2096;13,7538;283,4180;359,9494;True;True;0,4881;1,5280;0,3179;279,5651;11,8927;74,8592;-0,1891;-0,0653;0,3788;0,0000;-0,1818;1,5443;0,3368;288,0516;25,0408;279,4702;-0,1625;0,0575;0,9903;0,0000;
66260;1,974998;14,3438;1,4165;0,2131;14,0980;283,8753;359,7577;True;True;0,4854;1,5254;0,3250;279,4910;359,5424;87,3671;0,0848;-0,1611;0,3901;0,0000;-0,1807;1,5505;0,3547;286,7513;15,5875;295,0638;0,4164;0,3157;0,9649;0,0000;
66265;1,999998;14,3344;1,4088;0,2233;13,3908;282,7440;359,0432;True;True;0,5025;1,5040;0,3304;277,8389;6,5209;78,0461;1,5292;-1,8708;0,1544;0,0000;-0,1425;1,5349;0,3664;285,5274;19,2337;294,1521;3,0088;-1,5579;0,5624;0,0000;
66270;2,024999;14,3200;1,3742;0,2549;10,0323;288,2429;356,6599;True;True;0,5773;1,4189;0,2842;286,7991;105,6100;338,8769;3,1669;-5,0001;-2,9462;0,0000;-0,0446;1,4550;0,3851;292,2081;42,7727;278,7006;4,6279;-4,0972;0,5273;0,0000;
66275;2,049999;14,3124;1,3097;0,3071;5,7521;294,0902;352,6439;True;True;0,6429;1,3401;0,2228;294,1699;139,6075;307,7175;1,5330;1,0842;-0,4442;0,0000;0,1030;1,4109;0,4273;287,8335;43,5412;307,8239;7,1833;0,9294;1,8099;0,0000;
66280;2,075;14,3217;1,3017;0,4181;4,7563;295,4827;352,9613;True;True;0,7364;1,4815;0,2352;280,1070;143,7217;312,9903;3,7819;6,3824;0,3657;0,0000;0,3497;1,4902;0,4470;285,9814;65,9923;314,7619;8,3722;3,4508;-0,5088;0,0000;
66285;2,100001;14,3319;1,3630;0,5767;359,1837;297,0132;357,7299;True;True;0,8325;1,6224;0,2803;285,8953;214,0044;248,5180;4,0149;3,4242;1,6287;0,0000;0,5935;1,5709;0,4426;273,6138;126,1456;243,5293;7,4305;0,9839;-0,6013;0,0000;
66290;2,125001;14,3372;1,3597;0,7323;354,6521;301,8702;0,5285;True;True;0,9515;1,6587;0,3210;295,5082;189,1230;265,2070;3,8183;-0,6359;1,6444;0,0000;0,7966;1,6024;0,4602;275,7619;250,5463;119,3920;6,1445;0,3811;1,2417;0,0000;
66295;2,150002;14,3418;1,3601;0,8667;1,9502;305,4408;359,1164;True;True;1,0606;1,6052;0,3931;310,2621;193,6897;253,1328;5,1010;-2,3127;3,1093;0,0000;0,9764;1,5858;0,5330;293,5015;306,4498;69,0269;6,0747;-1,0019;3,7740;0,0000;
66300;2,175002;14,3384;1,4283;0,9577;356,4199;307,5294;2,9625;True;True;1,2128;1,5458;0,4975;301,0812;146,9827;299,5634;3,6820;-1,8103;3,4960;0,0000;1,1577;1,5047;0,6380;320,3371;332,2526;53,1385;6,0978;-2,9512;3,3584;0,0000;
66305;2,200003;14,3333;1,4899;1,0113;351,0835;302,2078;0,7141;True;True;1,3434;1,5766;0,5294;298,4229;110,0372;344,7072;3,0841;3,1316;-0,2013;0,0000;1,2565;1,4649;0,6742;320,5981;348,3724;29,5046;1,3445;0,1268;2,3295;0,0000;
66310;2,225003;14,3269;1,4679;1,0799;345,9399;291,1004;9,7892;True;True;1,3951;1,6586;0,4615;287,6456;118,2264;337,2241;-0,3176;1,9180;-4,4420;0,0000;1,2109;1,4827;0,7061;317,3304;330,4196;46,6442;-2,7475;0,5710;-0,6076;0,0000;
66315;2,250004;14,3109;1,3628;1,1533;351,8796;285,7571;8,2272;True;True;1,3736;1,6466;0,3753;280,1720;198,4540;259,9964;-1,9685;-2,8123;-2,9867;0,0000;1,1270;1,4508;0,6585;291,5048;307,6947;53,6680;-3,6969;-2,6689;-2,9198;0,0000;
66320;2,275005;14,2816;1,3110;1,1776;359,5670;282,8185;10,0619;True;True;1,2930;1,5829;0,3321;298,5119;234,3687;212,9916;-3,0057;-0,9307;-0,1323;0,0000;1,0287;1,3963;0,5979;288,7217;277,0986;78,0051;-2,0473;-1,2016;-1,0257;0,0000;
