Frame;Time;HeadPosition_x;HeadPosition_y;HeadPosition_z;HeadRotation_x;HeadRotation_y;HeadRotation_z;HandDetected;HighConfidence;RHandPosition_x;RHandPosition_y;RHandPosition_z;RHandRotation_x;RHandRotation_y;RHandRotation_z;RHandVelocity_x;RHandVelocity_y;RHandVelocity_z;RWristTwist;LHandPosition_x;LHandPosition_y;LHandPosition_z;LHandRotation_x;LHandRotation_y;LHandRotation_z;LHandVelocity_x;LHandVelocity_y;LHandVelocity_z;LWristTwist
7180;0,015;14,2047;1,6052;0,1418;15,6419;264,4934;0,2303;True;True;0,4725;1,7965;0,4222;283,5445;209,6849;261,5864;0,0472;-0,0634;0,1401;0,0000;-0,2178;1,8279;0,5053;287,2271;191,8722;73,1390;-0,0111;0,1058;-0,0602;0,0000;
7185;0,04;14,2034;1,6050;0,1440;15,5403;265,6696;0,0804;True;True;0,4725;1,7950;0,4251;283,2248;207,8669;262,7992;-0,0417;-0,0945;0,1109;0,0000;-0,2169;1,8282;0,5058;287,0750;191,7136;73,3199;0,0422;-0,0024;0,0100;0,0000;
7190;0,06499999;14,2028;1,6055;0,1455;15,7125;266,1939;0,0551;True;True;0,4731;1,7939;0,4270;283,0933;212,0402;259,6397;0,2287;0,0895;0,0562;0,0000;-0,2156;1,8281;0,5063;287,0172;190,8174;74,2661;0,0542;-0,0150;0,0333;0,0000;
7195;0,09;14,2022;1,6057;0,1510;15,8025;269,7447;0,3608;True;True;0,4752;1,7945;0,4252;283,4961;211,0661;260,3373;0,0807;-0,0101;-0,0947;0,0000;-0,2131;1,8276;0,5099;286,5204;188,8436;76,1032;0,0604;-0,0039;0,1193;0,0000;
7200;0,115;14,2001;1,6057;0,1621;14,7145;276,8719;0,6093;True;True;0,4809;1,7954;0,4198;284,4767;213,5501;260,8094;0,2318;0,0789;-0,2535;0,0000;-0,2117;1,8277;0,5158;286,8887;193,2752;72,7944;0,0613;-0,0370;0,2681;0,0000;
7205;0,14;14,1965;1,6038;0,1687;14,5163;279,3473;0,3326;True;True;0,4877;1,7953;0,4127;286,2939;197,3340;273,7616;0,2899;-0,1430;-0,2223;0,0000;-0,2103;1,8235;0,5231;287,2920;198,0491;68,4935;0,0309;-0,2472;0,3094;0,0000;
7210;0,165;14,1918;1,6016;0,1741;14,6392;278,4724;0,1037;True;True;0,4996;1,7908;0,4124;288,4250;196,8696;274,1224;0,5701;-0,1951;0,1589;0,0000;-0,2078;1,8146;0,5337;287,2188;198,6778;67,9258;0,1090;-0,3610;0,4292;0,0000;
7215;0,19;14,1861;1,5988;0,1851;13,9979;280,4135;0,1023;True;True;0,5186;1,7825;0,4173;288,3403;191,7672;278,6445;0,7084;-0,6392;0,1196;0,0000;-0,2003;1,8039;0,5490;286,5021;202,9465;63,1362;0,6043;-0,5240;0,5689;0,0000;
7220;0,2149999;14,1763;1,5866;0,2049;10,1307;286,3842;359,2503;True;True;0,5337;1,7230;0,3796;290,1195;178,2992;287,1963;0,7424;-3,8636;-3,0917;0,0000;-0,1571;1,7706;0,5422;287,5548;193,1497;77,7584;2,1645;-1,9959;-0,8467;0,0000;
7225;0,2399999;14,1715;1,5560;0,2391;8,1631;295,2783;356,9006;True;True;0,5706;1,6409;0,3002;298,9537;197,0809;276,3432;3,0455;-0,5729;-3,1361;0,0000;-0,1096;1,7198;0,5078;304,7876;164,2474;114,7038;-0,0402;-1,5587;-0,7336;0,0000;
