Frame;Time;HeadPosition_x;HeadPosition_y;HeadPosition_z;HeadRotation_x;HeadRotation_y;HeadRotation_z;HandDetected;HighConfidence;RHandPosition_x;RHandPosition_y;RHandPosition_z;RHandRotation_x;RHandRotation_y;RHandRotation_z;RHandVelocity_x;RHandVelocity_y;RHandVelocity_z;RWristTwist;LHandPosition_x;LHandPosition_y;LHandPosition_z;LHandRotation_x;LHandRotation_y;LHandRotation_z;LHandVelocity_x;LHandVelocity_y;LHandVelocity_z;LWristTwist
61320;0,9749992;14,4902;1,4399;0,2643;12,9563;263,6810;3,9635;True;True;0,5388;1,5193;0,1370;275,8569;24,1216;34,3245;-0,4103;-0,1721;0,4734;0,0000;-0,1008;1,4739;0,1728;285,6110;8,5193;313,8176;-0,9348;-0,6623;-0,2309;0,0000;
61325;0,9999992;14,4971;1,4463;0,2330;14,5269;264,9303;359,7764;True;True;0,5109;1,5344;0,1493;285,5292;25,1598;28,5806;-1,4427;0,7178;0,1115;0,0000;-0,1505;1,4860;0,1691;286,3567;4,3739;316,2911;-1,9681;1,0751;0,0749;0,0000;
61330;1,024999;14,5061;1,4570;0,1863;11,0833;267,5816;1,0180;True;True;0,4672;1,5645;0,1191;279,8314;27,0522;36,7044;-2,1022;1,5393;-2,1093;0,0000;-0,2139;1,5208;0,1649;286,5863;357,9063;323,9084;-2,9155;1,7436;-0,3013;0,0000;
61335;1,049999;14,5163;1,4561;0,1447;12,5983;270,8796;358,9533;True;True;0,4362;1,5490;0,1013;282,5644;57,6709;6,0805;-1,6971;-1,4663;0,4871;0,0000;-0,2201;1,5277;0,1603;284,0226;23,3593;303,0424;0,4721;-0,3973;0,1378;0,0000;
61340;1,074999;14,5139;1,4645;0,1286;10,4737;278,4419;359,3546;True;True;0,4065;1,5258;0,1185;281,1282;37,7355;24,1720;-0,7511;-0,2911;1,0301;0,0000;-0,2038;1,5081;0,1860;291,7059;35,5831;287,4832;0,0480;-0,7715;0,5630;0,0000;
61345;1,099999;14,5128;1,4424;0,0990;6,7716;270,0641;358,8571;True;True;0,3559;1,4966;0,1409;283,4387;28,5579;29,3339;-3,2000;-1,6361;-0,4195;0,0000;-0,2406;1,4747;0,1679;283,6659;20,3815;302,2132;-1,8786;-2,1935;-1,6564;0,0000;
61350;1,124999;14,5231;1,4067;0,0345;8,2036;252,5225;359,2900;True;True;0,2354;1,4224;0,1400;279,8615;17,6571;9,9579;-5,1946;-2,6483;0,2987;0,0000;-0,2906;1,3801;0,1196;275,7002;10,9496;307,7479;-1,8207;-3,2826;-1,4753;0,0000;
61355;1,149999;14,5393;1,3802;-0,0564;5,4203;245,4586;1,2699;True;True;0,0345;1,4177;0,1654;280,7152;299,9471;72,8927;-8,7728;1,7529;0,9705;0,0000;-0,3855;1,3425;0,1089;281,1314;50,6760;251,2089;-5,0987;0,7820;0,0955;0,0000;
61360;1,174999;14,5582;1,3947;-0,1675;6,1407;245,6434;358,7042;True;True;-0,2786;1,5063;0,1505;297,5387;195,9138;175,3361;-18,1643;4,9923;0,5685;0,0000;-0,5045;1,4607;0,1091;274,4510;205,2552;99,8709;0,0636;7,0088;0,3823;0,0000;
61365;1,199999;14,5802;1,4022;-0,2843;356,5530;253,1841;355,7738;True;True;-0,5396;1,6387;0,3258;282,2501;334,6847;52,0666;-13,3245;6,0403;14,4419;0,0000;-0,5053;1,5957;0,2645;278,8098;53,9107;269,4433;-3,2848;9,1178;13,3351;0,0000;
